canonical_entity,canonical_entity_id,source_sheet,source_row,source_row_ordinal,cml_licence_no,manufacturer_name_address_composite,licence_validity_date,licensed_is_text,licence_status,variety_brand,source_url,retrieved_at
FMCS,FMCS-01305,,89,88,CM/L-4100164069,V.S. Industry Berhad,NONE,IS 302,OTHER,Name of the Product Safety of household and similar appliances – Room Heaters Type of heater Fan heaters Model :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-00430,,90,89,CM/L-4100044968,Ningbo Aotian Electrical Appliances Co. Ltd.,NONE,IS 302,OTHER,"Safety requirements of Electric Room Heater (Portable Fan type), 1000 W/2000W, 230V, :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-01586,,91,90,CM/L-4100196587,Yuarn Baau Taih Enterprise Corporation,NONE,IS 302,OTHER,Name of the Product Safety of household and similar appliances – Room Heaters Type of heater Radiant :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-02267,,92,91,CM/L-4100268182,STIEBEL ELTRON GMBH & CO. KG,NONE,IS 302 (Part 2,OTHER,Name of the Product Household and similar appliances- Electric Instantaneous Water Heaters Model No DHB-E :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-02972,,93,92,CM/L-4100338985,Himshikhar Laminate and Kastha Udyog Pvt. Ltd.,NONE,IS 303 : 1989,OTHER,"Name of the Product: Plywood for General Purpose Grade: MR, BWR & BWP Type Based on Appearance: AA, :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-02973,,94,93,CM/L-4100339078,Siddhi Binayak Plywood Industries Pvt. Ltd.,NONE,IS 303 : 1989,OTHER,"Name of the Product: Plywood for General Purpose Grade: MR, & BWP Type Based on Appearance F10, Thickness :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-02974,,95,94,CM/L-4100339179,RIDDHI SIDDHI PLYWOOD INDUSTRIES PVT. LTD,NONE,IS 303 : 1989,OTHER,"Name of the Product Plywood for General Purpose Grade MR, BWR & BWP Type Based on Appearance AA, AB, :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-02639,,96,95,CM/L-4100305566,Stiebel Eltron Asia Ltd.,NONE,IS 302 (Part 2,OTHER,Name of the Product Household and similar appliances – Electric Instantaneous Water Heaters Model :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-02666,,97,96,CM/L-4100308269,Kohler Mira Ltd.,NONE,IS 302 (Part 1) : 2024,OTHER,"Toilet Appliances - Anthem Digital Valve (Digitally Controlled Thermostatic Mixing Valve), Model no - :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-02735,,98,97,CM/L-4100315266,PT Philips Industries Batam,NONE,IS 302 (Part 1) : 2024,OTHER,Name of the Product Household and similar electrical appliances – Safety Part 1 General Requirements Product :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-02842,,99,98,CM/L-4100325976,EUROTEC S.R.L,NONE,IS 302 (Part 1) : 2024,OTHER,Model ProTech 411 Plus ProTech 611 Plus ProTech 613 Plus Product Type Commercial Electric Dish Washing :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-02751,,100,99,CM/L-4100316874,Pashupati Plywood Industries,NONE,IS 303 : 1989,OTHER,"Name of the product Plywood for General Purpose Grade MR, BWR & BWP Bending Class F10, F20, F30, F40, :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-02775,,101,100,CM/L-4100319274,Annovi Reverberi S.p.A,NONE,IS 302 (Part 1) : 2024,OTHER,Name of the Product Household and Similar Electrical Appliances-Safety- Part 1 General Requirements Product :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-02910,,102,101,CM/L-4100332771,sCANBOX tHERMOPRODUCTS aKTIEBOLAG,NONE,IS 302 (Part 1) : 2024,OTHER,Product Household and similar electrical appliances – Safety Part 1 General Requirements Household :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-02907,,103,102,CM/L-4100332468,BSH Sprz. Gosp.Dom.Sp. z.o.o.z Siedziba w Warszawie Odd. Produkcji Duzego Sprzetu AGD (MDA) w Lodzi,NONE,IS 302 (Part 1) : 2024,OTHER,"Name of the Product: SAFETY OF HOUSEHOLD AND SIMILAR ELECTRICAL APPLIANCES, Product Type: Tumble Dryer, :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-02903,,104,103,CM/L-4100332064,LG Electronics Inc.,NONE,IS 302 (Part 1) : 2024,OTHER,Product Name Household and Similar Electrical Appliances – Safety Part 1 General Requirements Product :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-02884,,105,104,CM/L-4100330161,LG Electronics Inc.,NONE,IS 302 (Part 1) : 2024,OTHER,Name of the Product Household and similar electrical appliances – Safety Part 1 General Requirements Product :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-02885,,106,105,CM/L-4100330262,BSH Hisni Aparati d.o.o Nazarje,NONE,IS 302 (Part 1) : 2024,OTHER,Name of the Product Product Type Model No. Class of Appliance Rating 220-240V Type :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-01506,,107,106,CM/L-4100187889,OQ Aromatcs LLC,NONE,IS 17370 : 2020,OTHER,Name of the product:- p-Xylene :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-02845,,108,107,CM/L-4100326271,EUROTEC S.R.L,NONE,IS 302 (Part 1) : 2024,OTHER,Product: Household and similar electrical appliances – Safety (Commercial Electric Dishwashing Machines). Class :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-02849,,109,108,CM/L-4100326675,Nuga Medical Co. Ltd.,NONE,IS 302 (Part 1) : 2024,OTHER,Name of the Product Household and similar electrical appliances – Safety Part 1 General Requirements. Product :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-02912,,110,109,CM/L-4100332973,DIHR Ali Group S.r.l. a Socio Unico,NONE,IS 302 (Part 1) : 2024,OTHER,Name of the Product Household and similar electrical appliances – Safety Part 1 General Requirements Product :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-02694,,111,110,CM/L-4100311056,Jaya Ambey Plywood Industries Pvt. Ltd.,NONE,IS 303 : 1989,OTHER,"Name of the product Plywood for General Purpose Grade MR, BWR & BWP Bending Class F10, F20, F30, F40, :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-02609,,112,111,CM/L-4100302560,Kohinoor Plywood Industries (P) Ltd.,NONE,IS 303 : 1989,OTHER,"Name of the product Plywood for General Purpose Grade MR, BWR & BWP Bending Class F10,F20, F30, F40 :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-02610,,113,112,CM/L-4100302661,Shree Ply Industries Pvt. Ltd.,NONE,IS 303 : 1989,OTHER,"Name of the product Plywood for General Purpose Grade MR, BWR & BWP Bending Class F10,F20, F30, F40 :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-02923,,114,113,CM/L-4100334068,"Coway Co., Ltd. Incheon Branch",NONE,IS 302 (Part 1) : 2024,OTHER,Product Household and similar electrical appliances – Safety Part 1 General Requirements Household :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-03098,,115,114,CM/L-4100351573,HOBART GmbH,NONE,IS 302 (Part 1) : 2024,OTHER,Name of the Product Household and similar electrical appliances – Safety Part 1 General Requirements Product :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-02935,,116,115,CM/L-4100335272,SANTOS SAS,NONE,IS 302 (Part 1) : 2024,OTHER,Product Household and similar electrical appliances – Safety Part 1 General Requirements Household :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-03090,,117,116,CM/L-4100350773,UNOX MANIFATTURA S.R.L,NONE,IS 302 (Part 1) : 2024,OTHER,Name of the Product Household and similar electrical appliances – Safety Part 1 General Requirements Product :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-03094,,118,117,CM/L-4100351169,BSH Hausgerate GmbH,NONE,IS 302 (Part 1) : 2024,OTHER,Name of the Product Household and similar electrical appliances – Safety Part 1 General Requirements Product :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-03119,,119,118,CM/L-4100353779,Philips Consumer Lifestyle B.V.,NONE,IS 302 (Part 1) : 2024,OTHER,Name of the Product Household and similar electrical appliances – Safety Part 1 General Requirements Product :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-03115,,120,119,CM/L-4100353375,Providence Enterprise (Vietnam) Company Limited,NONE,IS 302 (Part 1) : 2024,OTHER,Name of the Product Household and similar electrical appliances – Safety Part 1 General Requirements Product :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-03125,,121,120,CM/L-4100354377,DE' LONGHI ROMANIA SRL,NONE,IS 302 (Part 1) : 2024,OTHER,Name of the Product Household and similar electrical appliances – Safety Part 1 General Requirements Product :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-03126,,122,121,CM/L-4100354478,DE' LONGHI ROMANIA SRL,NONE,IS 302 (Part 1) : 2024,OTHER,Name of the Product Household and similar electrical appliances – Safety Part 1 General Requirements Product :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-03122,,123,122,CM/L-4100354074,PT Infinite Tech Batam,NONE,IS 302 (Part 1) : 2024,OTHER,Name of the Product Household and similar electrical appliances – Safety Part 1 General Requirements Product :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-03111,,124,123,CM/L-4100352878,Flextronics Shah Alam Sdn. Bhd.,NONE,IS 302 (Part 1) : 2024,OTHER,Name of the Product Household and similar electrical appliances – Safety Part 1 General Requirements Product :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-03112,,125,124,CM/L-4100352979,IFI SpA,NONE,IS 302 (Part 1) : 2024,OTHER,"Refrigerating Display Cabinet C4680BFA, C4681BFA, C4682BFA, C4683BFA, C4684BFA, C4685BFA, C4690BFA, :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-02997,,126,125,CM/L-4100341469,Winterhalter Schweiz GmbH,NONE,IS 302 (Part 1) : 2024,OTHER,Name of the Product Household and similar electrical appliances – Safety Part 1 General Requirements Product :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-02588,,127,126,CM/L-4100300455,Namaste Plywood Industries Pvt. Ltd.,NONE,IS 303 : 1989,OTHER,"Name of the product Plywood for General Purpose Grade MR, BWR & BWP Bending Class F10, F20, F30, F40 :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-02592,,128,127,CM/L-4100300859,Surya Tea Chest Industries,NONE,IS 303 : 1989,OTHER,"Name of the product Plywood for General Purpose Grade MR, BWR & BWP Bending Class F10, F20, F30, F40 :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-02593,,129,128,CM/L-4100300960,Siddhartha Plywood Industries Pvt. Ltd.,NONE,IS 303 : 1989,OTHER,"Name of the product Plywood for General Purpose Grade MR, BWR & BWP Bending Class F10, F20, F30, F40 :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-02558,,130,129,CM/L-4100297492,Om Wood Products Pvt. Ltd,NONE,IS 303 : 1989,OTHER,"Name of the product Plywood for General Purpose Grade MR, BWR & BWP Bending Class F10 Type Based :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-02998,,131,130,CM/L-4100341570,Winterhalter Gastronom GmbH,NONE,IS 302 (Part 1) : 2024,OTHER,Name of the Product Household and similar electrical appliances – Safety Part 1 General Requirements Product :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-03000,,132,131,CM/L-4100341772,"Kohler Novita., Ltd",NONE,IS 302 (Part 1) : 2024,OTHER,Product Name Household and Similar Electrical Appliances – Safety Part 1 General Requirements Product :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-02430,,133,132,CM/L-4100284685,ROLLER GRILL INTERNATIONAL,NONE,IS 302 (Part 1) : 2024,OTHER,Name of the Product Household and Similar Electrical Appliances-Safety- Part 1 General Requirements Product :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-03007,,134,133,CM/L-4100342471,Electrolux Italia S.P.A.,NONE,IS 302 (Part 1) : 2024,OTHER,Product Household and similar electrical appliances – Safety Part 1 General Requirements Product Type Electric :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-03008,,135,134,CM/L-4100342572,HOUNO A/S,NONE,IS 302 (Part 1) : 2024,OTHER,Product Household and similar electrical appliances – Safety Part 1 General Requirements Product Type Commercial :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-03030,,136,135,CM/L-4100344778,Kohler Company,NONE,IS 302 (Part 1) : 2024,OTHER,Name of the Product Safety of Household and Similar Electrical Appliances Part 1 General Requirements :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-03032,,137,136,CM/L-4100344980,DE' LONGHI APPLIANCES SRL,NONE,IS 302 (Part 1) : 2024,OTHER,Name of the Product Household and similar electrical appliances – Safety Part 1 General Requirements Product :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-03042,,138,137,CM/L-4100345982,Moretti Forni S.P.A.,NONE,IS 302 (Part 1) : 2024,OTHER,Name of the Product Household and similar electrical appliances – Safety Part 1 General Requirements Product :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-03043,,139,138,CM/L-4100346075,Marmon Foodservice Manufacturing s.r.o.,NONE,IS 302 (Part 1) : 2024,OTHER,Name of the Product Household and similar electrical appliances – Safety Part 1 General Requirements Product :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-03044,,140,139,CM/L-4100346176,Electrolux Rothenburg GmbH Factory and Development,NONE,IS 302 (Part 1) : 2024,OTHER,Name of the Product Household and similar electrical appliances – Safety Part 1 General Requirements Product :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-02527,,141,140,CM/L-4100294385,Kankai Plywood Industries,NONE,IS 303 : 1989,OTHER,"Name of the product Plywood for General Purpose Grade MR, BWR & BWP Bending Class F10, F20, F30, F40 :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-02439,,142,141,CM/L-4100285586,"CERAGEM CO., LTD.",NONE,IS 302 (Part 1) : 2024,OTHER,Name of the Product Household and Similar Electrical Appliances-Safety- Part 1 General Requirements Product :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-02237,,143,142,CM/L-4100265075,LG Electronics Inc.,NONE,IS 302 (Part 1) : 2024,OTHER,Name of the Product Household and similar electrical appliances-Safety Part1 General requirements Product :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-01735,,144,143,CM/L-4100213157,De'Longhi Romania SRL,NONE,IS 302 (Part 2,OTHER,Name of the Product Household Electric Kitchen Machines- Safety requirements- Hand held Blenders Type/ :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-02571,,145,144,CM/L-4100298797,Shiv Shakti Wood Panel Industries Pvt. Ltd.,NONE,IS 303 : 1989,OTHER,"Name of the product Plywood for General Purpose Grade MR, BWR & BWP Bending Class F10, F20, F30, F40 :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-02830,,146,145,CM/L-4100324772,Pathivara Veneer and Plywood Industries,NONE,IS 303 : 1989,OTHER,"Name of the product Plywood for General Purpose Grade MR, BWR & BWP Bending Class F10, F20, F30, F40 :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-02799,,147,146,CM/L-4100321665,VYATSKY PLYWOOD MILL LIMITED LIABILITY COMPANY,NONE,IS 303 : 1989,OTHER,"Name of the product Plywood for General Purpose Grade : MR, BWR & BWP Bending Class: F10, F20, F30, :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-02803,,148,147,CM/L-4100322061,Pashupati Plyboard Udhyog Pvt. Ltd.,NONE,IS 303 : 1989,OTHER,"Name of the product Plywood for General Purpose Grade MR, BWR & BWP Bending Class F10, F20, F30, F40 :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-01587,,149,148,CM/L-4100196688,LG Electronics Inc,NONE,IS 302 (Part 2,OTHER,Name of the product Safety of Household and Similar Electrical Appliances – Domestic Electric Clothes :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-03124,,150,149,CM/L-4100354276,Eversys SA,NONE,IS 302 (Part 2,OTHER,Name of the product Household and Similar Electrical Appliances Part 2 Particular Requirements Section :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-03054,,151,150,CM/L-4100347178,Thai Samsung Electronics Co. Ltd.,NONE,IS 302 (Part 2,OTHER,Name of the Product Safety of Household and Similar Electrical Appliances – Domestic Electric Clothes :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-03092,,152,151,CM/L-4100350975,Syarikat Sin Kwang Plastic Industries Sdn. Bhd,NONE,IS 302 (Part 2,OTHER,Name of the Product Household and similar appliances – Safety Requirements of Appliances for Skin :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-03082,,153,152,CM/L-4100349990,Flextronics Shah Alam Sdn Bhd.,NONE,IS 302 (Part 2,OTHER,Name of the Product Household and similar appliances – Safety Requirements of Appliances for Skin :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-03083,,154,153,CM/L-4100350066,Hi-P Philippines Technology Corporation,NONE,IS 302 (Part 2,OTHER,Name of the Product Household and similar appliances – Safety Requirements of Appliances for Skin :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-03065,,155,154,CM/L-4100348281,Meiban Technologies (Malaysia) Sdn Bhd,NONE,IS 302 (Part 2,OTHER,Name of the Product Household and similar appliances – Safety Requirements of Appliances for Skin or :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-03077,,156,155,CM/L-4100349485,Kinpo Electronics (Philippines) Inc.,NONE,IS 302 (Part 2,OTHER,Name of the Product Household and similar appliances – Safety Requirements of Appliances for Skin :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-02203,,157,156,CM/L-4100261673,V.S.Industry Berhad,NONE,IS 302 (Part 2,OTHER,Name of the Product Household and Similar Appliances-Safety Requirements of Appliances for skin and hair :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-02118,,158,157,CM/L-4100252975,Electrolux Thailand Co. Ltd.,NONE,IS 302 (Part 2,OTHER,Name of the Product Safety of Household and Similar Electrical Appliances – Domestic Electric Clothes :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-02928,,159,158,CM/L-4100334573,SIMONELLI GROUP SPA,NONE,IS 302 (Part 2,OTHER,Product Household and similar appliances – Commercial Dispensing Appliances and Vending Machines Type :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-02068,,160,159,CM/L-4100247780,LG Electronics Vietnam Hai Phong Co. Ltd.,NONE,IS 302 (Part 2,OTHER,S.no Name of the Product Type of Appliance Maximum mass of Dry Cloth (in kg) Construction and other features Method :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-01966,,161,160,CM/L-4100237575,SAMSUNG ELECTRONICS CO. LTD.,NONE,IS 302 (Part 2,OTHER,Name of Product Safety of Household and Similar Electrical Appliances Type of Appliance Drum Washing :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-02756,,162,161,CM/L-4100317371,OM SHIVA SAWMILL THATHA VENEER UDYOG,NONE,IS 303 : 1989,OTHER,"Name of the product Plywood for General Purpose Grade MR, BWR, BWP Bending Class F10, F20, F30, F40 Type :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
