canonical_entity,canonical_entity_id,source_sheet,source_row,source_centre_ids,centre_name,centre_code,address,city,district,state,pin,recognition_status,recognition_status_raw,validity,hallmarking_scope,services,source_url
HALLMARKING,HM-00081,,60,AHC-CRO-RAHC-R-110139,SHREE SHYAM HALLMARK,CRO/RAHC/R-110139,"Ground Floor, 104/74 Vijay PathMansarovar, Jaipur, Rajasthan - 302020, JAIPUR, MANSAROVAR, RAJASTHAN ,302020",MANSAROVAR,JAIPUR,RAJASTHAN,302020,ACTIVE,Operative,20/03/2027,"Gold,Yellow Gold Hallmarking",Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-00084,,61,AHC-CRO-RAHC-R-110143,SUBHASH HALLMARKING CENTRE,CRO/RAHC/R-110143,"LAXMIPURA,BEHIND SR. SEC.SCHOOLWARD NO.20,PHALODI, JODHPUR, PHALODI, RAJASTHAN ,342301",PHALODI,JODHPUR,RAJASTHAN,342301,ACTIVE,Operative,07/05/2027,Yellow Gold Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-00087,,62,AHC-CRO-RAHC-R-110146,SHREE HINDUSTAN TESTING CENTER,CRO/RAHC/R-110146,"6/1, MUKTI MARG, DEWAS, DEWAS, DEWAS, MADHYA PRADESH ,455001",DEWAS,DEWAS,MADHYA PRADESH,455001,SUSPENDED,Under Suspension,20/06/2027,Yellow Gold Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-00088,,63,AHC-CRO-RAHC-R-110147,Salasar Balaji Hallmarking Centre,CRO/RAHC/R-110147,"1,DOOR NO.1, MOHAN VILAS,RAJPUTO KI BAGECHI KEPASS ,BAI JI KA TALAB, JODHPUR, JODHPUR CITY, RAJASTHAN ,342001",JODHPUR CITY,JODHPUR,RAJASTHAN,342001,SUSPENDED,Under Suspension,22/05/2027,Gold & Silver Both Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-00089,,64,AHC-CRO-RAHC-R-110148,PAWAN HALLMARKING CENTRE,CRO/RAHC/R-110148,"NEAR ARORA NAMKEEN,CORPGHORON KA CHOWK, JODHPUR, JODHPUR, RAJASTHAN ,342001",JODHPUR,JODHPUR,RAJASTHAN,342001,ACTIVE,Operative,07/05/2027,Gold Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-00090,,65,AHC-CRO-RAHC-R-110149,MAA BHAVANI HALLMARKING CENTRE,CRO/RAHC/R-110149,"Gali No. 52, House No. 4607, basement and Ground FloorRegharpura, Karol Bagh New Delhi, CENTRAL DELHI, KAROL BAGH, DELHI ,110149",KAROL BAGH,CENTRAL DELHI,DELHI,110149,ACTIVE,Operative,05/08/2027,Yellow Gold Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-00092,,66,AHC-CRO-RAHC-R-110152,BALAJI HALLMARKING CENTER,CRO/RAHC/R-110152,"MOHALLA-ATAI OPP.LAXMI NARAYAN MANDIRMANDI CHOWK, MORADABAD, MORADABAD, UTTAR PRADESH ,244001",MORADABAD,MORADABAD,UTTAR PRADESH,244001,SUSPENDED,Under Suspension,21/09/2027,Yellow Gold Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-00093,,67,AHC-CRO-RAHC-R-110153,Heman hallmarking Centre,CRO/RAHC/R-110153,"Shop No. 15,Shyam Plaza Ward no. 16,between Subhash Chowk & Nani Gate Near Gopinath, SIKAR, SIKAR, RAJASTHAN ,332001",SIKAR,SIKAR,RAJASTHAN,332001,ACTIVE,Operative,13/09/2027,Gold Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-00094,,68,AHC-CRO-RAHC-R-110154,CITY HALLMARK CENTRE,CRO/RAHC/R-110154,"156 JAWAHAR MARKET, GANGANAGAR, SRIGANGANAGAR, RAJASTHAN ,335001",SRIGANGANAGAR,GANGANAGAR,RAJASTHAN,335001,ACTIVE,Operative,08/10/2027,Yellow Gold Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-00095,,69,AHC-CRO-RAHC-R-110155,JHUNJHUNU HALLMARKING CENTER,CRO/RAHC/R-110155,"Flat No.408, Ratan Sagar Complex, Ward No.32,Opp-Purani Jila Parisad,Near Sabji Mandi Jhunjhunu, JHUNJHUNU, JHUNJHUNU CITY, RAJASTHAN ,333001",JHUNJHUNU CITY,JHUNJHUNU,RAJASTHAN,333001,ACTIVE,Operative,10/10/2027,Yellow Gold Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-00096,,70,AHC-CRO-RAHC-R-110155-O1-,JHUNJHUNU HALLMARKING CENTER,CRO/RAHC/R-110155(O1),"Flat No.408, Ratan Sagar Complex, Ward No.32,Opp-Purani Jila Parisad,Near Sabji Mandi Jhunjhunu, JHUNJHUNU, JHUNJHUNU CITY, RAJASTHAN ,333001",JHUNJHUNU CITY,JHUNJHUNU,RAJASTHAN,333001,ACTIVE,Operative,10/10/2027,Yellow Gold Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-00097,,71,AHC-CRO-RAHC-R-110157,NAVKAR HALLMARKING CENTER,CRO/RAHC/R-110157,"GULMANDI BHILWARA, BHILWARA, BHILWARA, RAJASTHAN ,311001",BHILWARA,BHILWARA,RAJASTHAN,311001,ACTIVE,Operative,25/11/2027,Gold Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-00098,,72,AHC-CRO-RAHC-R-110159,SHRI BANKEY BIHARI HALLMARK CENTER,CRO/RAHC/R-110159,"JILAL STREET, MANDI CHOWK, MORADABADUTTAR PRADESH, 244001, MORADABAD, MORADABAD, UTTAR PRADESH ,244001",MORADABAD,MORADABAD,UTTAR PRADESH,244001,ACTIVE,Operative,23/12/2027,Yellow Gold Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-00100,,73,AHC-CRO-RAHC-R-110162,MEERA HALLMARKING CENTRE,CRO/RAHC/R-110162,"SHOP NO 06,FIRST FLOOR ,JANPATH MARGNANHA BAZAR,MERTA CITY, NAGAUR, MERTA CITY, RAJASTHAN ,341510",MERTA CITY,NAGAUR,RAJASTHAN,341510,SUSPENDED,Under Suspension,27/11/2027,Yellow Gold Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-00101,,74,AHC-CRO-RAHC-R-110163,S K Hallmarking & Assaying Centre,CRO/RAHC/R-110163,"H.No. 1589, Shop No. G-9, G-10, G-11, Royal EnclavJadion Ka Rasta, Jaipur, Rajasthan, JAIPUR, JAIPUR CITY, RAJASTHAN ,302003",JAIPUR CITY,JAIPUR,RAJASTHAN,302003,ACTIVE,Operative,25/12/2027,Yellow Gold Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-00102,,75,AHC-CRO-RAHC-R-110165,GRG HALLMARKING CENTRE,CRO/RAHC/R-110165,"VAIDAN GALI,HALU BAZAR,BHIWANI,HARYANA,127021, BHIWANI, BHIWANI, HARYANA ,127021",BHIWANI,BHIWANI,HARYANA,127021,ACTIVE,Operative,11/12/2027,Yellow Gold Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-00104,,76,AHC-CRO-RAHC-R-110168,SHRI SURAJ HALLMARKING AND ASSAYING CENTRE,CRO/RAHC/R-110168,"H. No. 100, 1st and 2nd Floor, Ghantewali Gali,Chintaman Chauraha, Marwari Road, Bhopal, BHOPAL, BHOPAL G.P.O., MADHYA PRADESH ,462001",BHOPAL G.P.O,BHOPAL,MADHYA PRADESH,462001,ACTIVE,Operative,14/09/2028,Yellow Gold Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-00105,,77,AHC-CRO-RAHC-R-110169,M s Maya Testing and Hallmarking Centre,CRO/RAHC/R-110169,"1st, 4922 Karol Bagh, 40,Regharpura, Central Delhi New Delhi –, CENTRAL DELHI, KAROL BAGH, DELHI ,110005",KAROL BAGH,CENTRAL DELHI,DELHI,110005,ACTIVE,Operative,28/06/2022,Yellow Gold Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-00106,,78,AHC-CRO-RAHC-R-110171,Mega Hallmarking Centre,CRO/RAHC/R-110171,"House No. 1885, 3rd Floor, Jagara Mandir GaliKotla Mubarakpur, New Delhi, SOUTH EAST DELHI, SOUTH EAST DELHI, DELHI ,110003",SOUTH EAST DELHI,SOUTH EAST DELHI,DELHI,110003,ACTIVE,Operative,25/06/2022,"Yellow Gold,Silver Hallmarking",Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-00108,,79,AHC-CRO-RAHC-R-110173,G S HALLMARKING CENTER,CRO/RAHC/R-110173,"SECOND FLOOR, YGS SHOPING MALLBAJAJA BAZAR, ALWAR, ALWAR BUS STAND, RAJASTHAN ,301001",ALWAR BUS STAND,ALWAR,RAJASTHAN,301001,ACTIVE,Operative,19/09/2028,Yellow Gold Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-00109,,80,AHC-CRO-RAHC-R-110174,SSJ MOSUN HALLMARKING CENTRE,CRO/RAHC/R-110174,"H.No. 876, Ganga Mata Ki Gali, Gopal Ji Ka Rasta JAIPUR, JAIPUR, JAIPUR CITY, RAJASTHAN ,302002",JAIPUR CITY,JAIPUR,RAJASTHAN,302002,ACTIVE,Operative,15/10/2028,Yellow Gold Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-00110,,81,AHC-CRO-RAHC-R-110175,VIKAS HALLMARKING ASSAY CENTER,CRO/RAHC/R-110175,", NEAR HANUMAN TEMPAL HOLY CHOCK, SHEOGANJSirohi, Rajasthan, 307027, SIROHI, SHEOGANJ (SIROHI), RAJASTHAN ,307027",SHEOGANJ (SIROHI),SIROHI,RAJASTHAN,307027,ACTIVE,Operative,08/01/2029,Yellow Gold Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-00111,,82,AHC-CRO-RAHC-R-110176,STAR HALLMARK CENTRE,CRO/RAHC/R-110176,"2762 -B,GALI NO-22,FIRST FLOOR,BEADONPURAKAROL BAGH, CENTRAL DELHI, KAROL BAGH, DELHI ,110005",KAROL BAGH,CENTRAL DELHI,DELHI,110005,ACTIVE,Operative,21/09/2028,Gold & Silver Both Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-00112,,83,AHC-CRO-RAHC-R-110176-O1-,STAR HALLMARK CENTRE,CRO/RAHC/R-110176(O1),"2762 -B,GALI NO-22,FIRST FLOOR,BEADONPURAKAROL BAGH, CENTRAL DELHI, KAROL BAGH, DELHI ,110005",KAROL BAGH,CENTRAL DELHI,DELHI,110005,ACTIVE,Operative,21/09/2028,Gold & Silver Both Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-00113,,84,AHC-CRO-RAHC-R-110177,ELIXIR GOLD,CRO/RAHC/R-110177,"GROUND FLOOR,29-30, SHREE NATH COMPLEXMOAR BAZAR,LASHKAR,GWALIOR, GWALIOR, GWALIOR, MADHYA PRADESH ,474001",GWALIOR,GWALIOR,MADHYA PRADESH,474001,ACTIVE,Operative,09/12/2028,Yellow Gold Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-00114,,85,AHC-CRO-RAHC-R-110178,PARAKH GOLD TESTING AND HALLMARK CENTER,CRO/RAHC/R-110178,"Second floor, Hall no 203, Sarrafa BazarLashkar, GWALIOR, LASHKAR, MADHYA PRADESH ,474001",LASHKAR,GWALIOR,MADHYA PRADESH,474001,SUSPENDED,Under Suspension,02/02/2029,Yellow Gold Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-00115,,86,AHC-CRO-RAHC-R-110179,Kanha Hallmarking Center,CRO/RAHC/R-110179,"NEAR SATYANARAYAN TEMPLE, PUSTAK GALI, PULLBAZAR, NARNOUL, Mahendragarh, Haryana, 123001, MAHENDRAGARH, NARNAUL, HARYANA ,123001",NARNAUL,MAHENDRAGARH,HARYANA,123001,ACTIVE,Operative,01/02/2029,Yellow Gold Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-00116,,87,AHC-CRO-RAHC-R-110179-O1-,Kanha Hallmarking Center,CRO/RAHC/R-110179(O1),"NEAR SATYANARAYAN TEMPLE, PUSTAK GALI, PULLBAZAR, NARNOUL, Mahendragarh, Haryana, 123001, MAHENDRAGARH, NARNAUL, HARYANA ,123001",NARNAUL,MAHENDRAGARH,HARYANA,123001,ACTIVE,Operative,01/02/2029,Yellow Gold Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-00121,,88,AHC-CRO-RAHC-R-110185,CHURU HALLMARKING CENTRE,CRO/RAHC/R-110185,"BALAJI TOWER, RAMGADIYA DARWAJA, DADU BHAWAN KEPAS, CHURU, Churu, Rajasthan, 331001, CHURU, CHURU, RAJASTHAN ,331001",CHURU,CHURU,RAJASTHAN,331001,ACTIVE,Operative,20/10/2026,Yellow Gold Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-00122,,89,AHC-CRO-RAHC-R-110185-O1-,CHURU HALLMARKING CENTRE,CRO/RAHC/R-110185(O1),"BALAJI TOWER, RAMGADIYA DARWAJA, DADU BHAWAN KEPAS, CHURU, Churu, Rajasthan, 331001, CHURU, CHURU, RAJASTHAN ,331001",CHURU,CHURU,RAJASTHAN,331001,ACTIVE,Operative,20/10/2026,Yellow Gold Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-00123,,90,AHC-CRO-RAHC-R-110185-O2-,CHURU HALLMARKING CENTRE,CRO/RAHC/R-110185(O2),"BALAJI TOWER, RAMGADIYA DARWAJA, DADU BHAWAN KEPAS, CHURU, Churu, Rajasthan, 331001, CHURU, CHURU, RAJASTHAN ,331001",CHURU,CHURU,RAJASTHAN,331001,ACTIVE,Operative,20/10/2026,Yellow Gold Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-00124,,91,AHC-CRO-RAHC-R-1111045,S G HALLMARK CENTER,CRO/RAHC/R-1111045,"A-462, 463 Pocket-00, Sector -2, Avantika Rohini North West Delhi, NORTH WEST DELHI, ROHINI COURTS, DELHI ,110085",ROHINI COURTS,NORTH WEST DELHI,DELHI,110085,ACTIVE,Operative,22/03/2028,Yellow Gold Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-00125,,92,AHC-CRO-RAHC-R-1111759,BOMBAY ASSAY COMPANY,CRO/RAHC/R-1111759,"#67, Third Floor, Okhla Phase III,Okhla Industrial Area, Delhi, 110020, SOUTH EAST DELHI, SOUTH EAST DELHI, DELHI ,110020",SOUTH EAST DELHI,SOUTH EAST DELHI,DELHI,110020,ACTIVE,Operative,24/09/2026,All Gold Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-00128,,93,AHC-CRO-RAHC-R-1112674,Rudra Hallmarking Lab,CRO/RAHC/R-1112674,"Shop no. 72 and 73, 3rd floor Building no. 1184,Kucha Mahajani, Chandni Chowk, Delhi- 06, NORTH DELHI, CHANDNI CHOWK, DELHI ,110006",CHANDNI CHOWK,NORTH DELHI,DELHI,110006,ACTIVE,Operative,06/06/2028,Gold & Silver Both Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-00130,,94,AHC-CRO-RAHC-R-1119767,Raj Hallmarking Centre,CRO/RAHC/R-1119767,"3rd Floor, Plot No. 512-A, KH No- 52,Gali Chaudhriyan, SOUTH WEST DELHI, NAJAFGARH, DELHI ,110043",NAJAFGARH,SOUTH WEST DELHI,DELHI,110043,ACTIVE,Operative,24/06/2029,Yellow Gold Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-00131,,95,AHC-CRO-RAHC-R-1121373,KALASH HALLMARKING CENTRE,CRO/RAHC/R-1121373,"1163 ,THIRD FLOORKUCHA MAHAJANI CHANDNI CHOWK NORTH DELHI, NORTH DELHI, CHANDNI CHOWK, DELHI ,110006",CHANDNI CHOWK,NORTH DELHI,DELHI,110006,ACTIVE,Operative,22/03/2028,Yellow Gold Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-00132,,96,AHC-CRO-RAHC-R-1121759,Kashyap Assaying and Hallmarking Centre,CRO/RAHC/R-1121759,"first floor, B-67, Mayapuri Industrial, SOUTH WEST DELHI, MAYA PURI, DELHI ,110064",MAYA PURI,SOUTH WEST DELHI,DELHI,110064,ACTIVE,Operative,21/06/2029,Yellow Gold Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-00133,,97,AHC-CRO-RAHC-R-1123649,SHIVAJI GOLD HALLMARKING CENTRE,CRO/RAHC/R-1123649,"A-3 2ND FLOOR PHASE-1 MAYAPURIINDUSTRIAL AREA, WEST DELHI, DELHI INDUSTRIAL AREA, DELHI ,110064",DELHI INDUSTRIAL AREA,WEST DELHI,DELHI,110064,SUSPENDED,Under Suspension,18/08/2028,Gold & Silver Both Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-00134,,98,AHC-CRO-RAHC-R-1124453,SHRI GANESH HALLMARKING AND ASSAYING CENTRE,CRO/RAHC/R-1124453,"H-70, VIJAY CHOWK , LAXMI NAGAR, DELHI-110092, EAST DELHI, LAXMI NAGAR (EAST DELHI), DELHI ,110092",LAXMI NAGAR (EAST DELHI),EAST DELHI,DELHI,110092,ACTIVE,Operative,12/07/2027,Gold & Silver Both Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-00135,,99,AHC-CRO-RAHC-R-1124925,Star Hallmarking Lab,CRO/RAHC/R-1124925,"5TH FLOOR, 1094, ENTRY FORM 1167, KUCHA MAHAJANI,KUCHA NATWA, CHANDANI CHOWK, Central Delhi., CENTRAL DELHI, JAMA MASJID, DELHI ,110006",JAMA MASJID,CENTRAL DELHI,DELHI,110006,SUSPENDED,Under Suspension,10/01/2025,"Gold,Gold & Silver Both Hallmarking",Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-00136,,100,AHC-CRO-RAHC-R-1125801,SHREE GANPATI TESTING & HALLMARKING CENTRE,CRO/RAHC/R-1125801,"C 91, THIRD FLOORWAZIRPUR INDUSTRIAL AREA, NORTH DELHI, , DELHI ,110052",NORTH DELHI,THIRD FLOORWAZIRPUR INDUSTRIAL AREA,DELHI,110052,ACTIVE,Operative,22/09/2028,Yellow Gold Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-00137,,101,AHC-CRO-RAHC-R-1126929,Shree Salasar Hallmarking Centre,CRO/RAHC/R-1126929,"1st Floor, Building No. 2771,DSIIDC Industrial Area Narela, NORTH WEST DELHI, NARELA, DELHI ,110040",NARELA,NORTH WEST DELHI,DELHI,110040,ACTIVE,Operative,26/08/2028,Yellow Gold Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-00138,,102,AHC-CRO-RAHC-R-1310732,SHREE SHYAM JI HALLMARK CENTER,CRO/RAHC/R-1310732,"KUMAR GATE, BADA BAZAR, NEAR KAILASH HALWAISONIPAT, HARYANA, SONIPAT, SONIPAT, HARYANA ,131001",SONIPAT,SONIPAT,HARYANA,131001,ACTIVE,Operative,13/05/2029,Yellow Gold Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-00139,,103,AHC-CRO-RAHC-R-1314448,MAHALUXMI HALLMARKING CENTRE,CRO/RAHC/R-1314448,"983/4 Indra Market ,Near Arya Samaj Mandir,Jamalpura, SONIPAT, SONIPAT, HARYANA ,131001",SONIPAT,SONIPAT,HARYANA,131001,ACTIVE,Operative,02/07/2029,Yellow Gold Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-00142,,104,AHC-CRO-RAHC-R-2011508,R R HALLMARKING CENTER,CRO/RAHC/R-2011508,"5/68 A,SETH GALI,HUKUMCHAND,NEHARU ROADFARRUKHABAD, FARRUKHABAD, FARRUKHABAD, UTTAR PRADESH ,209625",FARRUKHABAD,FARRUKHABAD,UTTAR PRADESH,209625,SUSPENDED,Under Suspension,30/06/2027,Yellow Gold Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-00143,,105,AHC-CRO-RAHC-R-2011671,SHRI HARI ASSAYING AND HALLMARKING CENTER,CRO/RAHC/R-2011671,"144 SHOP NO.4,5,RICHPALPURI CHANDARPURI GHAZIABADCHANDERPURI GHAZIABAD, GHAZIABAD, GHAZIABAD, UTTAR PRADESH ,201001",GHAZIABAD,GHAZIABAD,UTTAR PRADESH,201001,ACTIVE,Operative,21/02/2027,Gold & Silver Both Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-00144,,106,AHC-CRO-RAHC-R-2012109,QUALITY ASSAY & HALLMARKING CENTRE PRIVATE LIMITED,CRO/RAHC/R-2012109,"1ST FLOOR, D-91, Sector 2, Vyapar Marg, NoidaGautambuddha Nagar, Uttar Pradesh- 201301, GAUTAM BUDDH NAGAR, NOIDA, UTTAR PRADESH ,201301",NOIDA,GAUTAM BUDDH NAGAR,UTTAR PRADESH,201301,ACTIVE,Operative,26/08/2028,Gold Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-00145,,107,AHC-CRO-RAHC-R-2014523,BOMBAY ASSAYING AND HALLMARKING CENTER,CRO/RAHC/R-2014523,"bombayassayinghallmarkcenter@gmail.com161, patuwa wali gali, moholla kanhiya lal,delhi, GHAZIABAD, GHAZIABAD CITY, UTTAR PRADESH ,201001",GHAZIABAD CITY,GHAZIABAD,UTTAR PRADESH,201001,ACTIVE,Operative,29/08/2027,Gold & Silver Both Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-00147,,108,AHC-CRO-RAHC-R-2015388,OM GOVIND HALLMARKING CENTER,CRO/RAHC/R-2015388,"FIRST FLOOR, 54/14,CHATURBHUJ GALINAYAGANJ,KANPUR, KANPUR NAGAR, NAYAGANJ, UTTAR PRADESH ,208001",NAYAGANJ,KANPUR NAGAR,UTTAR PRADESH,208001,ACTIVE,Operative,05/06/2027,Yellow Gold Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-00148,,109,AHC-CRO-RAHC-R-2015567,AARADHY HALLMARKING CENTER,CRO/RAHC/R-2015567,"34/62-63,SWAI SINGH KA HATA, CHOWK SARRAFAKANPUR,KANPUR NAGAR, KANPUR NAGAR, KANPUR, UTTAR PRADESH ,208001",KANPUR,KANPUR NAGAR,UTTAR PRADESH,208001,ACTIVE,Operative,01/11/2026,Yellow Gold Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-00149,,110,AHC-CRO-RAHC-R-2015567-O1-,AARADHY HALLMARKING CENTER,CRO/RAHC/R-2015567(O1),"34/62-63,SWAI SINGH KA HATA, CHOWK SARRAFAKANPUR,KANPUR NAGAR, KANPUR NAGAR, KANPUR, UTTAR PRADESH ,208001",KANPUR,KANPUR NAGAR,UTTAR PRADESH,208001,ACTIVE,Operative,01/11/2026,Yellow Gold Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-00150,,111,AHC-CRO-RAHC-R-2016057,SHREEJI ASSAYING & HALLMARKING CENTER,CRO/RAHC/R-2016057,"I FLOOR,SHOPNO 13 AT PLOT NO182T0188,NEAR CHAUPALANavyug Market, Ghaziabad, Uttar Pradesh 201001, GHAZIABAD, GHAZIABAD, UTTAR PRADESH ,201001",GHAZIABAD,GHAZIABAD,UTTAR PRADESH,201001,ACTIVE,Operative,20/06/2027,Yellow Gold Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-00151,,112,AHC-CRO-RAHC-R-2016334,Vinayak Hallmarking Centre,CRO/RAHC/R-2016334,"Surya Market, Sunaron Wali Gali,Munshi Para, Near Amber Hall,, BULANDSHAHR, BULANDSHAHR, UTTAR PRADESH ,203001",BULANDSHAHR,BULANDSHAHR,UTTAR PRADESH,203001,ACTIVE,Operative,31/05/2029,Yellow Gold Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-00152,,113,AHC-CRO-RAHC-R-2016737,VRINDAVAN HALLMARKING CENTRE,CRO/RAHC/R-2016737,"38/156, YUG SQUARE, GILISH BAZAR,KANPURKANPUR, KANPUR NAGAR, KANPUR, UTTAR PRADESH ,208001",KANPUR,KANPUR NAGAR,UTTAR PRADESH,208001,ACTIVE,Operative,12/12/2027,Yellow Gold Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-00153,,114,AHC-CRO-RAHC-R-2017180,Guptaji Assaying and Hallmarking Centre,CRO/RAHC/R-2017180,"49/61 (Basement SR Jewels)Nayaganj, KANPUR NAGAR, NAYAGANJ, UTTAR PRADESH ,208001",NAYAGANJ,KANPUR NAGAR,UTTAR PRADESH,208001,ACTIVE,Operative,14/05/2028,Yellow Gold Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-00154,,115,AHC-CRO-RAHC-R-2018273,ANIKA HALLMARK,CRO/RAHC/R-2018273,"43/53CHOWK SARAFA, KANPUR NAGAR, KANPUR, UTTAR PRADESH ,208001",KANPUR,KANPUR NAGAR,UTTAR PRADESH,208001,ACTIVE,Operative,29/12/2028,Yellow Gold Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-00155,,116,AHC-CRO-RAHC-R-2018809,ELIXIR GOLD,CRO/RAHC/R-2018809,"REMESWAR MARKETHOME GANG, ETAWAH, ETAWAH CITY, UTTAR PRADESH ,206001",ETAWAH CITY,ETAWAH,UTTAR PRADESH,206001,ACTIVE,Operative,09/03/2028,Gold Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
