canonical_entity,canonical_entity_id,source_sheet,source_row,source_legal_ids,instrument_number,title,issuing_authority,release_date,effective_date,subject,related_is_text,implementation_instructions,document_url,source_url
LEGAL,LEGAL-00117,,132,CIRC-28 Jul 2016-3195472316696252294,,Multiple applications and Registrations for same product and same brand,Bureau of Indian Standards (BIS),2016-07-28,,Multiple applications and Registrations for same product and same brand,,"Registration Department BIS, HQ Our Ref: Registration\ CRS(E & IT Goods) 28 July 2016 Subject: Multiple applications and Registrations for same product and same brand It is observed that some manufacturers re-apply for registration for the same product and the same brand for which they have already been granted Registration under CRS. It is also observed that some manufacturers submit multiple applications for grant of Registration for the same product and same brand. It may be noted that one Registration number is granted to a manufacturer for a product with a particular brand. Therefore, manufacturers are advised not to make multiple applications for same product and same brand name. Subsequently, if at any stage it is detected that same manufacturer has applied for multiple applications for the same product and the same brand, all such applications under process will be rejected and the R-numbers already granted to the manufacturer for the same product and same brand will be cancelled.",https://www.crsbis.in/BIS/app_srv/tdc/gl/docs/CRS_E&IT_Multiple%20R-numbers.pdf,https://www.crsbis.in/BIS/wtsnew.do
LEGAL,LEGAL-00161,,133,CIRC-11 Jul 2016-1679223904876667939,,Submission of documents through post,Bureau of Indian Standards (BIS),2016-07-11,,Submission of documents through post,,,https://www.crsbis.in/BIS/app_srv/tdc/gl/docs/Submission_of_documents_by_post.pdf,https://www.crsbis.in/BIS/wtsnew.do
LEGAL,LEGAL-00171,,134,CIRC-11 Jul 2016-678139609613201057,,Withdrawal of Tatkal Scheme for Registration,Bureau of Indian Standards (BIS),2016-07-11,,Withdrawal of Tatkal Scheme for Registration,,,https://www.crsbis.in/BIS/app_srv/tdc/gl/docs/Withdrawal_of_tatkal.pdf,https://www.crsbis.in/BIS/wtsnew.do
LEGAL,LEGAL-00019,,135,CIRC-01 Jul 2016-2268601085532319920,,Discontinuation of payment by NEFT and DD,Bureau of Indian Standards (BIS),2016-07-01,,Discontinuation of payment by NEFT and DD,,,https://www.crsbis.in/BIS/app_srv/tdc/gl/docs/Payment_gateway.pdf,https://www.crsbis.in/BIS/wtsnew.do
LEGAL,LEGAL-00122,,136,CIRC-24 Jun 2016-4236416798513400242,,Online Submission of Renewal of Registration Application,Bureau of Indian Standards (BIS),2016-06-24,2016-07-11,Online Submission of Renewal of Registration Application,,All registered manufacturers are requested to submit the Renewal Applications online through BIS portal.,https://www.crsbis.in/BIS/app_srv/tdc/gl/docs/Online_Submission_Renewal.pdf,https://www.crsbis.in/BIS/wtsnew.do
LEGAL,LEGAL-00158,,137,CIRC-20 Jun 2016-8864480684200727453,,Standard Mark on Products,Bureau of Indian Standards (BIS),2016-06-20,,Standard Mark on Products,,"As the Standard Mark is required to be affixed only after Grant of Registration, manufacturers are advised to ensure that no such mark or statement of self declaration of conformity shall be put on the samples before the grant of registration/inclusion.",https://www.crsbis.in/BIS/app_srv/tdc/gl/docs/Standard_Mark.pdf,https://www.crsbis.in/BIS/wtsnew.do
LEGAL,LEGAL-00138,,138,CIRC-02 Jun 2016-3325004717564846872,,Revision of Service Tax,Bureau of Indian Standards (BIS),2016-06-02,,Revision of Service Tax,,All Registered Manufacturers and Applicants are requested to kindly note the above revised rates while making payments related to Registration.,https://www.crsbis.in/BIS/app_srv/tdc/gl/docs/Revision_in_service_tax.pdf,https://www.crsbis.in/BIS/wtsnew.do
LEGAL,LEGAL-00159,,139,CIRC-02 Jun 2016-8565570918697773206,,Submission of application for grant of Registration by post,Bureau of Indian Standards (BIS),2016-06-02,,Submission of application for grant of Registration by post,,,https://www.crsbis.in/BIS/app_srv/tdc/gl/docs/Submission_of_applications_by_post.pdf,https://www.crsbis.in/BIS/wtsnew.do
LEGAL,LEGAL-00102,,140,CIRC-22 Feb 2016-577684465944836639,,Implementation of Amendment 2 to IS 13252 (Part 1):2010,Bureau of Indian Standards (BIS),2016-02-22,,Implementation of Amendment 2 to IS 13252 (Part 1):2010,IS 13252 | IS 13252 (Part 1) | IS 13252 (Part1) | IS 13252(Part 1) | IS 13252(Part1),"CENTRAL MARKS DEPARTMENT- 3 Our Ref: CMD-3/16:13252 22.2.2016 Subject: Implementation of Amendment 2 to IS 13252 (Part 1):2010 Please find enclosed herewith implementation guidelines duly approved by Competent Authority for Amendment No. F & Head (CMD-3) Copy to ITS for hosting in website/internet कȯ द्रीह् विभ्ग ्–्3 संद भ्:्सी्ए ्डी-3/16:13252 ्् 22्फभ भी्2016 आई एस 13252 भाग 1:2010 सूचना रȫ्यȪगगकी उप् कर – सुरषा भाग -1 सामान य अपेषाएं के सशȪधन संख या 2 के संबंध मं दिशा ननिेश उगचत काययवाही के लिए संि् न ह आभ्कȯ्कȯ न ््््् (सी्ए ्डी-3) Ȱञ ननक्एफ्ए ं्र वख (सी्ए ्डी-3) आई टी एस - कृपया बी आई एस इंटरनेट पर पȪ् ट करं Central Marks Department -3 Ref : CMD-3/16: 13252(part 1) : 2010 23 Feb 2016 Sub: Guidelines for Implementation of Amendment 2 to IS 13252(Part-1) : 2010 – Information Technology Equipment – Safety Part (1) General Requirements Introduction 1. The procedure for implementation of Amendment 2 to IS 13252(Part1):2010 shall be as given below: A. Such cases may be processed for grant of registration without considering Amendment 2, subject to the firm submitting a declaration in the form of undertaking, as per format given in Annex B, that test report showing compliance to Amendment 2 to IS 13252(Part1):2010 shall be submitted by the applicant to BIS latest by 31 Dec 2016 . c) New applications and Inclusion Requests shall not be recorded/received by BIS after 31 Dec 2016 onwards, if the test report does not indicate compliance to Amendment 2 to IS 13252(Part1):2010. Existing registered manufacturers case a) Registered manufacturer shall submit any one base model for which registration is granted (out of all the base and series models registered till date ) to BIS recognized Lab and get it tested for the applicable tests out of those identified at Annex A as per IS 13252 (Part1) considering Amendment 2 to IS 13252(Part1):2010. The said test report shall be submitted to BIS latest by 31 Dec 2016. b) In case, the registered manufacturer submits a test report for inclusion of base model which complies to IS 13252 including Amendment no 1 & 2, before 31 Dec 2016, and the inclusion is agreed to, it is not required to submit separate/additional sample for testing as mentioned at 2a) above. The registered manufacturer shall also submit an undertaking as per prescribed format (Annex C) that all models of the product (base and series models) manufactured after 31 Dec 2016 conform to IS 13252(Part1):2010 considering Amendment 2 and only those found conforming to the same shall only be marked with compliance statement/ standard mark mentioned in their letter for grant of registration/inclusion and no product/model without compliance of Amendment no. BIS shall give the acknowledgement of the receipt of test report as mentioned at 2 a) .",https://www.crsbis.in/BIS/app_srv/tdc/gl/docs/IS13252_02232016.pdf,https://www.crsbis.in/BIS/wtsnew.do
LEGAL,LEGAL-00086,,141,CIRC-09 Feb 2016-3584016917799098579,,Guidelines for Implementation of Revised IS 16046:2015/IEC 62133: 2012,Bureau of Indian Standards (BIS),2016-02-09,,Guidelines for Implementation of Revised IS 16046:2015/ IEC 62133: 2012,IS 16046 | IS16046,"Registration Department Our Ref: IS16046/Policy 09 Feb 2016 Subject: Guidelines for Implementation of Revised IS 16046:2015/IEC 62133: 2012 superseding IS 16046:2012/ IEC 62133: 2002 - Secondary cells and batteries containing alkaline or other non-acid electrolytes. Accordingly IS 16046:2012/IEC 62133: 2002 shall stand cancelled after 16 Sept 2016. Considering the above changes, the following additional/modified tests are to be conducted for changeover for the existing registered manufacturers: (a) For Nickel systems: Clause No: Requirement 5.2 Insulation and wiring 5.4 Temperature/voltage/current management 5.6, 5.6.1 Assembly of cells into batteries, General 7.3.3 Free fall 7.3.4 Mechanical shock (crash hazard) 9 Information for safety (b) For Lithium systems: Clause No: Requirement 5.2 Insulation and wiring 5.4 Temperature/voltage/current management 5.6, 5.6.1 Assembly of cells into batteries, General 5.6.2 Design recommendation 8.3.1 External short circuit (cell) 8.3.2 External short circuit (battery) 8.3.3 Free fall 8.3.4 Thermal abuse (cells) 8.3.5 Crush (cells) 8.3.6 Over-charging of battery 8.3.8 Transport tests 9 Information for safety 6. However, in such cases hardcopy of the application/inclusion shall be submitted in BIS on or before 16 August 2016 (one month prior to the date of cancellation of old version). Even if the test report has been issued by the Laboratory prior to 16 August 2016, such cases shall not be accepted if the hardcopy of the application/inclusion is received after 16 August 2016. e) All Applicants whose Applications are as per old version shall give an undertaking (Format at Annex 2) that they shall switchover to the new version before 16 Sept 2016. f) For Applications/Inclusions submitted as per the old version, if the manufacturer fails to get Registration before 16 Sept 2016, such application(s)/inclusion(s) shall be processed for closure/rejection as per norms. g) All existing Registered manufacturers shall also switchover to the new version on or before 16 Sept 2016. No Registered manufacturer shall be under operation as per the old version after 16 Sept 2016. In case any manufacturer fails to switch over to the revised version before 16 Sept 2016, his Registration shall be deemed to have been cancelled from the date of withdrawal of the old Indian Standard i.e after 16 Sept 2016.",https://www.crsbis.in/BIS/app_srv/tdc/gl/docs/BatteryChangeover_guidelines.pdf,https://www.crsbis.in/BIS/wtsnew.do
LEGAL,LEGAL-00170,,142,CIRC-08 Feb 2016-7420805390212156813,,Vectograph version of Standard Mark,Bureau of Indian Standards (BIS),2016-02-08,,Vectograph version of Standard Mark,,,https://www.crsbis.in/BIS/vectographImages.do,https://www.crsbis.in/BIS/wtsnew.do
LEGAL,LEGAL-00053,,143,CIRC-04 Feb 2016-1834433784458608885,,Frequently observed shortcomings in Application,Bureau of Indian Standards (BIS),2016-02-04,,Frequently observed shortcomings in Application,,b) Nomination letter from manufacturer appointing Indian Representative is not provided/ not signed by authorized person. h) Authorization letter for manufacturing the product by the manufacturer is not provided by the brand owner whose details appear in the Brand Registration certificate.,https://www.crsbis.in/BIS/app_srv/tdc/gl/docs/frequently_observed.pdf,https://www.crsbis.in/BIS/wtsnew.do
LEGAL,LEGAL-00116,,144,CIRC-01 Feb 2016-3729084226419797910,,Model Affidavit cum Undertaking (Format C) to be furnished by Manufacturer located in India,Bureau of Indian Standards (BIS),2016-02-01,,Model Affidavit cum Undertaking (Format C) to be furnished by Manufacturer located in India,,"REGISTRATION DEPARTMENT Ref: CMD 3/8:1 1 Feb 2015 Subject: MODEL AFFIDAVIT CUM UNDERTAKING (Format C) TO BE FURNISHED BY MANUFACTURER LOCATED IN INDIA All the manufacturers located in INDIA are required to submit the AFFIDAVIT CUM UNDERTAKING as per Format C enclosed herewith alongwith the documents indicated therein. With this, the existing “Agreement for grant of registration (for Domestic Manufacturer)” is replaced by Affidavit cum Undertaking (Format C). This shall be applicable to all applicants for fresh registration or renewal of existing registration received by the Bureau on or after 01 February 2016. -SD/- Head(Registration) Page 1 of 2 Format C MODEL AFFIDAVIT CUM UNDERTAKING (TO BE FURNISHED BY MANUFACTURER LOCATED IN INDIA, BEFORE GRANT OF REGISTRATION) (On Rs 100/- non-judicial stamp paper, duly notarized) I, ………………………., aged about ……… years, by occupation CEO/MD/Proprietor/authorized employee (designation…………..) of M/s ……………………………, having its Registered Office/Head Office at …………………… (complete address) and manufacturing unit located at …………………………………………(complete address), do hereby solemnly affirm and declare as under: 1. M/s ……………………………… further undertakes that this undertaking shall not be revoked during the operation of any of the Registrations without prior consent of the Bureau.",https://www.crsbis.in/BIS/app_srv/tdc/gl/docs/MODEL_AFFIDAVIT_UNDERTAKING.pdf,https://www.crsbis.in/BIS/wtsnew.do
