s_no,cml_no_raw,name_address_raw,validity_date_raw,standard_no_raw,status_raw,variety_brand_raw,source_URL,retrieved_at
"71","4100332569","BSH Ev Aletleri Sanayi Ve Ticaret A.S | Address : Yildirim Beyazit Mahallesi, BSH Caddesi No. 72, 59501, Cerkezkoy, Tekirdag | City : - | Country : Turkey","03-MAY-27 00:00:00","IS 302 : Part 1 : 2008","Operative","Name of the Product Safety of Household and Similar Electrical Appliances Part 1 General Requirements :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"72","4100294284","BSH Hausgerate GmbH | Address : Robert-Bosch-Str. 16 | 89407 Dillingen a.d. Donau, Bavaria | City : - | Country : Germany","12-JAN-27 00:00:00","IS 302 : Part 1 : 2008","Operative","Name of the Product SAFETY OF HOUSEHOLD AND SIMILAR ELECTRICAL APPLIANCES Product Type Dishwashers Model :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"73","4100289594","HANIL MEDICAL CO. LTD. | Address : 147-58, Baekgogae-gil, Gonjiam-eup, Gwangju-si, Gyeonggi-do, Korea | City : - | Country : South Korea","04-JAN-27 00:00:00","IS 302 : Part 1 : 2008","Operative","Name of the Product Household and Similar Electrical Appliances-Safety- Part 1 General Requirements Product :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"74","4100226873","LAURASTAR SA | Address : LAURASTAR Hungary Kft. H-9330. Kapuvar Ipartelepi u, 22-28, | City : - | Country : Hungary","10-APR-26 00:00:00","IS 302 : Part 2 : Sec 3 : 2007","Deferred","Name of Product: Electric Iron (Safety) Type: Pressurized Steam Iron (with cord) Class of Appliance: :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"75","4100319981","Abena Produktion A/S | Address : Abena Produktion A/S - Erik Jessens Vej 37 6200 Aabenraa | City : - | Country : Denmark","29-JAN-27 00:00:00","IS 5405 : 2019","Operative",":","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"76","4043240","Ningbo Chaochao Electrical Appliances Co. Ltd | Address : No. 777 Qiye East Road | Zhouxiang Town | Zhejiang, Cixi | City : - | Country : China","30-SEP-24 00:00:00","IS 302 : Part 2 : Sec 3 : 2007","Deferred","Electric iron, thermostatically controlled aluminium alloy soleplate (PTFE coated), Pollution Degree-3, : orbit - RICO - BAJAJ - KORYO - iBELL, CASTOR - SINGER - POLYCAB - KELVINATOR - BPL","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"77","4032033","P.T. Philips Industries Batam | Address : Panbil Industrial Estate Factory | B-2A LOT 12-17 | B-1 LOT 1-6 | nec. sei Beduk | Batam | City : - | Country : Indonesia","31-OCT-26 00:00:00","IS 302 : Part 2 : Sec 3 : 2007","Operative","(1) Thermostatically controlled Electric Steam Iron, vented type, incorporated with water reservoir :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"78","4028850","Ningbo Shuaiwei Electric Appliance Co. Ltd | Address : East Industry Area | ZhouXiang Town, | Cixi City | Ningbo - 315324 | City : - | Country : China","31-MAR-28 00:00:00","IS 302 : Part 2 : Sec 3 : 2007","Under Stop Marking","Safety of household and similar electrical appliances Particular requirements – Electric Iron, thermostatic, : Havells, Croma, Olympus - ORBIT - LLYOD,SUNFLAME,PRINGLE,DUKE - Morphy Richards - SURYA, UNITED - Cello, DHOMES, iBELL, ketvin - VIJAYLAKSHMI, GOLDWELL - mr Plus - SINGER - QUBA - SYSKA - Rico - Frendz, Westinghouse, Prakash, Hi-Tech - RECONNECT - F Flipkart Smartbuy, USHA - KORYO - JVD, Aissvaryam, Bajaj, Platini, Majesty, Butterfly - Boss, Kraft, Pisces, Warmex - BESTIE - NEXTRONICS - KGA, IMPEX, AMSTRAD, TANDEM - INDO - POLYCAB - PRESTIGE - SANSUI - wipro, Flipkart MarQ - Dolphy - MAHARAJA","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"79","4100341065","Radha Swami Plywood & Sunmica Udyog Pvt. Ltd., | Address : Ward -No 15, Jyamirgandhi, Mechi Nagar, Jhapa | City : - | Country : Nepal","07-JUN-27 00:00:00","IS 303 : 1989","Operative",":","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"80","4100004653","Panasonic Wanbao Appliances Electric Iron (Guangzhou) Co. Ltd., | Address : No.2, South Wanbao Street, Panyu District, | Guangzhou City, Guangdong Province, | City : - | Country : China","30-APR-23 00:00:00","IS 302 : Part 2 : Sec 3 : 2007","Deferred","Electric Steam Iron (Vented Type), Thermostatically controlled, with Aluminium Alloy Sole Plate :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"81","4100006657","Town Ray Electrical (Huizhou) Limited | Address : JiangBei 82 Hao, | 84 Hao,85Hao, | Xiao Qu, Xiao Jin Kou Town, | Huicheng Zone | City : Gongdong | Country : China","31-JUL-24 00:00:00","IS 302 : Part 2 : Sec 3 : 2007","Deferred","Electric Steam Iron Thermostatically controlled, Incorporated with water reservoir & build in stand, :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"82","4100285990","ARISTON VIETNAM CO. LTD | Address : Bacninh Plant, TS 3, Tien Son Industrial Zone, Dong Nguyen Ward, Tuson | City : - | Country : Vietnam","07-DEC-26 00:00:00","IS 302 (Part 2/Sec 35) : 2017","Operative","Name of the Product Household and similar appliances – Electric Instantaneous Water Heaters Model :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"83","4100147776","Rabigh Refining & Petrochemical Company | Address : PO Box 666 Rabigh 21911 Kingdom of Saudi Arabia | City : Eastern Province | Country : Saudi Arabia","26-JUL-29 00:00:00","IS 538:2020","Operative","Phenol (Carbolic Acid) Grade A (Phenol) :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"84","4100089788","Guangdong Xinbao Electrical Appliances Holdings Co. Ltd | Address : Zhenghe South Road, Leliu Town, Foshan City Shunde Guangdong China Shunde | City : Guangdong | Country : China","01-JUL-24 00:00:00","IS 302 : Part 2 : Sec 14 : 1994","Deferred","hand-held food mixer, 200 to 450W, 220-240VAC, Class II, Class F, IPX0 Name of Product Household Electric : Sharp - Philips - AGARO - SINGER - BOSS - USHA - Hi-Tech - V-GUARD - BLACK&DECKER - Pigeon - INALSA - FRENDZ - Croma - FABER - American Micronic - HAVELLS - cello - Glen - MORPHY RICHARDS - BAJAJ - BOROSIL - SOLARA - HAFELE - FUMATO - THE BETTER HOME","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"85","4100087784","Ningbo Kajafa Electric Appliance Co Ltd | Address : No. 53 North 1 Ring road, Zhangqi Town Cixi City, Zhejiang Province P.R. China zhangqi | City : Cixi | Country : China","27-APR-24 00:00:00","IS 302 : Part 2 : Sec 14 : 1994","Deferred","Household Electric Kitchen Machines – Safety Requirements for the following varieties: (i) Hand –Held : Kajafa - WisTec - WARMEX - BPL - SOLARA - SHINESTAR","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"86","4100093173","Guangdong Shunde Wellife Electrical Applaince Mfg. Co. Ltd | Address : Part 2 of No. 24-2, Fuan Industrial Zone Phase 1, Liandu Village, Leliu Town, Shunde District, Foshan City, Guangdong Province, China Foshan | City : - | Country : China","09-NOV-22 00:00:00","IS 302 : Part 2 : Sec 14 : 1994","Deferred","Name of Product Household Electric Kitchen Machines- Safety requirements Type/Functionality of Product Electric :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"87","4100076779","Onshiu (Zhongshan) Electrical Appliance Co, Ltd | Address : No. 23, 3rd YuLong Road Dongsheng Town , 528414 ZHONGSHAN CITY, Guangdong China Zhongshan | City : - | Country : China","05-NOV-24 00:00:00","IS 302 : Part 2 : Sec 30 : 2007","Deferred","Safety of Household and Similar Electric Appliances-Particular-requirement-Room :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"88","4100164069","V.S. Industry Berhad | Address : PTD 102246, Jalan Murni 12, Kawasan Perindustrian Murni, 81400 Senai, Johor | City : - | Country : Malaysia","12-DEC-26 00:00:00","IS 302 : Part 2 : Sec 30 : 2007","Operative","Name of the Product Safety of household and similar appliances – Room Heaters Type of heater Fan heaters Model :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"89","4100044968","Ningbo Aotian Electrical Appliances Co. Ltd., | Address : East Industrial Zone, Guanhaiwei Town, City Cixi, State Zhejiang | City : - | Country : China","12-FEB-24 00:00:00","IS 302 : Part 2 : Sec 30 : 2007","Deferred","Safety requirements of Electric Room Heater (Portable Fan type), 1000 W/2000W, 230V, :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"90","4100196587","Yuarn Baau Taih Enterprise Corporation | Address : No. 1,Lane 301, Sec. 2, Minzu Road, Tanzu Distr. Taichung | City : - | Country : Taiwan","22-DEC-25 00:00:00","IS 302 : Part 2 : Sec 30 : 2007","Deferred","Name of the Product Safety of household and similar appliances – Room Heaters Type of heater Radiant :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"91","4100268182","STIEBEL ELTRON GMBH & CO. KG | Address : DR. STIEBEL-STRASSE 33 | 37603 HOLZMINDEN, LOWER SAXONY | City : - | Country : Germany","23-SEP-26 00:00:00","IS 302 (Part 2/Sec 35) : 2017","Operative","Name of the Product Household and similar appliances- Electric Instantaneous Water Heaters Model No DHB-E :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"92","4100338985","Himshikhar Laminate and Kastha Udyog Pvt. Ltd. | Address : Jyamirgadhi-15, Laljhoda Jhapa | City : - | Country : Nepal","24-MAY-27 00:00:00","IS 303 : 1989","Operative","Name of the Product: Plywood for General Purpose Grade: MR, BWR & BWP Type Based on Appearance: AA, :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"93","4100339078","Siddhi Binayak Plywood Industries Pvt. Ltd. | Address : Anarmani Birtamod Ward No. 9, Jhapa | City : - | Country : Nepal","18-MAY-27 00:00:00","IS 303 : 1989","Operative","Name of the Product: Plywood for General Purpose Grade: MR, & BWP Type Based on Appearance F10, Thickness :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"94","4100339179","RIDDHI SIDDHI PLYWOOD INDUSTRIES PVT. LTD | Address : JHAPA, BIRTAMOD MUN-2, KUMAL BASTI | City : - | Country : Nepal","25-MAY-27 00:00:00","IS 303 : 1989","Operative","Name of the Product Plywood for General Purpose Grade MR, BWR & BWP Type Based on Appearance AA, AB, :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"95","4100305566","Stiebel Eltron Asia Ltd. | Address : No. 469 Moo 2 Tambol Klong-Jik, Amphur Bangpa-IN, Ayutthaya | City : - | Country : Thailand","11-FEB-27 00:00:00","IS 302 (Part 2/Sec 35) : 2017","Operative","Name of the Product Household and similar appliances – Electric Instantaneous Water Heaters Model :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"96","4100308269","Kohler Mira Ltd. | Address : Cromwell Road, Cheltenham Gloucestershire, GL 52 SEP | City : - | Country : United Kingdom","12-FEB-27 00:00:00","IS 302 (Part 1) : 2024","Operative","Toilet Appliances - Anthem Digital Valve (Digitally Controlled Thermostatic Mixing Valve), Model no - :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"97","4100315266","PT Philips Industries Batam | Address : Kawasan Industri Panbil, Jalan Ahmad Yani, Factory Block B1 Lot 01-06, Muka Kuning,Desa Kelurahan Muka Kuning, Kec. Kepulauan RiauBatam | City : - | Country : Indonesia","02-MAR-27 00:00:00","IS 302 (Part 1) : 2024","Operative","Name of the Product Household and similar electrical appliances – Safety Part 1 General Requirements Product :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"98","4100325976","EUROTEC S.R.L | Address : viale Europa, 24-37045 S.Pietro di Legnago-Verona | City : - | Country : Italy","31-MAR-27 00:00:00","IS 302 (Part 1) : 2024","Operative","Model ProTech 411 Plus ProTech 611 Plus ProTech 613 Plus Product Type Commercial Electric Dish Washing :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"99","4100316874","Pashupati Plywood Industries | Address : Ward No-7, Jawabhari, Village-Jawabhari Dist-Kaplivastu | City : - | Country : Nepal","02-MAR-27 00:00:00","IS 303 : 1989","Operative","Name of the product Plywood for General Purpose Grade MR, BWR & BWP Bending Class F10, F20, F30, F40, :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"100","4100319274","Annovi Reverberi S.p.A | Address : Via Aldo Moro, 40/42, Bomporto MO Modena 1-41030 | City : - | Country : Italy","19-FEB-27 00:00:00","IS 302 (Part 1) : 2024","Operative","Name of the Product Household and Similar Electrical Appliances-Safety- Part 1 General Requirements Product :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"101","4100332771","sCANBOX tHERMOPRODUCTS aKTIEBOLAG | Address : Ekangsvagen 1, 293-21, Olofstrom | City : - | Country : Sweden","03-MAY-27 00:00:00","IS 302 (Part 1) : 2024","Operative","Product Household and similar electrical appliances – Safety Part 1 General Requirements Household :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"102","4100332468","BSH Sprz. Gosp.Dom.Sp. z.o.o.z Siedziba w Warszawie Odd. Produkcji Duzego Sprzetu AGD (MDA) w Lodzi | Address : Dryer Factory, Lodowa 103, 93-232 Lodz | City : | Country : Poland","23-APR-27 00:00:00","IS 302 (Part 1) : 2024","Operative","Name of the Product: SAFETY OF HOUSEHOLD AND SIMILAR ELECTRICAL APPLIANCES, Product Type: Tumble Dryer, :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"103","4100332064","LG Electronics Inc. | Address : 84, Wanam-ro, Seongsan-gu, Changwon-Si, Gyeongsangnam-do, 51554, Korea | City : - | Country : South Korea","20-APR-27 00:00:00","IS 302 (Part 1) : 2024","Operative","Product Name Household and Similar Electrical Appliances – Safety Part 1 General Requirements Product :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"104","4100330161","LG Electronics Inc. | Address : 170, Seongsanpaechong-ro, Seongsan-gu, Changwon-si, Gyeongsangnam-do | City : - | Country : South Korea","16-APR-27 00:00:00","IS 302 (Part 1) : 2024","Operative","Name of the Product Household and similar electrical appliances – Safety Part 1 General Requirements Product :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"105","4100330262","BSH Hisni Aparati d.o.o Nazarje | Address : Matija Petrin, BSH Hisni Aparati d.o.o Nazarje, Savinjska Cesta 30, 3331 Nazarje | City : - | Country : Slovenia","15-APR-27 00:00:00","IS 302 (Part 1) : 2024","Operative","Name of the Product Product Type Model No. Class of Appliance Rating 220-240V Type :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"106","4100187889","OQ Aromatcs LLC | Address : Mina Sohar/Sohar/North Al Batinah Governorate, P.O Box 3568, 112, Oman | City : Albatinah | Country : Oman","30-JUL-26 00:00:00","IS 17370 : 2020","Operative","Name of the product:- p-Xylene :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"107","4100326271","EUROTEC S.R.L | Address : Via Provinciale Romana, 6-55011 Badia Pozzeveri-Altopascio (LU) | City : - | Country : Italy","31-MAR-27 00:00:00","IS 302 (Part 1) : 2024","Operative","Product: Household and similar electrical appliances – Safety (Commercial Electric Dishwashing Machines). Class :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"108","4100326675","Nuga Medical Co. Ltd. | Address : 185, Jiraeul-ro, Jijeong-myeon, Wonju-si, Gangwon-do, Republic of Korea | City : - | Country : South Korea","06-APR-27 00:00:00","IS 302 (Part 1) : 2024","Operative","Name of the Product Household and similar electrical appliances – Safety Part 1 General Requirements. Product :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"109","4100332973","DIHR Ali Group S.r.l. a Socio Unico | Address : Via del Lavoro 28, Castelfranco Vento, TV, Italy 31033 | City : - | Country : Italy","03-MAY-27 00:00:00","IS 302 (Part 1) : 2024","Operative","Name of the Product Household and similar electrical appliances – Safety Part 1 General Requirements Product :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"110","4100311056","Jaya Ambey Plywood Industries Pvt. Ltd., | Address : Shivraj Municipality, Ward No. 7, Dist.-Kapilvastu, | City : - | Country : Nepal","23-FEB-27 00:00:00","IS 303 : 1989","Operative","Name of the product Plywood for General Purpose Grade MR, BWR & BWP Bending Class F10, F20, F30, F40, :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"111","4100302560","Kohinoor Plywood Industries (P) Ltd. | Address : Kohinoor Plywood Industries (P) Ltd. | Ward No-5, Tankisinuwari Morang, Nepal-56617 | City : - | Country : Nepal","03-FEB-27 00:00:00","IS 303 : 1989","Operative","Name of the product Plywood for General Purpose Grade MR, BWR & BWP Bending Class F10,F20, F30, F40 :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"112","4100302661","Shree Ply Industries Pvt. Ltd. | Address : Ward No-1, Vill-Gokuwa, | PO-Budhiganga, Dist-Morang | City : - | Country : Nepal","03-FEB-27 00:00:00","IS 303 : 1989","Operative","Name of the product Plywood for General Purpose Grade MR, BWR & BWP Bending Class F10,F20, F30, F40 :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"113","4100334068","Coway Co., Ltd. Incheon Branch | Address : 98, Namdong-daero | 155beon-gil, Namdong-gu | Incheon | City : - | Country : South Korea","06-MAY-27 00:00:00","IS 302 (Part 1) : 2024","Operative","Product Household and similar electrical appliances – Safety Part 1 General Requirements Household :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
