notification_id,notification_type,notification_number,notification_number_normalized,title,title_vernacular,notification_category,notification_date,effective_date,ministry,department,subject,related_is_text,related_qco_text,related_amendment_text,document_url,source_url,source_reference_label,source_notification_ids,source_file_count,source_file_ids,source_files,source_sheets,source_rows,record_disposition,conflict_count,conflict_fields,review_flag,review_reason,populated_field_count,completeness_pct
NOTIF-00111,,,,,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:1633,REQUIRES_REVIEW,0,,YES,Row carried no value in any natural-key column; keyed positionally.,0,0.00
NOTIF-00112,,,,,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:1639,REQUIRES_REVIEW,0,,YES,Row carried no value in any natural-key column; keyed positionally.,0,0.00
NOTIF-00113,,,,,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:1643,REQUIRES_REVIEW,0,,YES,Row carried no value in any natural-key column; keyed positionally.,0,0.00
NOTIF-00114,,,,,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:1645,REQUIRES_REVIEW,0,,YES,Row carried no value in any natural-key column; keyed positionally.,0,0.00
NOTIF-00115,,,,,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:1660,REQUIRES_REVIEW,0,,YES,Row carried no value in any natural-key column; keyed positionally.,0,0.00
NOTIF-00116,,,,,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:1662,REQUIRES_REVIEW,0,,YES,Row carried no value in any natural-key column; keyed positionally.,0,0.00
NOTIF-00117,,,,,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:1663,REQUIRES_REVIEW,0,,YES,Row carried no value in any natural-key column; keyed positionally.,0,0.00
NOTIF-00118,,,,,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:1664,REQUIRES_REVIEW,0,,YES,Row carried no value in any natural-key column; keyed positionally.,0,0.00
NOTIF-00119,,,,,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:1665,REQUIRES_REVIEW,0,,YES,Row carried no value in any natural-key column; keyed positionally.,0,0.00
NOTIF-00120,,,,,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:1666,REQUIRES_REVIEW,0,,YES,Row carried no value in any natural-key column; keyed positionally.,0,0.00
NOTIF-00121,,,,,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:1667,REQUIRES_REVIEW,0,,YES,Row carried no value in any natural-key column; keyed positionally.,0,0.00
NOTIF-00122,,,,,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:1668,REQUIRES_REVIEW,0,,YES,Row carried no value in any natural-key column; keyed positionally.,0,0.00
NOTIF-00123,,,,,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:1669,REQUIRES_REVIEW,0,,YES,Row carried no value in any natural-key column; keyed positionally.,0,0.00
NOTIF-00124,,,,,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:1670,REQUIRES_REVIEW,0,,YES,Row carried no value in any natural-key column; keyed positionally.,0,0.00
NOTIF-00125,,,,,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:1671,REQUIRES_REVIEW,0,,YES,Row carried no value in any natural-key column; keyed positionally.,0,0.00
NOTIF-00126,,,,,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:1672,REQUIRES_REVIEW,0,,YES,Row carried no value in any natural-key column; keyed positionally.,0,0.00
NOTIF-00127,,,,,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:1673,REQUIRES_REVIEW,0,,YES,Row carried no value in any natural-key column; keyed positionally.,0,0.00
NOTIF-00128,,,,,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:1674,REQUIRES_REVIEW,0,,YES,Row carried no value in any natural-key column; keyed positionally.,0,0.00
NOTIF-00129,,,,,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:1675,REQUIRES_REVIEW,0,,YES,Row carried no value in any natural-key column; keyed positionally.,0,0.00
NOTIF-00130,,,,,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:1676,REQUIRES_REVIEW,0,,YES,Row carried no value in any natural-key column; keyed positionally.,0,0.00
NOTIF-00131,,,,,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:1677,REQUIRES_REVIEW,0,,YES,Row carried no value in any natural-key column; keyed positionally.,0,0.00
NOTIF-00132,,,,,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:1678,REQUIRES_REVIEW,0,,YES,Row carried no value in any natural-key column; keyed positionally.,0,0.00
NOTIF-00133,,,,,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:1679,REQUIRES_REVIEW,0,,YES,Row carried no value in any natural-key column; keyed positionally.,0,0.00
NOTIF-00134,,,,,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:1680,REQUIRES_REVIEW,0,,YES,Row carried no value in any natural-key column; keyed positionally.,0,0.00
NOTIF-00135,,,,,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:1681,REQUIRES_REVIEW,0,,YES,Row carried no value in any natural-key column; keyed positionally.,0,0.00
NOTIF-00136,,,,,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:1682,REQUIRES_REVIEW,0,,YES,Row carried no value in any natural-key column; keyed positionally.,0,0.00
NOTIF-00137,,,,,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:1683,REQUIRES_REVIEW,0,,YES,Row carried no value in any natural-key column; keyed positionally.,0,0.00
NOTIF-00138,,,,,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:1684,REQUIRES_REVIEW,0,,YES,Row carried no value in any natural-key column; keyed positionally.,0,0.00
NOTIF-00139,,,,,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:1685,REQUIRES_REVIEW,0,,YES,Row carried no value in any natural-key column; keyed positionally.,0,0.00
NOTIF-00140,,,,,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:1686,REQUIRES_REVIEW,0,,YES,Row carried no value in any natural-key column; keyed positionally.,0,0.00
NOTIF-00141,,,,,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:1687,REQUIRES_REVIEW,0,,YES,Row carried no value in any natural-key column; keyed positionally.,0,0.00
NOTIF-00142,,,,,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:1688,REQUIRES_REVIEW,0,,YES,Row carried no value in any natural-key column; keyed positionally.,0,0.00
NOTIF-00143,,,,,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:1689,REQUIRES_REVIEW,0,,YES,Row carried no value in any natural-key column; keyed positionally.,0,0.00
NOTIF-00144,,,,,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:1690,REQUIRES_REVIEW,0,,YES,Row carried no value in any natural-key column; keyed positionally.,0,0.00
NOTIF-00145,,,,,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:1691,REQUIRES_REVIEW,0,,YES,Row carried no value in any natural-key column; keyed positionally.,0,0.00
NOTIF-00146,,,,,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:1692,REQUIRES_REVIEW,0,,YES,Row carried no value in any natural-key column; keyed positionally.,0,0.00
NOTIF-00147,,,,,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:1693,REQUIRES_REVIEW,0,,YES,Row carried no value in any natural-key column; keyed positionally.,0,0.00
NOTIF-00148,,,,,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:1694,REQUIRES_REVIEW,0,,YES,Row carried no value in any natural-key column; keyed positionally.,0,0.00
NOTIF-00149,,,,,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:1695,REQUIRES_REVIEW,0,,YES,Row carried no value in any natural-key column; keyed positionally.,0,0.00
NOTIF-00150,,,,,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:1696,REQUIRES_REVIEW,0,,YES,Row carried no value in any natural-key column; keyed positionally.,0,0.00
NOTIF-00151,,,,,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:1697,REQUIRES_REVIEW,0,,YES,Row carried no value in any natural-key column; keyed positionally.,0,0.00
NOTIF-00152,,,,,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:1698,REQUIRES_REVIEW,0,,YES,Row carried no value in any natural-key column; keyed positionally.,0,0.00
NOTIF-00153,,,,,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:1699,REQUIRES_REVIEW,0,,YES,Row carried no value in any natural-key column; keyed positionally.,0,0.00
NOTIF-00154,,,,,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:1700,REQUIRES_REVIEW,0,,YES,Row carried no value in any natural-key column; keyed positionally.,0,0.00
NOTIF-00155,,,,,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:1701,REQUIRES_REVIEW,0,,YES,Row carried no value in any natural-key column; keyed positionally.,0,0.00
NOTIF-00156,,,,,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:1702,REQUIRES_REVIEW,0,,YES,Row carried no value in any natural-key column; keyed positionally.,0,0.00
NOTIF-00157,,,,,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:1703,REQUIRES_REVIEW,0,,YES,Row carried no value in any natural-key column; keyed positionally.,0,0.00
NOTIF-00158,,,,,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:1704,REQUIRES_REVIEW,0,,YES,Row carried no value in any natural-key column; keyed positionally.,0,0.00
NOTIF-00159,,,,,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:1705,REQUIRES_REVIEW,0,,YES,Row carried no value in any natural-key column; keyed positionally.,0,0.00
NOTIF-00160,,,,,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:1706,REQUIRES_REVIEW,0,,YES,Row carried no value in any natural-key column; keyed positionally.,0,0.00
NOTIF-00161,,,,,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:1707,REQUIRES_REVIEW,0,,YES,Row carried no value in any natural-key column; keyed positionally.,0,0.00
NOTIF-00162,,,,,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:1708,REQUIRES_REVIEW,0,,YES,Row carried no value in any natural-key column; keyed positionally.,0,0.00
NOTIF-00163,,,,,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:1709,REQUIRES_REVIEW,0,,YES,Row carried no value in any natural-key column; keyed positionally.,0,0.00
NOTIF-00164,,,,,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:1710,REQUIRES_REVIEW,0,,YES,Row carried no value in any natural-key column; keyed positionally.,0,0.00
NOTIF-00165,,,,,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:1711,REQUIRES_REVIEW,0,,YES,Row carried no value in any natural-key column; keyed positionally.,0,0.00
NOTIF-00166,,,,,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:1712,REQUIRES_REVIEW,0,,YES,Row carried no value in any natural-key column; keyed positionally.,0,0.00
NOTIF-00167,,,,,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:1713,REQUIRES_REVIEW,0,,YES,Row carried no value in any natural-key column; keyed positionally.,0,0.00
NOTIF-00168,,,,,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:1714,REQUIRES_REVIEW,0,,YES,Row carried no value in any natural-key column; keyed positionally.,0,0.00
NOTIF-00169,,,,,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:1715,REQUIRES_REVIEW,0,,YES,Row carried no value in any natural-key column; keyed positionally.,0,0.00
NOTIF-00170,,,,,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:1716,REQUIRES_REVIEW,0,,YES,Row carried no value in any natural-key column; keyed positionally.,0,0.00
NOTIF-00171,,,,,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:1717,REQUIRES_REVIEW,0,,YES,Row carried no value in any natural-key column; keyed positionally.,0,0.00
NOTIF-00172,,,,,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:1718,REQUIRES_REVIEW,0,,YES,Row carried no value in any natural-key column; keyed positionally.,0,0.00
NOTIF-00173,,,,,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:1719,REQUIRES_REVIEW,0,,YES,Row carried no value in any natural-key column; keyed positionally.,0,0.00
NOTIF-00174,,,,,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:1720,REQUIRES_REVIEW,0,,YES,Row carried no value in any natural-key column; keyed positionally.,0,0.00
NOTIF-00175,,,,,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:1721,REQUIRES_REVIEW,0,,YES,Row carried no value in any natural-key column; keyed positionally.,0,0.00
NOTIF-00176,,,,,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:1722,REQUIRES_REVIEW,0,,YES,Row carried no value in any natural-key column; keyed positionally.,0,0.00
NOTIF-00177,,,,,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:1723,REQUIRES_REVIEW,0,,YES,Row carried no value in any natural-key column; keyed positionally.,0,0.00
NOTIF-00178,,,,,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:1724,REQUIRES_REVIEW,0,,YES,Row carried no value in any natural-key column; keyed positionally.,0,0.00
NOTIF-00179,,,,,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:1725,REQUIRES_REVIEW,0,,YES,Row carried no value in any natural-key column; keyed positionally.,0,0.00
NOTIF-00180,,,,,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:1726,REQUIRES_REVIEW,0,,YES,Row carried no value in any natural-key column; keyed positionally.,0,0.00
NOTIF-00181,,,,,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:1727,REQUIRES_REVIEW,0,,YES,Row carried no value in any natural-key column; keyed positionally.,0,0.00
NOTIF-00182,,,,,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:1728,REQUIRES_REVIEW,0,,YES,Row carried no value in any natural-key column; keyed positionally.,0,0.00
NOTIF-00183,,,,,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:1729,REQUIRES_REVIEW,0,,YES,Row carried no value in any natural-key column; keyed positionally.,0,0.00
NOTIF-00184,,,,,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:1730,REQUIRES_REVIEW,0,,YES,Row carried no value in any natural-key column; keyed positionally.,0,0.00
NOTIF-00185,,,,,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:1731,REQUIRES_REVIEW,0,,YES,Row carried no value in any natural-key column; keyed positionally.,0,0.00
NOTIF-00186,,,,,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:1732,REQUIRES_REVIEW,0,,YES,Row carried no value in any natural-key column; keyed positionally.,0,0.00
NOTIF-00187,,,,,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:1733,REQUIRES_REVIEW,0,,YES,Row carried no value in any natural-key column; keyed positionally.,0,0.00
NOTIF-00188,,,,,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:1734,REQUIRES_REVIEW,0,,YES,Row carried no value in any natural-key column; keyed positionally.,0,0.00
NOTIF-00189,,,,,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:1735,REQUIRES_REVIEW,0,,YES,Row carried no value in any natural-key column; keyed positionally.,0,0.00
NOTIF-00190,,,,,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:1736,REQUIRES_REVIEW,0,,YES,Row carried no value in any natural-key column; keyed positionally.,0,0.00
NOTIF-00191,,,,,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:1737,REQUIRES_REVIEW,0,,YES,Row carried no value in any natural-key column; keyed positionally.,0,0.00
NOTIF-00192,,,,,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:1738,REQUIRES_REVIEW,0,,YES,Row carried no value in any natural-key column; keyed positionally.,0,0.00
NOTIF-00193,,,,,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:1739,REQUIRES_REVIEW,0,,YES,Row carried no value in any natural-key column; keyed positionally.,0,0.00
NOTIF-00194,,,,,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:1740,REQUIRES_REVIEW,0,,YES,Row carried no value in any natural-key column; keyed positionally.,0,0.00
NOTIF-00195,,,,,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:1741,REQUIRES_REVIEW,0,,YES,Row carried no value in any natural-key column; keyed positionally.,0,0.00
NOTIF-00196,,,,,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:1742,REQUIRES_REVIEW,0,,YES,Row carried no value in any natural-key column; keyed positionally.,0,0.00
NOTIF-00197,,,,,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:1743,REQUIRES_REVIEW,0,,YES,Row carried no value in any natural-key column; keyed positionally.,0,0.00
NOTIF-00198,,,,,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:1744,REQUIRES_REVIEW,0,,YES,Row carried no value in any natural-key column; keyed positionally.,0,0.00
NOTIF-00199,,,,,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:1745,REQUIRES_REVIEW,0,,YES,Row carried no value in any natural-key column; keyed positionally.,0,0.00
NOTIF-00200,,,,,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:1746,REQUIRES_REVIEW,0,,YES,Row carried no value in any natural-key column; keyed positionally.,0,0.00
NOTIF-00201,,,,,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:1747,REQUIRES_REVIEW,0,,YES,Row carried no value in any natural-key column; keyed positionally.,0,0.00
NOTIF-00202,,,,,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:1748,REQUIRES_REVIEW,0,,YES,Row carried no value in any natural-key column; keyed positionally.,0,0.00
NOTIF-00203,,,,,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:1749,REQUIRES_REVIEW,0,,YES,Row carried no value in any natural-key column; keyed positionally.,0,0.00
NOTIF-00204,,,,,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:1750,REQUIRES_REVIEW,0,,YES,Row carried no value in any natural-key column; keyed positionally.,0,0.00
NOTIF-00205,,,,,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:1751,REQUIRES_REVIEW,0,,YES,Row carried no value in any natural-key column; keyed positionally.,0,0.00
NOTIF-00206,,,,,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:1761,REQUIRES_REVIEW,0,,YES,Row carried no value in any natural-key column; keyed positionally.,0,0.00
NOTIF-00207,,,,,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:1763,REQUIRES_REVIEW,0,,YES,Row carried no value in any natural-key column; keyed positionally.,0,0.00
NOTIF-00208,,,,,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:1773,REQUIRES_REVIEW,0,,YES,Row carried no value in any natural-key column; keyed positionally.,0,0.00
NOTIF-00209,,,,,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:1777,REQUIRES_REVIEW,0,,YES,Row carried no value in any natural-key column; keyed positionally.,0,0.00
NOTIF-00210,,,,,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:1781,REQUIRES_REVIEW,0,,YES,Row carried no value in any natural-key column; keyed positionally.,0,0.00
NOTIF-00211,,,,,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:1783,REQUIRES_REVIEW,0,,YES,Row carried no value in any natural-key column; keyed positionally.,0,0.00
NOTIF-00212,,,,,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:1785,REQUIRES_REVIEW,0,,YES,Row carried no value in any natural-key column; keyed positionally.,0,0.00
NOTIF-00213,,,,,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:1788,REQUIRES_REVIEW,0,,YES,Row carried no value in any natural-key column; keyed positionally.,0,0.00
