is_id,canonical_is_number,display_is_number,raw_is_number_variants,standard_number,standard_year,part_number,section_number,amendment_reference,iec_reference,part_source,is_iec_flag,title,title_vernacular,standard_scope,part_section_label,revision,version,publication_date,publication_date_precision,revision_date,reaffirmation_review_date,standard_status,standard_status_original,superseded_standard,superseding_standard,technical_committee,subcommittee,product_category,degree_of_equivalence,mandatory_voluntary,certification_type,official_url,document_url,source_url,source_reference_label,parse_status,source_file_count,source_file_ids,source_files,source_sheets,source_rows,record_disposition,conflict_count,conflict_fields,review_flag,review_reason,populated_field_count,completeness_pct
STD-00076,IS 10701,IS 10701 : 2012,,,2012,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,3,F033;F034;F035,bis_circulars (1).csv;bis_gazette_notification.csv;bis_laboratories.csv,,F033:-:109;F034:-:554;F034:-:1453;F035:-:239;F035:-:364;F035:-:368;F035:-:426,CANONICAL,0,,,Record exists because another record referenced it.,4,11.11
STD-00077,IS 10702,IS 10702 : 2023,IS 10702 : 2023,,1992,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,PARSED,8,F012;F013;F033;F034;F035;F040;F043;F045,BIS_Products_Full_Information.xlsx;BIS_Products_Full_Information_v2.xlsx;bis_circulars (1).csv;bis_gazette_notification.csv;bis_laboratories.csv;data__raw__fmcs_all_fmcs_list_raw.csv;output__fmcs_is_coverage.csv;output__topic18_fmcs_manufacturers.csv,Products_Details,F012:Products_Details:37;F013:Products_Details:37;F033:-:109;F034:-:382;F034:-:1281;F035:-:3;F035:-:13;F035:-:20;F035:-:149;F035:-:194;F035:-:199;F035:-:203;F035:-:205;F035:-:213;F035:-:237;F035:-:308;F035:-:309;F035:-:410;F040:-:1327;F040:-:1720;F040:-:1721;F040:-:1722;F040:-:1723;F040:-:1738;F043:-:9;F045:-:1327;F045:-:1720;F045:-:1721;F045:-:1722;F045:-:1723;F045:-:1738,CONFLICT_PRESERVED,1,standard_year,,Record exists because another record referenced it.,6,16.67
STD-00078,IS 10748,IS 10748:2004,IS 10748 : 2004,,2004,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,PARSED,6,F033;F034;F035;F040;F043;F045,bis_circulars (1).csv;bis_gazette_notification.csv;bis_laboratories.csv;data__raw__fmcs_all_fmcs_list_raw.csv;output__fmcs_is_coverage.csv;output__topic18_fmcs_manufacturers.csv,,F033:-:109;F034:-:104;F034:-:1003;F035:-:5;F035:-:12;F035:-:17;F035:-:18;F035:-:19;F035:-:62;F035:-:68;F035:-:105;F035:-:171;F035:-:178;F035:-:210;F035:-:251;F035:-:323;F035:-:331;F035:-:409;F040:-:1618;F040:-:1619;F040:-:1620;F040:-:1666;F040:-:1667;F040:-:1668;F040:-:1684;F040:-:1685;F040:-:1739;F040:-:1740;F040:-:1744;F040:-:1745;F040:-:1746;F040:-:1747;F040:-:1748;F040:-:1749;F040:-:1750;F040:-:1751;F040:-:1752;F040:-:1754;F040:-:1755;F040:-:1756;F043:-:10;F045:-:1618;F045:-:1619;F045:-:1620;F045:-:1666;F045:-:1667;F045:-:1668;F045:-:1684;F045:-:1685;F045:-:1739;F045:-:1740;F045:-:1744;F045:-:1745;F045:-:1746;F045:-:1747;F045:-:1748;F045:-:1749;F045:-:1750;F045:-:1751;F045:-:1752;F045:-:1754;F045:-:1755;F045:-:1756,CANONICAL,0,,,Record exists because another record referenced it.,6,16.67
STD-00079,IS 10758,IS 10758,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,2,F033;F035,bis_circulars (1).csv;bis_laboratories.csv,,F033:-:109;F035:-:207,CANONICAL,0,,,Record exists because another record referenced it.,3,8.33
STD-00080,IS 1077,IS 1077,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,1,F035,bis_laboratories.csv,,F035:-:118;F035:-:158;F035:-:349;F035:-:388,CANONICAL,0,,,Record exists because another record referenced it.,3,8.33
STD-00081,IS 10773,IS 10773:1995,IS 10773 : 1995 | IS 10773:2025,,1995,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,PARSED,5,F034;F035;F040;F043;F045,bis_gazette_notification.csv;bis_laboratories.csv;data__raw__fmcs_all_fmcs_list_raw.csv;output__fmcs_is_coverage.csv;output__topic18_fmcs_manufacturers.csv,,F034:-:620;F034:-:1519;F035:-:37;F035:-:151;F035:-:212;F035:-:361;F040:-:1760;F040:-:1761;F040:-:1762;F040:-:1763;F040:-:1764;F040:-:1766;F040:-:1767;F040:-:1768;F040:-:1769;F040:-:1770;F040:-:1771;F040:-:1772;F040:-:1774;F040:-:1775;F043:-:11;F043:-:12;F045:-:1760;F045:-:1761;F045:-:1762;F045:-:1763;F045:-:1764;F045:-:1766;F045:-:1767;F045:-:1768;F045:-:1769;F045:-:1770;F045:-:1771;F045:-:1772;F045:-:1774;F045:-:1775,CONFLICT_PRESERVED,2,display_is_number;standard_year,,Record exists because another record referenced it.,6,16.67
STD-00082,IS 10775,IS 10775,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,1,F033,bis_circulars (1).csv,,F033:-:109,CANONICAL,0,,,Record exists because another record referenced it.,3,8.33
STD-00083,IS 1079,IS 1079:2017,IS 1079 : 2017,,2017,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,PARSED,6,F033;F034;F035;F040;F043;F045,bis_circulars (1).csv;bis_gazette_notification.csv;bis_laboratories.csv;data__raw__fmcs_all_fmcs_list_raw.csv;output__fmcs_is_coverage.csv;output__topic18_fmcs_manufacturers.csv,,F033:-:109;F034:-:95;F034:-:994;F035:-:5;F035:-:17;F035:-:18;F035:-:19;F035:-:151;F035:-:251;F040:-:381;F040:-:382;F040:-:383;F040:-:501;F040:-:502;F040:-:503;F040:-:504;F040:-:505;F040:-:506;F040:-:507;F040:-:508;F040:-:509;F040:-:510;F040:-:511;F040:-:512;F040:-:513;F040:-:514;F040:-:515;F040:-:516;F040:-:518;F043:-:13;F045:-:381;F045:-:382;F045:-:383;F045:-:501;F045:-:502;F045:-:503;F045:-:504;F045:-:505;F045:-:506;F045:-:507;F045:-:508;F045:-:509;F045:-:510;F045:-:511;F045:-:512;F045:-:513;F045:-:514;F045:-:515;F045:-:516;F045:-:518,CANONICAL,0,,,Record exists because another record referenced it.,6,16.67
STD-00084,IS 10794,IS 10794: 1984,,,1984,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:203;F034:-:1102,CANONICAL,0,,,Record exists because another record referenced it.,4,11.11
STD-00085,IS 10805,IS 10805,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,1,F033,bis_circulars (1).csv,,F033:-:109,CANONICAL,0,,,Record exists because another record referenced it.,3,8.33
STD-00086,IS 10810,IS 10810,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,1,F035,bis_laboratories.csv,,F035:-:343;F035:-:363,CANONICAL,0,,,Record exists because another record referenced it.,3,8.33
STD-00087,IS 10813,IS 10813,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,1,F035,bis_laboratories.csv,,F035:-:23,CANONICAL,0,,,Record exists because another record referenced it.,3,8.33
STD-00088,IS 1084,IS 1084:2005,,,2005,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,2,F033;F034,bis_circulars (1).csv;bis_gazette_notification.csv,,F033:-:109;F034:-:865;F034:-:1764,CANONICAL,0,,,Record exists because another record referenced it.,4,11.11
STD-00089,IS 10840,IS 10840,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,1,F035,bis_laboratories.csv,,F035:-:115;F035:-:170,CANONICAL,0,,,Record exists because another record referenced it.,3,8.33
STD-00090,IS 10842,IS 10842,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,1,F033,bis_circulars (1).csv,,F033:-:85,CANONICAL,0,,,Record exists because another record referenced it.,3,8.33
STD-00091,IS 10889,IS 10889,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,2,F033;F035,bis_circulars (1).csv;bis_laboratories.csv,,F033:-:109;F035:-:74;F035:-:80;F035:-:83;F035:-:84;F035:-:86;F035:-:209;F035:-:244;F035:-:271;F035:-:287;F035:-:425,CANONICAL,0,,,Record exists because another record referenced it.,3,8.33
STD-00092,IS 109,IS 109,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,1,F035,bis_laboratories.csv,,F035:-:8,CANONICAL,0,,,Record exists because another record referenced it.,3,8.33
STD-00093,IS 10908,IS 10908,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,2,F033;F035,bis_circulars (1).csv;bis_laboratories.csv,,F033:-:109;F035:-:22;F035:-:184;F035:-:391,CANONICAL,0,,,Record exists because another record referenced it.,3,8.33
STD-00094,IS 10910,IS 10910 : 1984,IS 10910 : 1984,,1984,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,PARSED,3,F040;F043;F045,data__raw__fmcs_all_fmcs_list_raw.csv;output__fmcs_is_coverage.csv;output__topic18_fmcs_manufacturers.csv,,F040:-:1779;F043:-:14;F045:-:1779,CANONICAL,0,,,Record exists because another record referenced it.,6,16.67
STD-00095,IS 10931,IS 10931 : 1984,IS 10931 : 1984 | IS 10931 : 2023,,1984,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,PARSED,4,F034;F040;F043;F045,bis_gazette_notification.csv;data__raw__fmcs_all_fmcs_list_raw.csv;output__fmcs_is_coverage.csv;output__topic18_fmcs_manufacturers.csv,,F034:-:297;F034:-:1196;F040:-:1776;F040:-:1777;F040:-:1778;F040:-:1780;F040:-:1781;F040:-:1782;F040:-:1783;F040:-:1784;F040:-:1785;F040:-:1786;F040:-:1787;F040:-:1788;F043:-:15;F043:-:16;F045:-:1776;F045:-:1777;F045:-:1778;F045:-:1780;F045:-:1781;F045:-:1782;F045:-:1783;F045:-:1784;F045:-:1785;F045:-:1786;F045:-:1787;F045:-:1788,CONFLICT_PRESERVED,2,display_is_number;standard_year,,Record exists because another record referenced it.,6,16.67
STD-00096,IS 10951,IS 10951: 2020,IS 10951 : 2020,,2020,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,PARSED,5,F034;F035;F040;F043;F045,bis_gazette_notification.csv;bis_laboratories.csv;data__raw__fmcs_all_fmcs_list_raw.csv;output__fmcs_is_coverage.csv;output__topic18_fmcs_manufacturers.csv,,F034:-:700;F034:-:1599;F035:-:119;F035:-:240;F035:-:258;F040:-:1789;F040:-:1790;F040:-:1791;F040:-:1792;F040:-:1793;F040:-:1794;F040:-:1798;F040:-:1799;F040:-:1801;F040:-:1802;F040:-:1803;F040:-:1804;F040:-:1805;F040:-:1807;F040:-:1808;F040:-:1809;F040:-:1810;F040:-:1811;F040:-:1812;F040:-:1813;F040:-:1814;F040:-:1815;F040:-:1819;F040:-:1820;F040:-:1821;F040:-:1822;F040:-:1823;F040:-:1824;F040:-:1825;F040:-:1826;F040:-:1827;F040:-:1828;F040:-:1829;F040:-:1830;F040:-:1831;F040:-:1833;F040:-:1834;F040:-:1835;F040:-:1836;F040:-:1837;F040:-:1838;F040:-:1839;F040:-:1840;F040:-:1841;F040:-:1842;F040:-:1843;F040:-:1845;F040:-:1846;F040:-:1847;F040:-:1848;F040:-:1849;F040:-:1850;F040:-:1851;F040:-:1852;F040:-:1855;F040:-:1856;F040:-:1857;F043:-:17;F045:-:1789;F045:-:1790;F045:-:1791;F045:-:1792;F045:-:1793;F045:-:1794;F045:-:1798;F045:-:1799;F045:-:1801;F045:-:1802;F045:-:1803;F045:-:1804;F045:-:1805;F045:-:1807;F045:-:1808;F045:-:1809;F045:-:1810;F045:-:1811;F045:-:1812;F045:-:1813;F045:-:1814;F045:-:1815;F045:-:1819;F045:-:1820;F045:-:1821;F045:-:1822;F045:-:1823;F045:-:1824;F045:-:1825;F045:-:1826;F045:-:1827;F045:-:1828;F045:-:1829;F045:-:1830;F045:-:1831;F045:-:1833;F045:-:1834;F045:-:1835;F045:-:1836;F045:-:1837;F045:-:1838;F045:-:1839;F045:-:1840;F045:-:1841;F045:-:1842;F045:-:1843;F045:-:1845;F045:-:1846;F045:-:1847;F045:-:1848;F045:-:1849;F045:-:1850;F045:-:1851;F045:-:1852;F045:-:1855;F045:-:1856;F045:-:1857,CANONICAL,0,,,Record exists because another record referenced it.,6,16.67
STD-00097,IS 11006,IS 11006,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,1,F033,bis_circulars (1).csv,,F033:-:109,CANONICAL,0,,,Record exists because another record referenced it.,3,8.33
STD-00098,IS 11010,IS 11010,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,1,F033,bis_circulars (1).csv,,F033:-:109,CANONICAL,0,,,Record exists because another record referenced it.,3,8.33
STD-00099,IS 11019,IS 11019,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,1,F035,bis_laboratories.csv,,F035:-:23,CANONICAL,0,,,Record exists because another record referenced it.,3,8.33
STD-00100,IS 11037,IS 11037,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,2,F033;F035,bis_circulars (1).csv;bis_laboratories.csv,,F033:-:85;F033:-:109;F035:-:95;F035:-:110;F035:-:274,CANONICAL,0,,,Record exists because another record referenced it.,3,8.33
STD-00101,IS 11066,IS 11066:2022,,,2022,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:866;F034:-:1765,CANONICAL,0,,,Record exists because another record referenced it.,4,11.11
STD-00102,IS 11087,IS 11087,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,1,F033,bis_circulars (1).csv,,F033:-:109,CANONICAL,0,,,Record exists because another record referenced it.,3,8.33
STD-00103,IS 1109,IS 1109,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,1,F033,bis_circulars (1).csv,,F033:-:109,CANONICAL,0,,,Record exists because another record referenced it.,3,8.33
STD-00104,IS 1110,IS 1110 : 1990,IS 1110 : 2023,,1990,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,PARSED,5,F034;F035;F040;F043;F045,bis_gazette_notification.csv;bis_laboratories.csv;data__raw__fmcs_all_fmcs_list_raw.csv;output__fmcs_is_coverage.csv;output__topic18_fmcs_manufacturers.csv,,F034:-:129;F034:-:1028;F035:-:17;F035:-:315;F035:-:400;F040:-:314;F040:-:315;F040:-:355;F040:-:389;F040:-:401;F040:-:402;F040:-:403;F040:-:420;F040:-:421;F040:-:454;F040:-:455;F040:-:456;F040:-:519;F040:-:520;F040:-:521;F040:-:522;F040:-:523;F040:-:524;F040:-:525;F040:-:526;F040:-:527;F040:-:528;F040:-:530;F040:-:531;F040:-:532;F040:-:533;F040:-:534;F040:-:535;F043:-:18;F045:-:314;F045:-:315;F045:-:355;F045:-:389;F045:-:401;F045:-:402;F045:-:403;F045:-:420;F045:-:421;F045:-:454;F045:-:455;F045:-:456;F045:-:519;F045:-:520;F045:-:521;F045:-:522;F045:-:523;F045:-:524;F045:-:525;F045:-:526;F045:-:527;F045:-:528;F045:-:530;F045:-:531;F045:-:532;F045:-:533;F045:-:534;F045:-:535,CONFLICT_PRESERVED,2,display_is_number;standard_year,,Record exists because another record referenced it.,6,16.67
STD-00105,IS 11169,IS 11169,IS 11169 : Part 1 : 2022,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,PARSED,5,F033;F035;F040;F043;F045,bis_circulars (1).csv;bis_laboratories.csv;data__raw__fmcs_all_fmcs_list_raw.csv;output__fmcs_is_coverage.csv;output__topic18_fmcs_manufacturers.csv,,F033:-:109;F035:-:17;F040:-:1858;F040:-:1859;F040:-:1860;F040:-:1861;F040:-:1862;F040:-:1864;F040:-:1865;F040:-:1866;F040:-:1867;F040:-:1868;F040:-:1869;F040:-:1870;F040:-:1872;F040:-:1873;F040:-:1874;F040:-:1875;F040:-:1876;F040:-:1877;F040:-:1878;F040:-:1881;F043:-:20;F045:-:1858;F045:-:1859;F045:-:1860;F045:-:1861;F045:-:1862;F045:-:1864;F045:-:1865;F045:-:1866;F045:-:1867;F045:-:1868;F045:-:1869;F045:-:1870;F045:-:1872;F045:-:1873;F045:-:1874;F045:-:1875;F045:-:1876;F045:-:1877;F045:-:1878;F045:-:1881,CANONICAL,0,,,Record exists because another record referenced it.,5,13.89
STD-00106,IS 11169 (Part 1),IS 11169 (Part 1): 1984,,,1984,1,,,,explicit,NO,,,,,,,,,,,,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:117;F034:-:1016,CANONICAL,0,,,Record exists because another record referenced it.,6,16.67
STD-00107,IS 11169 (Part 2),IS 11169 (Part 2) : 2023,IS 11169 (Part 2) : 2023,,1989,2,,,,explicit,NO,,,,,,,,,,,,,,,,,,,,,,,,,PARSED,4,F034;F040;F043;F045,bis_gazette_notification.csv;data__raw__fmcs_all_fmcs_list_raw.csv;output__fmcs_is_coverage.csv;output__topic18_fmcs_manufacturers.csv,,F034:-:175;F034:-:1074;F040:-:1882;F043:-:19;F045:-:1882,CONFLICT_PRESERVED,2,display_is_number;standard_year,,Record exists because another record referenced it.,8,22.22
STD-00108,IS 1117,IS 1117:2018,,,2018,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,3,F033;F034;F035,bis_circulars (1).csv;bis_gazette_notification.csv;bis_laboratories.csv,,F033:-:109;F034:-:686;F034:-:1585;F035:-:34;F035:-:353;F035:-:380,CANONICAL,0,,,Record exists because another record referenced it.,4,11.11
STD-00109,IS 11170,IS 11170,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,2,F033;F035,bis_circulars (1).csv;bis_laboratories.csv,,F033:-:109;F035:-:47;F035:-:413,CANONICAL,0,,,Record exists because another record referenced it.,3,8.33
STD-00110,IS 11188,IS 11188,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,2,F033;F035,bis_circulars (1).csv;bis_laboratories.csv,,F033:-:109;F035:-:180;F035:-:198;F035:-:365,CANONICAL,0,,,Record exists because another record referenced it.,3,8.33
STD-00111,IS 11199,IS 11199,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,1,F035,bis_laboratories.csv,,F035:-:105,CANONICAL,0,,,Record exists because another record referenced it.,3,8.33
STD-00112,IS 11226,IS 11226: 1993,,,1993,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,3,F033;F034;F035,bis_circulars (1).csv;bis_gazette_notification.csv;bis_laboratories.csv,,F033:-:109;F034:-:394;F034:-:1293;F035:-:3;F035:-:13;F035:-:20;F035:-:308;F035:-:309,CANONICAL,0,,,Record exists because another record referenced it.,4,11.11
STD-00113,IS 11241,IS 11241,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,2,F033;F035,bis_circulars (1).csv;bis_laboratories.csv,,F033:-:109;F035:-:391,CANONICAL,0,,,Record exists because another record referenced it.,3,8.33
STD-00114,IS 11279,IS 11279,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,1,F033,bis_circulars (1).csv,,F033:-:109,CANONICAL,0,,,Record exists because another record referenced it.,3,8.33
STD-00115,IS 1130,IS 1130,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,1,F035,bis_laboratories.csv,,F035:-:158,CANONICAL,0,,,Record exists because another record referenced it.,3,8.33
STD-00116,IS 11313,IS 11313,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,1,F033,bis_circulars (1).csv,,F033:-:109,CANONICAL,0,,,Record exists because another record referenced it.,3,8.33
STD-00117,IS 11329,IS 11329:2018,IS 11329 : 2018,,2018,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,PARSED,5,F034;F035;F040;F043;F045,bis_gazette_notification.csv;bis_laboratories.csv;data__raw__fmcs_all_fmcs_list_raw.csv;output__fmcs_is_coverage.csv;output__topic18_fmcs_manufacturers.csv,,F034:-:312;F034:-:1211;F035:-:241;F040:-:1816;F040:-:1844;F040:-:1853;F040:-:1871;F040:-:1879;F040:-:1880;F040:-:1883;F040:-:1884;F040:-:1885;F040:-:1886;F040:-:1887;F040:-:1888;F040:-:1889;F040:-:1890;F040:-:1891;F040:-:1892;F040:-:1893;F040:-:1894;F043:-:21;F045:-:1816;F045:-:1844;F045:-:1853;F045:-:1871;F045:-:1879;F045:-:1880;F045:-:1883;F045:-:1884;F045:-:1885;F045:-:1886;F045:-:1887;F045:-:1888;F045:-:1889;F045:-:1890;F045:-:1891;F045:-:1892;F045:-:1893;F045:-:1894,CANONICAL,0,,,Record exists because another record referenced it.,6,16.67
STD-00118,IS 11356,IS 11356:2020,,,2020,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:283;F034:-:1182,CANONICAL,0,,,Record exists because another record referenced it.,4,11.11
STD-00119,IS 11356 (Part 1),IS 11356 (Part 1) : 2023,IS 11356 (Part 1) : 2023,,2023,1,,,,explicit,NO,,,,,,,,,,,,,,,,,,,,,,,,,PARSED,3,F040;F043;F045,data__raw__fmcs_all_fmcs_list_raw.csv;output__fmcs_is_coverage.csv;output__topic18_fmcs_manufacturers.csv,,F040:-:1895;F043:-:22;F045:-:1895,CANONICAL,0,,,Record exists because another record referenced it.,8,22.22
STD-00120,IS 11356 (Part 2),IS 11356 (Part 2) : 2023,IS 11356 (Part 2) : 2023,,2023,2,,,,explicit,NO,,,,,,,,,,,,,,,,,,,,,,,,,PARSED,3,F040;F043;F045,data__raw__fmcs_all_fmcs_list_raw.csv;output__fmcs_is_coverage.csv;output__topic18_fmcs_manufacturers.csv,,F040:-:691;F040:-:847;F040:-:1272;F043:-:23;F045:-:691;F045:-:847;F045:-:1272,CANONICAL,0,,,Record exists because another record referenced it.,8,22.22
STD-00121,IS 11378,IS 11378,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,1,F033,bis_circulars (1).csv,,F033:-:109,CANONICAL,0,,,Record exists because another record referenced it.,3,8.33
STD-00122,IS 1144,IS 1144,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,1,F033,bis_circulars (1).csv,,F033:-:109,CANONICAL,0,,,Record exists because another record referenced it.,3,8.33
STD-00123,IS 11459,IS 11459,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,1,F033,bis_circulars (1).csv,,F033:-:109,CANONICAL,0,,,Record exists because another record referenced it.,3,8.33
STD-00124,IS 1148,IS 1148 : 2009,,,2009,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:142;F034:-:1041,CANONICAL,0,,,Record exists because another record referenced it.,4,11.11
STD-00125,IS 11501,IS 11501,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,2,F033;F035,bis_circulars (1).csv;bis_laboratories.csv,,F033:-:109;F035:-:64,CANONICAL,0,,,Record exists because another record referenced it.,3,8.33
STD-00126,IS 11513,IS 11513:2017,IS 11513 : 2017,,2017,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,PARSED,6,F033;F034;F035;F040;F043;F045,bis_circulars (1).csv;bis_gazette_notification.csv;bis_laboratories.csv;data__raw__fmcs_all_fmcs_list_raw.csv;output__fmcs_is_coverage.csv;output__topic18_fmcs_manufacturers.csv,,F033:-:109;F034:-:105;F034:-:1004;F035:-:5;F035:-:17;F035:-:18;F035:-:19;F035:-:337;F040:-:1817;F040:-:1896;F040:-:1897;F040:-:1898;F040:-:1899;F040:-:1900;F040:-:1901;F040:-:1902;F040:-:1903;F040:-:1904;F040:-:1905;F040:-:1906;F040:-:1907;F040:-:1908;F040:-:1909;F040:-:1911;F040:-:1912;F040:-:1913;F040:-:1914;F040:-:1915;F040:-:1918;F043:-:24;F045:-:1817;F045:-:1896;F045:-:1897;F045:-:1898;F045:-:1899;F045:-:1900;F045:-:1901;F045:-:1902;F045:-:1903;F045:-:1904;F045:-:1905;F045:-:1906;F045:-:1907;F045:-:1908;F045:-:1909;F045:-:1911;F045:-:1912;F045:-:1913;F045:-:1914;F045:-:1915;F045:-:1918,CANONICAL,0,,,Record exists because another record referenced it.,6,16.67
STD-00127,IS 11536,IS 11536,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,3,F033;F034;F035,bis_circulars (1).csv;bis_gazette_notification.csv;bis_laboratories.csv,,F033:-:109;F034:-:39;F034:-:938;F035:-:59;F035:-:61;F035:-:66;F035:-:100;F035:-:108;F035:-:117;F035:-:121;F035:-:195;F035:-:207;F035:-:233,CANONICAL,0,,,Record exists because another record referenced it.,3,8.33
STD-00128,IS 11544,IS 11544,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,1,F035,bis_laboratories.csv,,F035:-:62;F035:-:149;F035:-:200;F035:-:203;F035:-:205,CANONICAL,0,,,Record exists because another record referenced it.,3,8.33
STD-00129,IS 1155,IS 1155,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,2,F033;F035,bis_circulars (1).csv;bis_laboratories.csv,,F033:-:109;F035:-:15;F035:-:52;F035:-:100,CANONICAL,0,,,Record exists because another record referenced it.,3,8.33
STD-00130,IS 11552,IS 11552,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,1,F033,bis_circulars (1).csv,,F033:-:109,CANONICAL,0,,,Record exists because another record referenced it.,3,8.33
STD-00131,IS 11557,IS 11557: 1986,,,1986,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:880;F034:-:1779,CANONICAL,0,,,Record exists because another record referenced it.,4,11.11
STD-00132,IS 11569,IS 11569,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,1,F033,bis_circulars (1).csv,,F033:-:109,CANONICAL,0,,,Record exists because another record referenced it.,3,8.33
STD-00133,IS 11584,IS 11584,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,2,F033;F035,bis_circulars (1).csv;bis_laboratories.csv,,F033:-:109;F035:-:80;F035:-:209;F035:-:235;F035:-:271,CANONICAL,0,,,Record exists because another record referenced it.,3,8.33
STD-00134,IS 11587,IS 11587:1986,,,1986,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,2,F034;F035,bis_gazette_notification.csv;bis_laboratories.csv,,F034:-:118;F034:-:1017;F035:-:5;F035:-:17;F035:-:18;F035:-:377,CANONICAL,0,,,Record exists because another record referenced it.,4,11.11
STD-00135,IS 1159,IS 1159,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,1,F033,bis_circulars (1).csv,,F033:-:109,CANONICAL,0,,,Record exists because another record referenced it.,3,8.33
STD-00136,IS 1161,IS 1161:2014,IS 1161 : 2014,,2014,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,PARSED,6,F033;F034;F035;F040;F043;F045,bis_circulars (1).csv;bis_gazette_notification.csv;bis_laboratories.csv;data__raw__fmcs_all_fmcs_list_raw.csv;output__fmcs_is_coverage.csv;output__topic18_fmcs_manufacturers.csv,,F033:-:109;F034:-:229;F034:-:1128;F035:-:5;F035:-:12;F035:-:18;F035:-:68;F035:-:122;F035:-:171;F035:-:178;F035:-:186;F035:-:234;F035:-:329;F035:-:331;F035:-:343;F035:-:387;F035:-:409;F040:-:536;F040:-:537;F040:-:538;F040:-:539;F040:-:540;F040:-:541;F040:-:542;F043:-:25;F045:-:536;F045:-:537;F045:-:538;F045:-:539;F045:-:540;F045:-:541;F045:-:542,CANONICAL,0,,,Record exists because another record referenced it.,6,16.67
