product_id,product_name,alternate_names,product_category,product_subcategory,product_description,keywords,product_group,certification_scheme_to_store,source_product_ids,source_url,source_reference_label,source_file_count,source_file_ids,source_files,source_sheets,source_rows,record_disposition,conflict_count,conflict_fields,review_flag,review_reason,populated_field_count,completeness_pct
PROD-00290,Television Sets,,,,,,,,,,,1,F001,05_scheme_ii.csv,,F001:-:65,CANONICAL,0,,,Record exists because another record referenced it.,1,9.09
PROD-00291,"Thin-Film Terrestrial Photovoltaic (PV) Modules (a-Si, CiGs and CdTe)",,,,,,,,,,,1,F001,05_scheme_ii.csv,,F001:-:70;F001:-:71;F001:-:72,CANONICAL,0,,,Record exists because another record referenced it.,1,9.09
PROD-00292,Trimethyl Phosphite,,,,,,,,,,,1,F001,05_scheme_ii.csv,,F001:-:78,CANONICAL,0,,,Record exists because another record referenced it.,1,9.09
PROD-00293,UPS/Inverters of rating <= 10kVA,,,,,,,,,,,1,F001,05_scheme_ii.csv,,F001:-:39,CANONICAL,0,,,Record exists because another record referenced it.,1,9.09
PROD-00294,UPS/Invertors of rating<=5kVA,,,,,,,,,,,1,F001,05_scheme_ii.csv,,F001:-:19,CANONICAL,0,,,Record exists because another record referenced it.,1,9.09
PROD-00295,"USB driven Barcode readers, barcode scanners, Iris scanners, Optical fingerprint scanners",,,,,,,,,,,1,F001,05_scheme_ii.csv,,F001:-:44,CANONICAL,0,,,Record exists because another record referenced it.,1,9.09
PROD-00296,USB Type External Hard Disk Drive,,,,,,,,,,,1,F001,05_scheme_ii.csv,,F001:-:51,CANONICAL,0,,,Record exists because another record referenced it.,1,9.09
PROD-00297,USB Type External Solid- State Storage Devices (above 256 GB capacity),,,,,,,,,,,1,F001,05_scheme_ii.csv,,F001:-:53,CANONICAL,0,,,Record exists because another record referenced it.,1,9.09
PROD-00298,Utility –Interconnected Photovoltaic inverters,,,,,,,,,,,1,F001,05_scheme_ii.csv,,F001:-:75,CANONICAL,0,,,Record exists because another record referenced it.,1,9.09
PROD-00299,Video Camera,,,,,,,,,,,1,F001,05_scheme_ii.csv,,F001:-:60,CANONICAL,0,,,Record exists because another record referenced it.,1,9.09
PROD-00300,"Visual Display Units, Video Monitors of screen size 32″ & above",,,,,,,,,,,1,F001,05_scheme_ii.csv,,F001:-:7,CANONICAL,0,,,Record exists because another record referenced it.,1,9.09
PROD-00301,"Visual Display Units, Video Monitors of screen size up-to 32”",,,,,,,,,,,1,F001,05_scheme_ii.csv,,F001:-:41,CANONICAL,0,,,Record exists because another record referenced it.,1,9.09
PROD-00302,Webcam (Finished Product),,,,,,,,,,,1,F001,05_scheme_ii.csv,,F001:-:61,CANONICAL,0,,,Record exists because another record referenced it.,1,9.09
PROD-00303,Welded Stainless Steel Pipes and Tubes,,Metallurgy & Steel,Stainless Steel Piping,"Lays down fabrication requirements, weld integrity, and pressure testing for welded stainless steel pipes.",,,,PROD_IS17876_SSPIPE,,Product Specific Information,1,F011,BIS_Products_Details.xlsx,Products_Details,F011:Products_Details:31,CANONICAL,0,,,,6,54.55
PROD-00304,Welded Stainless Steel Pipes and Tubes - Specification,,Metallurgical Engineering/Steel Products,Stainless Steel Piping & Tubing,"Standard specifying manufacturing, weld seam integrity, non-destructive testing, hydrostatic properties, and corrosion resistance for welded stainless steel pipes and tubes.",,,,IS 17876:2022,,BIS Connect - IS Details,2,F012;F013,BIS_Products_Full_Information.xlsx;BIS_Products_Full_Information_v2.xlsx,Products_Details,F012:Products_Details:31;F013:Products_Details:31,MERGED,0,,,,6,54.55
PROD-00305,White Portland Cement,,Civil Engineering,Cement & Concrete,Formulates standards for iron-free white portland cement intended for aesthetic and decorative mortars.,,,,PROD_IS8042_WHITE,,Products under Compulsory Certification,11,F010;F011;F014;F017;F018;F019;F021;F024;F025;F030;F032,BIS_Product_Manuals_Master.xlsx;BIS_Products_Details.xlsx;BIS_QCO-schema_2.xlsx;BIS_QCO_Master_Records_v3.xlsx;BIS_QCO_Master_Scheme_1.xlsx;BIS_QCO_Summary.xlsx;BIS_Scheme_IV_FMCS.xlsx;BIS_Schemes_Master.xlsx;BIS_Schemes_Master_Scheme_2.xlsx;BIS_Standards_Intelligence_Master.xlsx;BIS_Testing_Parameters_Master.xlsx,BIS_FMCS_Scheme_IV;BIS_Product_Manuals;BIS_QCO-schema_2;BIS_QCO_Master_Scheme_1;BIS_Schemes_Master;BIS_Schemes_Master_Scheme_2;BIS_Standards_Intelligence;BIS_Testing_Parameters;Products_Details;QCO_Master_Records;QCO_Summary,F011:Products_Details:16;F010:BIS_Product_Manuals:16;F014:BIS_QCO-schema_2:16;F017:QCO_Master_Records:11;F018:BIS_QCO_Master_Scheme_1:16;F019:QCO_Summary:11;F021:BIS_FMCS_Scheme_IV:16;F024:BIS_Schemes_Master:16;F025:BIS_Schemes_Master_Scheme_2:16;F030:BIS_Standards_Intelligence:16;F032:BIS_Testing_Parameters:16,CANONICAL,0,,,,6,54.55
PROD-00306,White Portland Cement - Specification,,Civil Engineering/Construction Materials,Special Portland Cements,"Specifies composition, whiteness index, physical traits, and compressive strength criteria for White Portland Cement used in decorative and architectural applications.",,,,IS 8042:2015,,BIS Connect - IS Details,2,F012;F013,BIS_Products_Full_Information.xlsx;BIS_Products_Full_Information_v2.xlsx,Products_Details,F012:Products_Details:16;F013:Products_Details:16,MERGED,0,,,,6,54.55
PROD-00307,Wireless Headphone and Earphone,,,,,,,,,,,1,F001,05_scheme_ii.csv,,F001:-:52,CANONICAL,0,,,Record exists because another record referenced it.,1,9.09
PROD-00308,Wireless Keyboards,,,,,,,,,,,1,F001,05_scheme_ii.csv,,F001:-:10,CANONICAL,0,,,Record exists because another record referenced it.,1,9.09
PROD-00309,Wireless microphone,,,,,,,,,,,1,F001,05_scheme_ii.csv,,F001:-:58,CANONICAL,0,,,Record exists because another record referenced it.,1,9.09
PROD-00310,Work Chairs,,Furniture,Seating Furniture,"Covers safety, strength, stability, durability, and ergonomic requirements for office work chairs.",,,,PROD_IS17631_CHAIRS,,Product Specific Information,11,F010;F011;F014;F015;F016;F018;F021;F024;F025;F030;F032,BIS_Product_Manuals_Master.xlsx;BIS_Products_Details.xlsx;BIS_QCO-schema_2.xlsx;BIS_QCO_Master_Records (1).xlsx;BIS_QCO_Master_Records.xlsx;BIS_QCO_Master_Scheme_1.xlsx;BIS_Scheme_IV_FMCS.xlsx;BIS_Schemes_Master.xlsx;BIS_Schemes_Master_Scheme_2.xlsx;BIS_Standards_Intelligence_Master.xlsx;BIS_Testing_Parameters_Master.xlsx,BIS_FMCS_Scheme_IV;BIS_Product_Manuals;BIS_QCO-schema_2;BIS_QCO_Master_Scheme_1;BIS_Schemes_Master;BIS_Schemes_Master_Scheme_2;BIS_Standards_Intelligence;BIS_Testing_Parameters;Products_Details;QCO_Master_Details;QCO_Master_Records,F011:Products_Details:2;F010:BIS_Product_Manuals:2;F014:BIS_QCO-schema_2:2;F015:QCO_Master_Records:2;F016:QCO_Master_Details:4;F018:BIS_QCO_Master_Scheme_1:2;F021:BIS_FMCS_Scheme_IV:2;F024:BIS_Schemes_Master:2;F025:BIS_Schemes_Master_Scheme_2:2;F030:BIS_Standards_Intelligence:2;F032:BIS_Testing_Parameters:2,CANONICAL,0,,,,6,54.55
PROD-00311,"Work Chairs, Desks, Tables, Storage Units, Beds, Bunk Beds",,,,,,,,,,,1,F019,BIS_QCO_Summary.xlsx,QCO_Summary,F019:QCO_Summary:2,CANONICAL,0,,,Record exists because another record referenced it.,1,9.09
PROD-00312,"Work chairs, general purpose chairs and stools, tables, desks, storage units, beds, and bunk beds",,,,,,,,,,,1,F017,BIS_QCO_Master_Records_v3.xlsx,QCO_Master_Records,F017:QCO_Master_Records:2,CANONICAL,0,,,Record exists because another record referenced it.,1,9.09
PROD-00313,Work Chairs - Specification,,Civil Engineering Department (CED),CED 35 (Furniture Sectional Committee),"IT IS 17631: 2022 deals with specifications for work chairs, which include completely manufactured or ready-to-assemble chairs used in office environments. This standard covers various chair types, ensuring they meet ergonomic, strength, and durability requirements. It defines performance criteria focusing on stability, strength, and durability tests to simulate normal and extreme use conditions, as well as requirements for materials, design, workmanship, surface resistance to mechanical damage, and environmental factors.",,,,27280 (from standard record endpoint) | IS 17631:2022,,Indian Standards - BIS Connect,2,F012;F013,BIS_Products_Full_Information.xlsx;BIS_Products_Full_Information_v2.xlsx,Products_Details,F012:Products_Details:2;F013:Products_Details:2,MERGED,0,,,,6,54.55
