hm_id,centre_name,centre_code,hallmarking_entity_type,address,city,district,state,pin,recognition_status,recognition_status_original,recognition_status_raw,validity,validity_date,suspended_cancelled_date,region,centre_type,hallmarking_scope,services,source_url,source_reference_label,source_centre_ids,source_file_count,source_file_ids,source_files,source_sheets,source_rows,record_disposition,conflict_count,conflict_fields,review_flag,review_reason,populated_field_count,completeness_pct
HM-00046,VINAYAK HALLMARKING CENTRE,CRO/RAHC/R-110094,,"1ST FLOOR, OPP- KHANDELWAL FURNITURE, PRABHU VANDACIVIL CENTRE, JABALPUR, M.P., JABALPUR, JABALPUR CITY, MADHYA PRADESH ,482002",JABALPUR CITY,JABALPUR,MADHYA PRADESH,482002,CANCELLED,CANCELLED,CANCELLED,Cancelled on 14/08/2026,,2026-08-14,WRO,AHC,,,https://huid.manakonline.in/MANAK/AHCSuspendCancelledAppsForWebsite,,AHC-CRO-RAHC-R-110094,1,F039,bis_topic17_hallmarking_centres_cancelled_suspended.csv,,F039:-:21,CANONICAL,0,,,,16,76.19
HM-00047,M/s Vinayak Assaying & Hallmarking Pvt. Ltd,CRO/RAHC/R-110095,,"160, 3rd Floor, Kapil ViharSaraswati Vihar, Delhi, NORTH WEST DELHI, SARASWATI VIHAR, DELHI ,110034",SARASWATI VIHAR,NORTH WEST DELHI,DELHI,110034,ACTIVE,ACTIVE,Operative,03/08/2028,,,,,Yellow Gold Hallmarking,,https://www.manakonline.in/MANAK/AHCListForWebsite,,AHC-CRO-RAHC-R-110095,1,F038,bis_topic17_hallmarking_centres.csv,,F038:-:33,CANONICAL,0,,,,14,66.67
HM-00048,Sidhnath Gold Hallmark Centre,CRO/RAHC/R-110096,,"437/17, SAIYYAD WALI GALI, RAILWAY ROAD, ROHTAKHARYANA, 124001, ROHTAK, JHAJJAR ROAD ROHTAK, HARYANA ,124001",JHAJJAR ROAD ROHTAK,ROHTAK,HARYANA,124001,ACTIVE,ACTIVE,Operative,03/12/2028,,,,,Yellow Gold Hallmarking,,https://www.manakonline.in/MANAK/AHCListForWebsite,,AHC-CRO-RAHC-R-110096,1,F038,bis_topic17_hallmarking_centres.csv,,F038:-:34,CANONICAL,0,,,,14,66.67
HM-00049,M/S PERFECT ASSAYING & HALLMARKING CENTRE,CRO/RAHC/R-110097,,"703/7, BASEMENT, JACUBPURA, NEAR ARYA SAMAJ MANDIRVILL & THEHSIL GURGAON, DISTT GURGAON, HARYANA, GURGAON, GURGAON, HARYANA ,122001",GURGAON,GURGAON,HARYANA,122001,CANCELLED,CANCELLED,CANCELLED,Cancelled on 06/12/2021,,2021-12-06,NRO,AHC,,,https://huid.manakonline.in/MANAK/AHCSuspendCancelledAppsForWebsite,,AHC-CRO-RAHC-R-110097,1,F039,bis_topic17_hallmarking_centres_cancelled_suspended.csv,,F039:-:22,CANONICAL,0,,,,16,76.19
HM-00050,Shri Shyam Hallmark Centre,CRO/RAHC/R-110102,,"Chiranji Panwari Ki Gali, SikarChiranji Panwari Ki Gali, Sikar, SIKAR, SIKAR, RAJASTHAN ,332001",SIKAR,SIKAR,RAJASTHAN,332001,ACTIVE,ACTIVE,Operative,25/10/2028,,,,,Yellow Gold Hallmarking,,https://www.manakonline.in/MANAK/AHCListForWebsite,,AHC-CRO-RAHC-R-110102,1,F038,bis_topic17_hallmarking_centres.csv,,F038:-:35,CANONICAL,0,,,,14,66.67
HM-00051,Rama Krishna Gold Hallmarking,CRO/RAHC/R-110103,,"Flat 1E, 1st Floor, Rukhmani EnclaveCity Kotwali, BIKANER, BIKANER, RAJASTHAN ,334001",BIKANER,BIKANER,RAJASTHAN,334001,ACTIVE,ACTIVE,Operative,22/09/2028,,,,,Gold Hallmarking,,https://www.manakonline.in/MANAK/AHCListForWebsite,,AHC-CRO-RAHC-R-110103,1,F038,bis_topic17_hallmarking_centres.csv,,F038:-:36,CANONICAL,0,,,,14,66.67
HM-00052,Amola Hallmark,CRO/RAHC/R-110104,,"F12 - 15, Kotahri ComplexSarafa Bazar, GWALIOR, LASHKAR, MADHYA PRADESH ,474001",LASHKAR,GWALIOR,MADHYA PRADESH,474001,ACTIVE,ACTIVE,Operative,22/12/2028,,,,,Gold Hallmarking,,https://www.manakonline.in/MANAK/AHCListForWebsite,,AHC-CRO-RAHC-R-110104,1,F038,bis_topic17_hallmarking_centres.csv,,F038:-:37,CANONICAL,0,,,,14,66.67
HM-00053,SATNA HALLMARKING CENTRE,CRO/RAHC/R-110105,,"Ward No.- 41, Infront of Lalbihari MarketHanuman Chowk, Satna, SATNA, SATNA, MADHYA PRADESH ,485001",SATNA,SATNA,MADHYA PRADESH,485001,ACTIVE,ACTIVE,Operative,28/12/2028,,,,,"Yellow Gold,Silver Hallmarking",,https://www.manakonline.in/MANAK/AHCListForWebsite,,AHC-CRO-RAHC-R-110105,1,F038,bis_topic17_hallmarking_centres.csv,,F038:-:38,CANONICAL,0,,,,14,66.67
HM-00054,SATNA HALLMARKING CENTRE,CRO/RAHC/R-110105(O1),,"Ward No.- 41, Infront of Lalbihari MarketHanuman Chowk, Satna, SATNA, SATNA, MADHYA PRADESH ,485001",SATNA,SATNA,MADHYA PRADESH,485001,ACTIVE,ACTIVE,Operative,28/12/2028,,,,,"Yellow Gold,Silver Hallmarking",,https://www.manakonline.in/MANAK/AHCListForWebsite,,AHC-CRO-RAHC-R-110105-O1-,1,F038,bis_topic17_hallmarking_centres.csv,,F038:-:39,CANONICAL,0,,,,14,66.67
HM-00055,Shree Balaji Hallmark & Testing Center,CRO/RAHC/R-110106,,"Plot No. 4, Rana Pratap NagarJhotwara, Jaipur, JAIPUR, JAIPUR CITY, RAJASTHAN ,302012",JAIPUR CITY,JAIPUR,RAJASTHAN,302012,ACTIVE,ACTIVE,Operative,28/12/2028,,,,,Yellow Gold Hallmarking,,https://www.manakonline.in/MANAK/AHCListForWebsite,,AHC-CRO-RAHC-R-110106,1,F038,bis_topic17_hallmarking_centres.csv,,F038:-:40,CANONICAL,0,,,,14,66.67
HM-00056,MAA KARNI HALLMARKING CENTRE,CRO/RAHC/R-110107,,"MOHALLA DESHWALIKUMHARAN ,BEHIND CITY KOTWALI, BIKANER , RAJASTHAN -334001, BIKANER, BIKANER CITY, RAJASTHAN ,334001",BIKANER CITY,BIKANER,RAJASTHAN,334001,ACTIVE,ACTIVE,Operative,25/10/2028,,,,,Yellow Gold Hallmarking,,https://www.manakonline.in/MANAK/AHCListForWebsite,,AHC-CRO-RAHC-R-110107,1,F038,bis_topic17_hallmarking_centres.csv,,F038:-:41,CANONICAL,0,,,,14,66.67
HM-00057,Ayush Hallmarking Center,CRO/RAHC/R-110108,,"B 8-10, Panchratna Plaza, Brijrajpura, KOTA, KOTA, RAJASTHAN ,324006",KOTA,KOTA,RAJASTHAN,324006,ACTIVE,ACTIVE,Operative,03/12/2028,,,,,Gold & Silver Both Hallmarking,,https://www.manakonline.in/MANAK/AHCListForWebsite,,AHC-CRO-RAHC-R-110108,1,F038,bis_topic17_hallmarking_centres.csv,,F038:-:42,CANONICAL,0,,,,14,66.67
HM-00058,S S Hallmarking Centre,CRO/RAHC/R-110109,,"Shop No. F1 to F4, Kanha Plaza Plot No. 1Rana Pratap Nagar, Jhotwara, Jaipur, JAIPUR, JAIPUR CITY, RAJASTHAN ,302012",JAIPUR CITY,JAIPUR,RAJASTHAN,302012,SUSPENDED,SUSPENDED,Under Suspension,04/12/2028,,2026-08-07,CRO,AHC,"Yellow Gold,Silver Hallmarking",,https://www.manakonline.in/MANAK/AHCListForWebsite,,AHC-CRO-RAHC-R-110109,2,F038;F039,bis_topic17_hallmarking_centres.csv;bis_topic17_hallmarking_centres_cancelled_suspended.csv,,F038:-:43;F039:-:23,CONFLICT_PRESERVED,2,source_url;validity,,,17,80.95
HM-00059,RAMJI HALLMARKING CENTRE,CRO/RAHC/R-110110,,"NEAR MAHARAJA AGERSEN PUBLIC SCHOOL, MANDI BANS, MORADABAD, MORADABAD, UTTAR PRADESH ,244001",MORADABAD,MORADABAD,UTTAR PRADESH,244001,ACTIVE,ACTIVE,Operative,21/05/2029,,,,,Gold & Silver Both Hallmarking,,https://www.manakonline.in/MANAK/AHCListForWebsite,,AHC-CRO-RAHC-R-110110,1,F038,bis_topic17_hallmarking_centres.csv,,F038:-:44,CANONICAL,0,,,,14,66.67
HM-00060,M/s R C Hallmarking,CRO/RAHC/R-110111,,"31/3206, 1st floor Beadonpura,Karol Bagh, Bew Delhi, CENTRAL DELHI, KAROL BAGH, DELHI ,110005",KAROL BAGH,CENTRAL DELHI,DELHI,110005,ACTIVE,ACTIVE,Operative,24/10/2022,,,,,"Yellow Gold,Silver Hallmarking",,https://www.manakonline.in/MANAK/AHCListForWebsite,,AHC-CRO-RAHC-R-110111,1,F038,bis_topic17_hallmarking_centres.csv,,F038:-:45,CANONICAL,0,,,,14,66.67
HM-00061,M/S JABALPUR HALLMARKING CENTRE,CRO/RAHC/R-110117,,"ABOVE SHREE RADHA KRISHNA JEWELLERSSARRAFA, JABALPUR, M.P., JABALPUR, JABALPUR, MADHYA PRADESH ,110006",JABALPUR,JABALPUR,MADHYA PRADESH,110006,CANCELLED,CANCELLED,CANCELLED,Cancelled on 06/12/2023,,2023-12-06,WRO,AHC,,,https://huid.manakonline.in/MANAK/AHCSuspendCancelledAppsForWebsite,,AHC-CRO-RAHC-R-110117,1,F039,bis_topic17_hallmarking_centres_cancelled_suspended.csv,,F039:-:24,CANONICAL,0,,,,16,76.19
HM-00062,SURAJ HALLMARKING & ASSAYING CENTRE,CRO/RAHC/R-110118,,"Front of Jain Mandir, Fort Road,Sarafa Market, Tesil Huzur Dist. Rewa, REWA, REWA, MADHYA PRADESH ,486001",REWA,REWA,MADHYA PRADESH,486001,ACTIVE,ACTIVE,Operative,21/09/2026,,,,,Yellow Gold Hallmarking,,https://www.manakonline.in/MANAK/AHCListForWebsite,,AHC-CRO-RAHC-R-110118,1,F038,bis_topic17_hallmarking_centres.csv,,F038:-:46,CANONICAL,0,,,,14,66.67
HM-00063,MEERA HALLMARKING CENTRE,CRO/RAHC/R-110119,,"117,SADAR CHOWKSARAFA BAZAR, MEERUT, MEERUT CANTT, UTTAR PRADESH ,250001",MEERUT CANTT,MEERUT,UTTAR PRADESH,250001,ACTIVE,ACTIVE,Operative,15/03/2029,,,,,Yellow Gold Hallmarking,,https://www.manakonline.in/MANAK/AHCListForWebsite,,AHC-CRO-RAHC-R-110119,1,F038,bis_topic17_hallmarking_centres.csv,,F038:-:47,CANONICAL,0,,,,14,66.67
HM-00064,Shri Jee Assaying & Hallmarking Centre,CRO/RAHC/R-110120,,"1166, 4th Floor Kucha MahajaniChandni Chowk Delhi, NORTH DELHI, CHANDNI CHOWK, DELHI ,110006",CHANDNI CHOWK,NORTH DELHI,DELHI,110006,ACTIVE,ACTIVE,Operative,15/08/2029,,,,,Yellow Gold Hallmarking,,https://www.manakonline.in/MANAK/AHCListForWebsite,,AHC-CRO-RAHC-R-110120,1,F038,bis_topic17_hallmarking_centres.csv,,F038:-:48,CANONICAL,0,,,,14,66.67
HM-00065,DWARIKA HALLMARKING CENTRE,CRO/RAHC/R-110121,,"2-5, Swarn Plaza, Suraj PolePali, Rajasthan, PALI, PALI CITY, RAJASTHAN ,306401",PALI CITY,PALI,RAJASTHAN,306401,ACTIVE,ACTIVE,Operative,16/04/2029,,,,,Yellow Gold Hallmarking,,https://www.manakonline.in/MANAK/AHCListForWebsite,,AHC-CRO-RAHC-R-110121,1,F038,bis_topic17_hallmarking_centres.csv,,F038:-:49,CANONICAL,0,,,,14,66.67
HM-00066,TARUN HALLMARKING CENTRE,CRO/RAHC/R-110122,,"2nd floor, 114, Chandni ChowkRatlam, M.P., RATLAM, RATLAM, MADHYA PRADESH ,457001",RATLAM,RATLAM,MADHYA PRADESH,457001,ACTIVE,ACTIVE,Operative,23/08/2026,,,,,Yellow Gold And Silver Alloys Hallmarking,,https://www.manakonline.in/MANAK/AHCListForWebsite,,AHC-CRO-RAHC-R-110122,1,F038,bis_topic17_hallmarking_centres.csv,,F038:-:50,CANONICAL,0,,,,14,66.67
HM-00067,AMAYA ASSAYING AND HALLMARKING CENTRE,CRO/RAHC/R-110123,,"6TH FLOOR, P-12, SECTOR-18, GAUTAM BUDDH NAGAR, NOIDA, UTTAR PRADESH ,201301",NOIDA,GAUTAM BUDDH NAGAR,UTTAR PRADESH,201301,CANCELLED,CANCELLED,CANCELLED,Cancelled on 24/07/2025,,2025-07-24,CRO,AHC,,,https://huid.manakonline.in/MANAK/AHCSuspendCancelledAppsForWebsite,,AHC-CRO-RAHC-R-110123,1,F039,bis_topic17_hallmarking_centres_cancelled_suspended.csv,,F039:-:25,CANONICAL,0,,,,16,76.19
HM-00068,M/s J S Assaying & Hallmarking Centre,CRO/RAHC/R-110126,,"1162, 4th floor, Kucha MahajaniChandni Chowk, Delhi, NORTH DELHI, CHANDNI CHOWK, DELHI ,110006",CHANDNI CHOWK,NORTH DELHI,DELHI,110006,ACTIVE,ACTIVE,Operative,31/08/2026,,,,,"Yellow Gold,Silver Hallmarking",,https://www.manakonline.in/MANAK/AHCListForWebsite,,AHC-CRO-RAHC-R-110126,1,F038,bis_topic17_hallmarking_centres.csv,,F038:-:51,CANONICAL,0,,,,14,66.67
HM-00069,BRIJ HALLMARKING CENTER,CRO/RAHC/R-110127,,"1st FLOOR HARI COMPLEX KOTWALI ROAD MATHURAMATHURA, MATHURA, MATHURA, UTTAR PRADESH ,281001",MATHURA,MATHURA,UTTAR PRADESH,281001,ACTIVE,ACTIVE,Operative,01/08/2029,,,,,Gold & Silver Both Hallmarking,,https://www.manakonline.in/MANAK/AHCListForWebsite,,AHC-CRO-RAHC-R-110127,1,F038,bis_topic17_hallmarking_centres.csv,,F038:-:52,CANONICAL,0,,,,14,66.67
HM-00070,M/S PRINCE ASSAYING & HALLMARKING CENTRE,CRO/RAHC/R-110128,,"206-207 2ND FLOOR , 1096, 1101 & 1102KUCHA NATWA, CHANDNI CHOWK, DELHI , NORTH DELHI, CHANDNI CHOWK, DELHI ,110006",CHANDNI CHOWK,NORTH DELHI,DELHI,110006,CANCELLED,CANCELLED,CANCELLED,Cancelled on 04/01/2024,,2024-01-04,CRO,AHC,,,https://huid.manakonline.in/MANAK/AHCSuspendCancelledAppsForWebsite,,AHC-CRO-RAHC-R-110128,1,F039,bis_topic17_hallmarking_centres_cancelled_suspended.csv,,F039:-:26,CANONICAL,0,,,,16,76.19
HM-00071,CHETNA HALLMARKING LAB,CRO/RAHC/R-110129,,"3239/30, 1st floor, 29 No Gali, BeadonpuraKarol Bagh, New Delhi, CENTRAL DELHI, KAROL BAGH, DELHI ,110005",KAROL BAGH,CENTRAL DELHI,DELHI,110005,ACTIVE,ACTIVE,Operative,30/08/2023,,,,,Yellow Gold Hallmarking,,https://www.manakonline.in/MANAK/AHCListForWebsite,,AHC-CRO-RAHC-R-110129,1,F038,bis_topic17_hallmarking_centres.csv,,F038:-:53,CANONICAL,0,,,,14,66.67
HM-00072,M/s Prince Hallmarking & Refinery Pvt. Ltd,CRO/RAHC/R-110130,,"2619, Gali No. 12/13, RehgarpuraKarol Bagh, New Delhi, CENTRAL DELHI, KAROL BAGH, DELHI ,110005",KAROL BAGH,CENTRAL DELHI,DELHI,110005,ACTIVE,ACTIVE,Operative,27/09/2026,,,,,"Yellow Gold,Silver Hallmarking",,https://www.manakonline.in/MANAK/AHCListForWebsite,,AHC-CRO-RAHC-R-110130,1,F038,bis_topic17_hallmarking_centres.csv,,F038:-:54,CANONICAL,0,,,,14,66.67
HM-00073,M/s Prince Hallmarking & Refinery Pvt. Ltd,CRO/RAHC/R-110130(O1),,"2619, Gali No. 12/13, RehgarpuraKarol Bagh, New Delhi, CENTRAL DELHI, KAROL BAGH, DELHI ,110005",KAROL BAGH,CENTRAL DELHI,DELHI,110005,ACTIVE,ACTIVE,Operative,27/09/2026,,,,,Yellow Gold Hallmarking,,https://www.manakonline.in/MANAK/AHCListForWebsite,,AHC-CRO-RAHC-R-110130-O1-,1,F038,bis_topic17_hallmarking_centres.csv,,F038:-:55,CANONICAL,0,,,,14,66.67
HM-00074,Lakshmi Assaying And Hallmarking Centre,CRO/RAHC/R-110131,,"1ST FLOOR SHOP NO. 132-134MAIN MARKET NO.1 NIT FARIDABAD, FARIDABAD, FARIDABAD NIT, HARYANA ,121001",FARIDABAD NIT,FARIDABAD,HARYANA,121001,ACTIVE,ACTIVE,Operative,04/03/2027,,,,,Gold & Silver Both Hallmarking,,https://www.manakonline.in/MANAK/AHCListForWebsite,,AHC-CRO-RAHC-R-110131,1,F038,bis_topic17_hallmarking_centres.csv,,F038:-:56,CANONICAL,0,,,,14,66.67
HM-00075,Lakshmi Assaying And Hallmarking Centre,CRO/RAHC/R-110131(O1),,"1ST FLOOR SHOP NO. 132-134MAIN MARKET NO.1 NIT FARIDABAD, FARIDABAD, FARIDABAD NIT, HARYANA ,121001",FARIDABAD NIT,FARIDABAD,HARYANA,121001,ACTIVE,ACTIVE,Operative,04/03/2027,,,,,Gold & Silver Both Hallmarking,,https://www.manakonline.in/MANAK/AHCListForWebsite,,AHC-CRO-RAHC-R-110131-O1-,1,F038,bis_topic17_hallmarking_centres.csv,,F038:-:57,CANONICAL,0,,,,14,66.67
HM-00076,M/S RADHAKRISHNA HALLMARK CENTRE & REFINERY,CRO/RAHC/R-110133,,"1ST FLOOR, 1912 JADIWALO KE GALI, TELIPADACHAURA RASTA, JAIPUR, RAJASTHAN, JAIPUR, JAIPUR, RAJASTHAN ,302002",JAIPUR,JAIPUR,RAJASTHAN,302002,CANCELLED,CANCELLED,CANCELLED,Cancelled on 03/02/2021,,2021-02-03,CRO,AHC,,,https://huid.manakonline.in/MANAK/AHCSuspendCancelledAppsForWebsite,,AHC-CRO-RAHC-R-110133,1,F039,bis_topic17_hallmarking_centres_cancelled_suspended.csv,,F039:-:27,CANONICAL,0,,,,16,76.19
HM-00077,OM HALLMARKING CENTRE,CRO/RAHC/R-110134,,"COMERCIAL COMPLEX, UNDER GROUND, HOLI CHOWK, SIROHI, SHEOGANJ (SIROHI), RAJASTHAN ,307027",SHEOGANJ (SIROHI),SIROHI,RAJASTHAN,307027,ACTIVE,ACTIVE,Operative,08/11/2026,,,,,Gold Hallmarking,,https://www.manakonline.in/MANAK/AHCListForWebsite,,AHC-CRO-RAHC-R-110134,1,F038,bis_topic17_hallmarking_centres.csv,,F038:-:58,CANONICAL,0,,,,14,66.67
HM-00078,SHREE BALAJI HALLMARKING CENTRE,CRO/RAHC/R-110136,,"1ST & 2ND FLOOR, 21/2 KUCHA NEELMEERUT, U.P., MEERUT, MEERUT CITY, UTTAR PRADESH ,250002",MEERUT CITY,MEERUT,UTTAR PRADESH,250002,CANCELLED,CANCELLED,CANCELLED,Cancelled on 11/03/2022,,2022-03-11,CRO,AHC,,,https://huid.manakonline.in/MANAK/AHCSuspendCancelledAppsForWebsite,,AHC-CRO-RAHC-R-110136,1,F039,bis_topic17_hallmarking_centres_cancelled_suspended.csv,,F039:-:28,CANONICAL,0,,,,16,76.19
HM-00079,VARSHA HALLMARKING &ASSAYING CENTRE,CRO/RAHC/R-110137,,"PLOT NO. 40, 1ST FLOOR NEAR SHREEJI MANDIRREE JI MPLOT NO. 40, 1ST FLOOR NEAR SHREEJI MANDIRREE JI M, BHOPAL, BHOPAL G.P.O., MADHYA PRADESH ,462001",BHOPAL G.P.O,BHOPAL,MADHYA PRADESH,462001,ACTIVE,ACTIVE,Operative,14/04/2027,,,,,Gold & Silver Both Hallmarking,,https://www.manakonline.in/MANAK/AHCListForWebsite,,AHC-CRO-RAHC-R-110137,1,F038,bis_topic17_hallmarking_centres.csv,,F038:-:59,CANONICAL,0,,,,14,66.67
HM-00080,MODERN HALLMARKING CENTRE,CRO/RAHC/R-110138,,"FIRST FLOOR, 195, CHOPLA MANDIR, GHAZIABAD 201001AND OFFSITE CENTRE FIRST FLOOR, PLOT NO. 181/225,, GHAZIABAD, GHAZIABAD, UTTAR PRADESH ,201001",GHAZIABAD,GHAZIABAD,UTTAR PRADESH,201001,CANCELLED,CANCELLED,CANCELLED,Cancelled on 29/04/2026,,2026-04-29,CRO,AHC,,,https://huid.manakonline.in/MANAK/AHCSuspendCancelledAppsForWebsite,,AHC-CRO-RAHC-R-110138,1,F039,bis_topic17_hallmarking_centres_cancelled_suspended.csv,,F039:-:29,CANONICAL,0,,,,16,76.19
HM-00081,SHREE SHYAM HALLMARK,CRO/RAHC/R-110139,,"Ground Floor, 104/74 Vijay PathMansarovar, Jaipur, Rajasthan - 302020, JAIPUR, MANSAROVAR, RAJASTHAN ,302020",MANSAROVAR,JAIPUR,RAJASTHAN,302020,ACTIVE,ACTIVE,Operative,20/03/2027,,,,,"Gold,Yellow Gold Hallmarking",,https://www.manakonline.in/MANAK/AHCListForWebsite,,AHC-CRO-RAHC-R-110139,1,F038,bis_topic17_hallmarking_centres.csv,,F038:-:60,CANONICAL,0,,,,14,66.67
HM-00082,SONU HALLMARKING CENTRE,CRO/RAHC/R-110141,,"H.NO. 51, 1ST FLOOR KAGJI BAZAR, RABDI WALI GALIU.P, MEERUT, MEERUT CITY, UTTAR PRADESH-250002, MEERUT, MEERUT CITY, UTTAR PRADESH ,250002",MEERUT CITY,MEERUT,UTTAR PRADESH,250002,CANCELLED,CANCELLED,CANCELLED,Cancelled on 06/01/2025,,2025-01-06,CRO,AHC,,,https://huid.manakonline.in/MANAK/AHCSuspendCancelledAppsForWebsite,,AHC-CRO-RAHC-R-110141,1,F039,bis_topic17_hallmarking_centres_cancelled_suspended.csv,,F039:-:30,CANONICAL,0,,,,16,76.19
HM-00083,KALASHEE HALLMARK CENTER,CRO/RAHC/R-110142,,"BESMENT,19-20, DHAN GALI, KALASHRE MARKETOPP. BADA SARAFA,INDORE, INDORE, INDORE CLOTH MARKET, MADHYA PRADESH ,452002",INDORE CLOTH MARKET,INDORE,MADHYA PRADESH,452002,CANCELLED,CANCELLED,CANCELLED,Cancelled on 09/05/2025,,2025-05-09,CRO,AHC,,,https://huid.manakonline.in/MANAK/AHCSuspendCancelledAppsForWebsite,,AHC-CRO-RAHC-R-110142,1,F039,bis_topic17_hallmarking_centres_cancelled_suspended.csv,,F039:-:31,CANONICAL,0,,,,16,76.19
HM-00084,SUBHASH HALLMARKING CENTRE,CRO/RAHC/R-110143,,"LAXMIPURA,BEHIND SR. SEC.SCHOOLWARD NO.20,PHALODI, JODHPUR, PHALODI, RAJASTHAN ,342301",PHALODI,JODHPUR,RAJASTHAN,342301,ACTIVE,ACTIVE,Operative,07/05/2027,,,,,Yellow Gold Hallmarking,,https://www.manakonline.in/MANAK/AHCListForWebsite,,AHC-CRO-RAHC-R-110143,1,F038,bis_topic17_hallmarking_centres.csv,,F038:-:61,CANONICAL,0,,,,14,66.67
HM-00085,RAJAT HALLMARKING CENTRE,CRO/RAHC/R-110144,,"OPPOSITE JAIN MANDIR, KABARI BAZAR, SARAFFA, SAHARANPUR, UTTERPRADESH-247001 , SAHARANPUR, SAHARANPUR CITY, UTTAR PRADESH ,247001",SAHARANPUR CITY,SAHARANPUR,UTTAR PRADESH,247001,CANCELLED,CANCELLED,CANCELLED,Cancelled on 28/03/2023,,2023-03-28,NRO,AHC,,,https://huid.manakonline.in/MANAK/AHCSuspendCancelledAppsForWebsite,,AHC-CRO-RAHC-R-110144,1,F039,bis_topic17_hallmarking_centres_cancelled_suspended.csv,,F039:-:32,CANONICAL,0,,,,16,76.19
HM-00086,KOLHAPUR HALLMARK CENTER,CRO/RAHC/R-110145,,"H.NO 428/17 SAYYED WALI GALI, RAILWAY ROAD ROHTAK, ROHTAK, JHAJJAR ROAD ROHTAK, HARYANA ,124001",JHAJJAR ROAD ROHTAK,ROHTAK,HARYANA,124001,CANCELLED,CANCELLED,CANCELLED,Cancelled on 27/03/2026,,2026-03-27,NRO,AHC,,,https://huid.manakonline.in/MANAK/AHCSuspendCancelledAppsForWebsite,,AHC-CRO-RAHC-R-110145,1,F039,bis_topic17_hallmarking_centres_cancelled_suspended.csv,,F039:-:33,CANONICAL,0,,,,16,76.19
HM-00087,SHREE HINDUSTAN TESTING CENTER,CRO/RAHC/R-110146,,"6/1, MUKTI MARG, DEWAS, DEWAS, DEWAS, MADHYA PRADESH ,455001",DEWAS,DEWAS,MADHYA PRADESH,455001,SUSPENDED,SUSPENDED,Under Suspension,20/06/2027,,2026-08-07,CRO,AHC,Yellow Gold Hallmarking,,https://www.manakonline.in/MANAK/AHCListForWebsite,,AHC-CRO-RAHC-R-110146,2,F038;F039,bis_topic17_hallmarking_centres.csv;bis_topic17_hallmarking_centres_cancelled_suspended.csv,,F038:-:62;F039:-:34,CONFLICT_PRESERVED,2,source_url;validity,,,17,80.95
HM-00088,Salasar Balaji Hallmarking Centre,CRO/RAHC/R-110147,,"1,DOOR NO.1, MOHAN VILAS,RAJPUTO KI BAGECHI KEPASS ,BAI JI KA TALAB, JODHPUR, JODHPUR CITY, RAJASTHAN ,342001",JODHPUR CITY,JODHPUR,RAJASTHAN,342001,SUSPENDED,SUSPENDED,Under Suspension,22/05/2027,,2026-07-07,CRO,AHC,Gold & Silver Both Hallmarking,,https://www.manakonline.in/MANAK/AHCListForWebsite,,AHC-CRO-RAHC-R-110147,2,F038;F039,bis_topic17_hallmarking_centres.csv;bis_topic17_hallmarking_centres_cancelled_suspended.csv,,F038:-:63;F039:-:35,CONFLICT_PRESERVED,2,source_url;validity,,,17,80.95
HM-00089,PAWAN HALLMARKING CENTRE,CRO/RAHC/R-110148,,"NEAR ARORA NAMKEEN,CORPGHORON KA CHOWK, JODHPUR, JODHPUR, RAJASTHAN ,342001",JODHPUR,JODHPUR,RAJASTHAN,342001,ACTIVE,ACTIVE,Operative,07/05/2027,,,,,Gold Hallmarking,,https://www.manakonline.in/MANAK/AHCListForWebsite,,AHC-CRO-RAHC-R-110148,1,F038,bis_topic17_hallmarking_centres.csv,,F038:-:64,CANONICAL,0,,,,14,66.67
HM-00090,MAA BHAVANI HALLMARKING CENTRE,CRO/RAHC/R-110149,,"Gali No. 52, House No. 4607, basement and Ground FloorRegharpura, Karol Bagh New Delhi, CENTRAL DELHI, KAROL BAGH, DELHI ,110149",KAROL BAGH,CENTRAL DELHI,DELHI,110149,ACTIVE,ACTIVE,Operative,05/08/2027,,,,,Yellow Gold Hallmarking,,https://www.manakonline.in/MANAK/AHCListForWebsite,,AHC-CRO-RAHC-R-110149,1,F038,bis_topic17_hallmarking_centres.csv,,F038:-:65,CANONICAL,0,,,,14,66.67
HM-00091,M/S KRISHNA HALLMARKING CENTRE,CRO/RAHC/R-110151,,"18, BRAMNAN SARAFA BAZAR MUZAFFARNAGAR, U.P., MUZAFFARNAGAR, MUZAFFAR NAGAR CITY, UTTAR PRADESH ,251002",MUZAFFAR NAGAR CITY,MUZAFFARNAGAR,UTTAR PRADESH,251002,CANCELLED,CANCELLED,CANCELLED,Cancelled on 27/01/2022,,2022-01-27,CRO,AHC,,,https://huid.manakonline.in/MANAK/AHCSuspendCancelledAppsForWebsite,,AHC-CRO-RAHC-R-110151,1,F039,bis_topic17_hallmarking_centres_cancelled_suspended.csv,,F039:-:36,CANONICAL,0,,,,16,76.19
