relationship_id,is_id,canonical_is_number,entity_type,entity_id,entity_label,relationship_type,relation_context,evidence_column,evidence_value,unmatched_reference,source_file_ids,source_files,source_sheets,source_rows,confidence,review_flag
REL-IS_ENT-0000117,STD-00595,IS 16046 (Part 2),LEGAL,LEGAL-00101,,REFERENCED_BY,related_is_text,related_is_text,IS 16046(Part 2),,F033,bis_circulars (1).csv,,14,1.00,
REL-IS_ENT-0000118,STD-00593,IS 16046,LEGAL,LEGAL-00101,,REFERENCED_BY,related_is_text,related_is_text,IS 16046,,F033,bis_circulars (1).csv,,14,1.00,
REL-IS_ENT-0000119,STD-00597,IS 16047 (Part 3),LEGAL,LEGAL-00101,,REFERENCED_BY,related_is_text,related_is_text,IS 16047 (Part 3),,F033,bis_circulars (1).csv,,14,1.00,
REL-IS_ENT-0000120,STD-00596,IS 16047,LEGAL,LEGAL-00101,,REFERENCED_BY,related_is_text,related_is_text,IS 16047,,F033,bis_circulars (1).csv,,14,1.00,
REL-IS_ENT-0000121,STD-00596,IS 16047,LEGAL,LEGAL-00101,,REFERENCED_BY,related_is_text,related_is_text,IS 16047,,F033,bis_circulars (1).csv,,14,1.00,
REL-IS_ENT-0000122,STD-00852,IS 18112,LEGAL,LEGAL-00032,,REFERENCED_BY,related_is_text,related_is_text,IS 18112,,F033,bis_circulars (1).csv,,15,1.00,
REL-IS_ENT-0000123,STD-01090,IS 302 (Part 1),LEGAL,LEGAL-00038,,REFERENCED_BY,related_is_text,related_is_text,IS 302 (Part 1),,F033,bis_circulars (1).csv,,16,1.00,
REL-IS_ENT-0000124,STD-00612,IS 16103 (Part 1),LEGAL,LEGAL-00036,,REFERENCED_BY,related_is_text,related_is_text,IS 16103 (Part 1),,F033,bis_circulars (1).csv,,17,1.00,
REL-IS_ENT-0000125,STD-00366,IS 14286,LEGAL,LEGAL-00099,,REFERENCED_BY,related_is_text,related_is_text,IS 14286,,F033,bis_circulars (1).csv,,18,1.00,
REL-IS_ENT-0000126,STD-00367,IS 14286 (Part 1),LEGAL,LEGAL-00099,,REFERENCED_BY,related_is_text,related_is_text,IS 14286 (Part 1),,F033,bis_circulars (1).csv,,18,1.00,
REL-IS_ENT-0000127,STD-00600,IS 16077,LEGAL,LEGAL-00099,,REFERENCED_BY,related_is_text,related_is_text,IS 16077,,F033,bis_circulars (1).csv,,18,1.00,
REL-IS_ENT-0000128,STD-00695,IS 16781,LEGAL,LEGAL-00099,,REFERENCED_BY,related_is_text,related_is_text,IS 16781,,F033,bis_circulars (1).csv,,18,1.00,
REL-IS_ENT-0000129,STD-00704,IS 16911,LEGAL,LEGAL-00099,,REFERENCED_BY,related_is_text,related_is_text,IS 16911,,F033,bis_circulars (1).csv,,18,1.00,
REL-IS_ENT-0000130,STD-00845,IS 17959,LEGAL,LEGAL-00099,,REFERENCED_BY,related_is_text,related_is_text,IS 17959,,F033,bis_circulars (1).csv,,18,1.00,
REL-IS_ENT-0000131,STD-00636,IS 16242 (Part 1),LEGAL,LEGAL-00037,,REFERENCED_BY,related_is_text,related_is_text,IS 16242 (Part 1),,F033,bis_circulars (1).csv,,19,1.00,
REL-IS_ENT-0000132,STD-00852,IS 18112,LEGAL,LEGAL-00089,,REFERENCED_BY,related_is_text,related_is_text,IS 18112,,F033,bis_circulars (1).csv,,20,1.00,
REL-IS_ENT-0000133,STD-00901,IS 1885 (Part 24),LEGAL,LEGAL-00089,,REFERENCED_BY,related_is_text,related_is_text,IS 1885 (Part 24),,F033,bis_circulars (1).csv,,20,1.00,
REL-IS_ENT-0000134,STD-01413,IS 616,LEGAL,LEGAL-00089,,REFERENCED_BY,related_is_text,related_is_text,IS 616,,F033,bis_circulars (1).csv,,20,1.00,
REL-IS_ENT-0000135,STD-01031,IS 26,LEGAL,LEGAL-00089,,REFERENCED_BY,related_is_text,related_is_text,is 26,,F033,bis_circulars (1).csv,,20,1.00,
REL-IS_ENT-0000136,STD-01087,IS 30,LEGAL,LEGAL-00089,,REFERENCED_BY,related_is_text,related_is_text,is 30,,F033,bis_circulars (1).csv,,20,1.00,
REL-IS_ENT-0000137,STD-00636,IS 16242 (Part 1),LEGAL,LEGAL-00078,,REFERENCED_BY,related_is_text,related_is_text,IS 16242 (Part 1),,F033,bis_circulars (1).csv,,21,1.00,
REL-IS_ENT-0000138,STD-00852,IS 18112,LEGAL,LEGAL-00088,,REFERENCED_BY,related_is_text,related_is_text,IS 18112,,F033,bis_circulars (1).csv,,22,1.00,
REL-IS_ENT-0000139,STD-00901,IS 1885 (Part 24),LEGAL,LEGAL-00088,,REFERENCED_BY,related_is_text,related_is_text,IS 1885 (Part 24),,F033,bis_circulars (1).csv,,22,1.00,
REL-IS_ENT-0000140,STD-01413,IS 616,LEGAL,LEGAL-00088,,REFERENCED_BY,related_is_text,related_is_text,IS 616,,F033,bis_circulars (1).csv,,22,1.00,
REL-IS_ENT-0000141,STD-01031,IS 26,LEGAL,LEGAL-00088,,REFERENCED_BY,related_is_text,related_is_text,is 26,,F033,bis_circulars (1).csv,,22,1.00,
REL-IS_ENT-0000142,STD-01087,IS 30,LEGAL,LEGAL-00088,,REFERENCED_BY,related_is_text,related_is_text,is 30,,F033,bis_circulars (1).csv,,22,1.00,
REL-IS_ENT-0000143,STD-00612,IS 16103 (Part 1),LEGAL,LEGAL-00076,,REFERENCED_BY,related_is_text,related_is_text,IS 16103 (Part 1),,F033,bis_circulars (1).csv,,23,1.00,
REL-IS_ENT-0000144,STD-00957,IS 21,LEGAL,LEGAL-00076,,REFERENCED_BY,related_is_text,related_is_text,is 21,,F033,bis_circulars (1).csv,,23,1.00,
REL-IS_ENT-0000145,STD-00636,IS 16242 (Part 1),LEGAL,LEGAL-00077,,REFERENCED_BY,related_is_text,related_is_text,IS 16242 (Part 1),,F033,bis_circulars (1).csv,,24,1.00,
REL-IS_ENT-0000146,STD-00904,IS 19,LEGAL,LEGAL-00077,,REFERENCED_BY,related_is_text,related_is_text,is 19,,F033,bis_circulars (1).csv,,24,1.00,
REL-IS_ENT-0000147,STD-00639,IS 16270,LEGAL,LEGAL-00071,,REFERENCED_BY,related_is_text,related_is_text,IS 16270,,F033,bis_circulars (1).csv,,25,1.00,
REL-IS_ENT-0000148,STD-01563,IS 8,LEGAL,LEGAL-00071,,REFERENCED_BY,related_is_text,related_is_text,is 08,,F033,bis_circulars (1).csv,,25,1.00,
REL-IS_ENT-0000149,STD-00852,IS 18112,LEGAL,LEGAL-00134,,REFERENCED_BY,related_is_text,related_is_text,IS 18112,,F033,bis_circulars (1).csv,,26,1.00,
REL-IS_ENT-0000150,STD-01413,IS 616,LEGAL,LEGAL-00134,,REFERENCED_BY,related_is_text,related_is_text,IS 616,,F033,bis_circulars (1).csv,,26,1.00,
REL-IS_ENT-0000151,STD-01031,IS 26,LEGAL,LEGAL-00134,,REFERENCED_BY,related_is_text,related_is_text,is 26,,F033,bis_circulars (1).csv,,26,1.00,
REL-IS_ENT-0000152,STD-00643,IS 16333 (Part 1),LEGAL,LEGAL-00072,,REFERENCED_BY,related_is_text,related_is_text,IS 16333 (Part 1),,F033,bis_circulars (1).csv,,27,1.00,
REL-IS_ENT-0000153,STD-00644,IS 16333 (Part 3),LEGAL,LEGAL-00072,,REFERENCED_BY,related_is_text,related_is_text,IS 16333 (Part 3),,F033,bis_circulars (1).csv,,27,1.00,
REL-IS_ENT-0000154,STD-00268,IS 13252 (Part 1),LEGAL,LEGAL-00118,,REFERENCED_BY,related_is_text,related_is_text,IS 13252 (Part 1),,F033,bis_circulars (1).csv,,28,1.00,
REL-IS_ENT-0000155,STD-00366,IS 14286,LEGAL,LEGAL-00093,,REFERENCED_BY,related_is_text,related_is_text,IS 14286,,F033,bis_circulars (1).csv,,29,1.00,
REL-IS_ENT-0000156,STD-00367,IS 14286 (Part 1),LEGAL,LEGAL-00093,,REFERENCED_BY,related_is_text,related_is_text,IS 14286 (Part 1),,F033,bis_circulars (1).csv,,29,1.00,
REL-IS_ENT-0000157,STD-00367,IS 14286 (Part 1),LEGAL,LEGAL-00093,,REFERENCED_BY,related_is_text,related_is_text,IS 14286 (Part 1,,F033,bis_circulars (1).csv,,29,1.00,
REL-IS_ENT-0000158,STD-00367,IS 14286 (Part 1),LEGAL,LEGAL-00093,,REFERENCED_BY,related_is_text,related_is_text,IS 14286 (Part 1,,F033,bis_circulars (1).csv,,29,1.00,
REL-IS_ENT-0000159,STD-00367,IS 14286 (Part 1),LEGAL,LEGAL-00093,,REFERENCED_BY,related_is_text,related_is_text,IS 14286 (Part 1,,F033,bis_circulars (1).csv,,29,1.00,
REL-IS_ENT-0000160,STD-00367,IS 14286 (Part 1),LEGAL,LEGAL-00093,,REFERENCED_BY,related_is_text,related_is_text,IS 14286 (Part 1,,F033,bis_circulars (1).csv,,29,1.00,
REL-IS_ENT-0000161,STD-00367,IS 14286 (Part 1),LEGAL,LEGAL-00093,,REFERENCED_BY,related_is_text,related_is_text,IS 14286 (Part 1,,F033,bis_circulars (1).csv,,29,1.00,
REL-IS_ENT-0000162,STD-00368,IS 14286 (Part 2),LEGAL,LEGAL-00093,,REFERENCED_BY,related_is_text,related_is_text,IS 14286 (Part 2),,F033,bis_circulars (1).csv,,29,1.00,
REL-IS_ENT-0000163,STD-00600,IS 16077,LEGAL,LEGAL-00093,,REFERENCED_BY,related_is_text,related_is_text,IS 16077,,F033,bis_circulars (1).csv,,29,1.00,
REL-IS_ENT-0000164,STD-00619,IS 16169,LEGAL,LEGAL-00093,,REFERENCED_BY,related_is_text,related_is_text,IS 16169,,F033,bis_circulars (1).csv,,29,1.00,
REL-IS_ENT-0000165,STD-00630,IS 16221,LEGAL,LEGAL-00093,,REFERENCED_BY,related_is_text,related_is_text,IS 16221,,F033,bis_circulars (1).csv,,29,1.00,
REL-IS_ENT-0000166,STD-00631,IS 16221 (Part 2),LEGAL,LEGAL-00093,,REFERENCED_BY,related_is_text,related_is_text,IS 16221 (Part 2),,F033,bis_circulars (1).csv,,29,1.00,
REL-IS_ENT-0000167,STD-00639,IS 16270,LEGAL,LEGAL-00093,,REFERENCED_BY,related_is_text,related_is_text,IS 16270,,F033,bis_circulars (1).csv,,29,1.00,
REL-IS_ENT-0000168,STD-00695,IS 16781,LEGAL,LEGAL-00093,,REFERENCED_BY,related_is_text,related_is_text,IS 16781,,F033,bis_circulars (1).csv,,29,1.00,
REL-IS_ENT-0000169,STD-00704,IS 16911,LEGAL,LEGAL-00093,,REFERENCED_BY,related_is_text,related_is_text,IS 16911,,F033,bis_circulars (1).csv,,29,1.00,
REL-IS_ENT-0000170,STD-00744,IS 17210 (Part 1),LEGAL,LEGAL-00093,,REFERENCED_BY,related_is_text,related_is_text,IS 17210 (Part 1),,F033,bis_circulars (1).csv,,29,1.00,
REL-IS_ENT-0000171,STD-00756,IS 17293,LEGAL,LEGAL-00093,,REFERENCED_BY,related_is_text,related_is_text,IS 17293,,F033,bis_circulars (1).csv,,29,1.00,
REL-IS_ENT-0000172,STD-00846,IS 17980,LEGAL,LEGAL-00093,,REFERENCED_BY,related_is_text,related_is_text,IS 17980,,F033,bis_circulars (1).csv,,29,1.00,
REL-IS_ENT-0000173,STD-00366,IS 14286,LEGAL,LEGAL-00092,,REFERENCED_BY,related_is_text,related_is_text,IS 14286,,F033,bis_circulars (1).csv,,30,1.00,
REL-IS_ENT-0000174,STD-00367,IS 14286 (Part 1),LEGAL,LEGAL-00092,,REFERENCED_BY,related_is_text,related_is_text,IS 14286 (Part 1),,F033,bis_circulars (1).csv,,30,1.00,
REL-IS_ENT-0000175,STD-00367,IS 14286 (Part 1),LEGAL,LEGAL-00092,,REFERENCED_BY,related_is_text,related_is_text,IS 14286 (Part 1,,F033,bis_circulars (1).csv,,30,1.00,
REL-IS_ENT-0000176,STD-00367,IS 14286 (Part 1),LEGAL,LEGAL-00092,,REFERENCED_BY,related_is_text,related_is_text,IS 14286 (Part 1,,F033,bis_circulars (1).csv,,30,1.00,
REL-IS_ENT-0000177,STD-00367,IS 14286 (Part 1),LEGAL,LEGAL-00092,,REFERENCED_BY,related_is_text,related_is_text,IS 14286 (Part 1,,F033,bis_circulars (1).csv,,30,1.00,
REL-IS_ENT-0000178,STD-00367,IS 14286 (Part 1),LEGAL,LEGAL-00092,,REFERENCED_BY,related_is_text,related_is_text,IS 14286 (Part 1,,F033,bis_circulars (1).csv,,30,1.00,
REL-IS_ENT-0000179,STD-00619,IS 16169,LEGAL,LEGAL-00092,,REFERENCED_BY,related_is_text,related_is_text,IS 16169,,F033,bis_circulars (1).csv,,30,1.00,
REL-IS_ENT-0000180,STD-00630,IS 16221,LEGAL,LEGAL-00092,,REFERENCED_BY,related_is_text,related_is_text,IS 16221,,F033,bis_circulars (1).csv,,30,1.00,
REL-IS_ENT-0000181,STD-00631,IS 16221 (Part 2),LEGAL,LEGAL-00092,,REFERENCED_BY,related_is_text,related_is_text,IS 16221 (Part 2),,F033,bis_circulars (1).csv,,30,1.00,
REL-IS_ENT-0000182,STD-00639,IS 16270,LEGAL,LEGAL-00092,,REFERENCED_BY,related_is_text,related_is_text,IS 16270,,F033,bis_circulars (1).csv,,30,1.00,
REL-IS_ENT-0000183,STD-00846,IS 17980,LEGAL,LEGAL-00092,,REFERENCED_BY,related_is_text,related_is_text,IS 17980,,F033,bis_circulars (1).csv,,30,1.00,
REL-IS_ENT-0000184,STD-00639,IS 16270,LEGAL,LEGAL-00079,,REFERENCED_BY,related_is_text,related_is_text,IS 16270,,F033,bis_circulars (1).csv,,31,1.00,
REL-IS_ENT-0000185,STD-00366,IS 14286,LEGAL,LEGAL-00094,,REFERENCED_BY,related_is_text,related_is_text,IS 14286,,F033,bis_circulars (1).csv,,32,1.00,
REL-IS_ENT-0000186,STD-00367,IS 14286 (Part 1),LEGAL,LEGAL-00094,,REFERENCED_BY,related_is_text,related_is_text,IS 14286 (Part 1),,F033,bis_circulars (1).csv,,32,1.00,
REL-IS_ENT-0000187,STD-00367,IS 14286 (Part 1),LEGAL,LEGAL-00094,,REFERENCED_BY,related_is_text,related_is_text,IS 14286 (Part 1,,F033,bis_circulars (1).csv,,32,1.00,
REL-IS_ENT-0000188,STD-00367,IS 14286 (Part 1),LEGAL,LEGAL-00094,,REFERENCED_BY,related_is_text,related_is_text,IS 14286 (Part 1,,F033,bis_circulars (1).csv,,32,1.00,
REL-IS_ENT-0000189,STD-00367,IS 14286 (Part 1),LEGAL,LEGAL-00094,,REFERENCED_BY,related_is_text,related_is_text,IS 14286 (Part 1,,F033,bis_circulars (1).csv,,32,1.00,
REL-IS_ENT-0000190,STD-00367,IS 14286 (Part 1),LEGAL,LEGAL-00094,,REFERENCED_BY,related_is_text,related_is_text,IS 14286 (Part 1,,F033,bis_circulars (1).csv,,32,1.00,
REL-IS_ENT-0000191,STD-00619,IS 16169,LEGAL,LEGAL-00094,,REFERENCED_BY,related_is_text,related_is_text,IS 16169,,F033,bis_circulars (1).csv,,32,1.00,
REL-IS_ENT-0000192,STD-00630,IS 16221,LEGAL,LEGAL-00094,,REFERENCED_BY,related_is_text,related_is_text,IS 16221,,F033,bis_circulars (1).csv,,32,1.00,
REL-IS_ENT-0000193,STD-00631,IS 16221 (Part 2),LEGAL,LEGAL-00094,,REFERENCED_BY,related_is_text,related_is_text,IS 16221 (Part 2),,F033,bis_circulars (1).csv,,32,1.00,
REL-IS_ENT-0000194,STD-00639,IS 16270,LEGAL,LEGAL-00094,,REFERENCED_BY,related_is_text,related_is_text,IS 16270,,F033,bis_circulars (1).csv,,32,1.00,
REL-IS_ENT-0000195,STD-00846,IS 17980,LEGAL,LEGAL-00094,,REFERENCED_BY,related_is_text,related_is_text,IS 17980,,F033,bis_circulars (1).csv,,32,1.00,
REL-IS_ENT-0000196,STD-00852,IS 18112,LEGAL,LEGAL-00056,,REFERENCED_BY,related_is_text,related_is_text,IS 18112,,F033,bis_circulars (1).csv,,33,1.00,
REL-IS_ENT-0000197,STD-00852,IS 18112,LEGAL,LEGAL-00166,,REFERENCED_BY,related_is_text,related_is_text,IS 18112,,F033,bis_circulars (1).csv,,34,1.00,
REL-IS_ENT-0000198,STD-01090,IS 302 (Part 1),LEGAL,LEGAL-00038,,REFERENCED_BY,related_is_text,related_is_text,IS 302 (Part 1),,F033,bis_circulars (1).csv,,36,1.00,
REL-IS_ENT-0000199,STD-00366,IS 14286,LEGAL,LEGAL-00157,,REFERENCED_BY,related_is_text,related_is_text,IS 14286,,F033,bis_circulars (1).csv,,37,1.00,
REL-IS_ENT-0000200,STD-00367,IS 14286 (Part 1),LEGAL,LEGAL-00157,,REFERENCED_BY,related_is_text,related_is_text,IS 14286 (Part 1),,F033,bis_circulars (1).csv,,37,1.00,
REL-IS_ENT-0000201,STD-00367,IS 14286 (Part 1),LEGAL,LEGAL-00157,,REFERENCED_BY,related_is_text,related_is_text,IS 14286 (Part 1,,F033,bis_circulars (1).csv,,37,1.00,
REL-IS_ENT-0000202,STD-00367,IS 14286 (Part 1),LEGAL,LEGAL-00157,,REFERENCED_BY,related_is_text,related_is_text,IS 14286 (Part 1,,F033,bis_circulars (1).csv,,37,1.00,
REL-IS_ENT-0000203,STD-00367,IS 14286 (Part 1),LEGAL,LEGAL-00157,,REFERENCED_BY,related_is_text,related_is_text,IS 14286 (Part 1,,F033,bis_circulars (1).csv,,37,1.00,
REL-IS_ENT-0000204,STD-00367,IS 14286 (Part 1),LEGAL,LEGAL-00157,,REFERENCED_BY,related_is_text,related_is_text,IS 14286 (Part 1,,F033,bis_circulars (1).csv,,37,1.00,
REL-IS_ENT-0000205,STD-00619,IS 16169,LEGAL,LEGAL-00157,,REFERENCED_BY,related_is_text,related_is_text,IS 16169,,F033,bis_circulars (1).csv,,37,1.00,
REL-IS_ENT-0000206,STD-00630,IS 16221,LEGAL,LEGAL-00157,,REFERENCED_BY,related_is_text,related_is_text,IS 16221,,F033,bis_circulars (1).csv,,37,1.00,
REL-IS_ENT-0000207,STD-00631,IS 16221 (Part 2),LEGAL,LEGAL-00157,,REFERENCED_BY,related_is_text,related_is_text,IS 16221 (Part 2),,F033,bis_circulars (1).csv,,37,1.00,
REL-IS_ENT-0000208,STD-00639,IS 16270,LEGAL,LEGAL-00157,,REFERENCED_BY,related_is_text,related_is_text,IS 16270,,F033,bis_circulars (1).csv,,37,1.00,
REL-IS_ENT-0000209,STD-00846,IS 17980,LEGAL,LEGAL-00157,,REFERENCED_BY,related_is_text,related_is_text,IS 17980,,F033,bis_circulars (1).csv,,37,1.00,
REL-IS_ENT-0000210,STD-00852,IS 18112,LEGAL,LEGAL-00167,,REFERENCED_BY,related_is_text,related_is_text,IS 18112,,F033,bis_circulars (1).csv,,39,1.00,
REL-IS_ENT-0000211,STD-01089,IS 302,LEGAL,LEGAL-00082,,REFERENCED_BY,related_is_text,related_is_text,IS 302,,F033,bis_circulars (1).csv,,40,1.00,
REL-IS_ENT-0000212,STD-01090,IS 302 (Part 1),LEGAL,LEGAL-00082,,REFERENCED_BY,related_is_text,related_is_text,IS 302 (Part 1),,F033,bis_circulars (1).csv,,40,1.00,
REL-IS_ENT-0000213,STD-00979,IS 23,LEGAL,LEGAL-00082,,REFERENCED_BY,related_is_text,related_is_text,is 23,,F033,bis_circulars (1).csv,,40,1.00,
REL-IS_ENT-0000214,STD-00852,IS 18112,LEGAL,LEGAL-00081,,REFERENCED_BY,related_is_text,related_is_text,IS 18112,,F033,bis_circulars (1).csv,,42,1.00,
REL-IS_ENT-0000215,STD-01413,IS 616,LEGAL,LEGAL-00081,,REFERENCED_BY,related_is_text,related_is_text,IS 616,,F033,bis_circulars (1).csv,,42,1.00,
REL-IS_ENT-0000216,STD-01000,IS 25,LEGAL,LEGAL-00081,,REFERENCED_BY,related_is_text,related_is_text,is 25,,F033,bis_circulars (1).csv,,42,1.00,
REL-IS_ENT-0000217,STD-00268,IS 13252 (Part 1),LEGAL,LEGAL-00073,,REFERENCED_BY,related_is_text,related_is_text,IS 13252 (Part 1),,F033,bis_circulars (1).csv,,43,1.00,
REL-IS_ENT-0000218,STD-00267,IS 13252,LEGAL,LEGAL-00007,,REFERENCED_BY,related_is_text,related_is_text,IS 13252,,F033,bis_circulars (1).csv,,48,1.00,
REL-IS_ENT-0000219,STD-00852,IS 18112,LEGAL,LEGAL-00004,,REFERENCED_BY,related_is_text,related_is_text,IS 18112,,F033,bis_circulars (1).csv,,53,1.00,
REL-IS_ENT-0000220,STD-00642,IS 16333,LEGAL,LEGAL-00042,,REFERENCED_BY,related_is_text,related_is_text,IS 16333,,F033,bis_circulars (1).csv,,55,1.00,
REL-IS_ENT-0000221,STD-00644,IS 16333 (Part 3),LEGAL,LEGAL-00042,,REFERENCED_BY,related_is_text,related_is_text,IS 16333 (Part 3),,F033,bis_circulars (1).csv,,55,1.00,
REL-IS_ENT-0000222,STD-00644,IS 16333 (Part 3),LEGAL,LEGAL-00087,,REFERENCED_BY,related_is_text,related_is_text,IS 16333 (Part 3),,F033,bis_circulars (1).csv,,56,1.00,
REL-IS_ENT-0000223,STD-00645,IS 16350,LEGAL,LEGAL-00087,,REFERENCED_BY,related_is_text,related_is_text,IS 16350,,F033,bis_circulars (1).csv,,56,1.00,
REL-IS_ENT-0000224,STD-00048,IS 10322,LEGAL,LEGAL-00129,,REFERENCED_BY,related_is_text,related_is_text,IS 10322,,F033,bis_circulars (1).csv,,59,1.00,
REL-IS_ENT-0000225,STD-00050,IS 10322 (Part 5),LEGAL,LEGAL-00129,,REFERENCED_BY,related_is_text,related_is_text,IS 10322 (Part 5,,F033,bis_circulars (1).csv,,59,1.00,
REL-IS_ENT-0000226,STD-00050,IS 10322 (Part 5),LEGAL,LEGAL-00129,,REFERENCED_BY,related_is_text,related_is_text,IS 10322 (Part 5,,F033,bis_circulars (1).csv,,59,1.00,
REL-IS_ENT-0000227,STD-00050,IS 10322 (Part 5),LEGAL,LEGAL-00129,,REFERENCED_BY,related_is_text,related_is_text,IS 10322 (Part 5,,F033,bis_circulars (1).csv,,59,1.00,
REL-IS_ENT-0000228,STD-00268,IS 13252 (Part 1),LEGAL,LEGAL-00129,,REFERENCED_BY,related_is_text,related_is_text,IS 13252 (Part 1),,F033,bis_circulars (1).csv,,59,1.00,
REL-IS_ENT-0000229,STD-00366,IS 14286,LEGAL,LEGAL-00129,,REFERENCED_BY,related_is_text,related_is_text,IS 14286,,F033,bis_circulars (1).csv,,59,1.00,
REL-IS_ENT-0000230,STD-00568,IS 15885 (Part 2),LEGAL,LEGAL-00129,,REFERENCED_BY,related_is_text,related_is_text,IS 15885 (Part 2,,F033,bis_circulars (1).csv,,59,1.00,
REL-IS_ENT-0000231,STD-00593,IS 16046,LEGAL,LEGAL-00129,,REFERENCED_BY,related_is_text,related_is_text,IS 16046,,F033,bis_circulars (1).csv,,59,1.00,
REL-IS_ENT-0000232,STD-00594,IS 16046 (Part 1),LEGAL,LEGAL-00129,,REFERENCED_BY,related_is_text,related_is_text,IS 16046 (Part 1),,F033,bis_circulars (1).csv,,59,1.00,
REL-IS_ENT-0000233,STD-00595,IS 16046 (Part 2),LEGAL,LEGAL-00129,,REFERENCED_BY,related_is_text,related_is_text,IS 16046 (Part 2),,F033,bis_circulars (1).csv,,59,1.00,
REL-IS_ENT-0000234,STD-00600,IS 16077,LEGAL,LEGAL-00129,,REFERENCED_BY,related_is_text,related_is_text,IS 16077,,F033,bis_circulars (1).csv,,59,1.00,
REL-IS_ENT-0000235,STD-00610,IS 16102 (Part 1),LEGAL,LEGAL-00129,,REFERENCED_BY,related_is_text,related_is_text,IS 16102 (Part 1),,F033,bis_circulars (1).csv,,59,1.00,
REL-IS_ENT-0000236,STD-00612,IS 16103 (Part 1),LEGAL,LEGAL-00129,,REFERENCED_BY,related_is_text,related_is_text,IS 16103 (Part 1),,F033,bis_circulars (1).csv,,59,1.00,
REL-IS_ENT-0000237,STD-00619,IS 16169,LEGAL,LEGAL-00129,,REFERENCED_BY,related_is_text,related_is_text,IS 16169,,F033,bis_circulars (1).csv,,59,1.00,
REL-IS_ENT-0000238,STD-00631,IS 16221 (Part 2),LEGAL,LEGAL-00129,,REFERENCED_BY,related_is_text,related_is_text,IS 16221 (Part 2),,F033,bis_circulars (1).csv,,59,1.00,
REL-IS_ENT-0000239,STD-00636,IS 16242 (Part 1),LEGAL,LEGAL-00129,,REFERENCED_BY,related_is_text,related_is_text,IS 16242 (Part 1),,F033,bis_circulars (1).csv,,59,1.00,
REL-IS_ENT-0000240,STD-00639,IS 16270,LEGAL,LEGAL-00129,,REFERENCED_BY,related_is_text,related_is_text,IS 16270,,F033,bis_circulars (1).csv,,59,1.00,
REL-IS_ENT-0000241,STD-00644,IS 16333 (Part 3),LEGAL,LEGAL-00129,,REFERENCED_BY,related_is_text,related_is_text,IS 16333 (Part 3),,F033,bis_circulars (1).csv,,59,1.00,
REL-IS_ENT-0000242,STD-01089,IS 302,LEGAL,LEGAL-00129,,REFERENCED_BY,related_is_text,related_is_text,IS 302,,F033,bis_circulars (1).csv,,59,1.00,
REL-IS_ENT-0000243,STD-01090,IS 302 (Part 1),LEGAL,LEGAL-00129,,REFERENCED_BY,related_is_text,related_is_text,IS 302 (Part 1),,F033,bis_circulars (1).csv,,59,1.00,
REL-IS_ENT-0000244,STD-01413,IS 616,LEGAL,LEGAL-00129,,REFERENCED_BY,related_is_text,related_is_text,IS 616,,F033,bis_circulars (1).csv,,59,1.00,
REL-IS_ENT-0000245,STD-01561,IS 798,LEGAL,LEGAL-00129,,REFERENCED_BY,related_is_text,related_is_text,IS 798,,F033,bis_circulars (1).csv,,59,1.00,
REL-IS_ENT-0000246,STD-00780,IS 17439,LEGAL,LEGAL-00124,,REFERENCED_BY,related_is_text,related_is_text,IS 17439,,F033,bis_circulars (1).csv,,60,1.00,
REL-IS_ENT-0000247,STD-00243,IS 1293,LEGAL,LEGAL-00041,,REFERENCED_BY,related_is_text,related_is_text,IS 1293,,F033,bis_circulars (1).csv,,62,1.00,
REL-IS_ENT-0000248,STD-01561,IS 798,LEGAL,LEGAL-00123,,REFERENCED_BY,related_is_text,related_is_text,IS 798,,F033,bis_circulars (1).csv,,66,1.00,
REL-IS_ENT-0000249,STD-00268,IS 13252 (Part 1),LEGAL,LEGAL-00059,,REFERENCED_BY,related_is_text,related_is_text,IS 13252 (Part 1),,F033,bis_circulars (1).csv,,70,1.00,
REL-IS_ENT-0000250,STD-01402,IS 60669,LEGAL,LEGAL-00059,,REFERENCED_BY,related_is_text,related_is_text,IS 60669,,F033,bis_circulars (1).csv,,70,1.00,
REL-IS_ENT-0000251,STD-01413,IS 616,LEGAL,LEGAL-00059,,REFERENCED_BY,related_is_text,related_is_text,IS 616,,F033,bis_circulars (1).csv,,70,1.00,
REL-IS_ENT-0000252,STD-00048,IS 10322,LEGAL,LEGAL-00128,,REFERENCED_BY,related_is_text,related_is_text,IS 10322,,F033,bis_circulars (1).csv,,71,1.00,
REL-IS_ENT-0000253,STD-00050,IS 10322 (Part 5),LEGAL,LEGAL-00128,,REFERENCED_BY,related_is_text,related_is_text,IS 10322 (Part 5,,F033,bis_circulars (1).csv,,71,1.00,
REL-IS_ENT-0000254,STD-00050,IS 10322 (Part 5),LEGAL,LEGAL-00128,,REFERENCED_BY,related_is_text,related_is_text,IS 10322 (Part 5,,F033,bis_circulars (1).csv,,71,1.00,
REL-IS_ENT-0000255,STD-00050,IS 10322 (Part 5),LEGAL,LEGAL-00128,,REFERENCED_BY,related_is_text,related_is_text,IS 10322 (Part 5,,F033,bis_circulars (1).csv,,71,1.00,
REL-IS_ENT-0000256,STD-00268,IS 13252 (Part 1),LEGAL,LEGAL-00128,,REFERENCED_BY,related_is_text,related_is_text,IS 13252 (Part 1),,F033,bis_circulars (1).csv,,71,1.00,
