relationship_id,is_id,canonical_is_number,fmcs_id,cml_licence_no,manufacturer_name,country,relationship_type,relation_context,evidence_column,evidence_value,unmatched_reference,source_file_ids,source_files,source_sheets,source_rows,confidence,review_flag
REL-IS_FMC-0000109,STD-01090,IS 302 (Part 1),FMCS-02912,,DIHR Ali Group S.r.l. a Socio Unico,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 302 (Part 1) : 2024,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,110,1.00,
REL-IS_FMC-0000110,STD-01094,IS 303,FMCS-02694,,Jaya Ambey Plywood Industries Pvt. Ltd.,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 303 : 1989,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,111,1.00,
REL-IS_FMC-0000111,STD-01094,IS 303,FMCS-02609,,Kohinoor Plywood Industries (P) Ltd.,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 303 : 1989,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,112,1.00,
REL-IS_FMC-0000112,STD-01094,IS 303,FMCS-02610,,Shree Ply Industries Pvt. Ltd.,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 303 : 1989,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,113,1.00,
REL-IS_FMC-0000113,STD-01090,IS 302 (Part 1),FMCS-02923,,"Coway Co., Ltd. Incheon Branch",,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 302 (Part 1) : 2024,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,114,1.00,
REL-IS_FMC-0000114,STD-01090,IS 302 (Part 1),FMCS-03098,,HOBART GmbH,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 302 (Part 1) : 2024,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,115,1.00,
REL-IS_FMC-0000115,STD-01090,IS 302 (Part 1),FMCS-02935,,SANTOS SAS,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 302 (Part 1) : 2024,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,116,1.00,
REL-IS_FMC-0000116,STD-01090,IS 302 (Part 1),FMCS-03090,,UNOX MANIFATTURA S.R.L,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 302 (Part 1) : 2024,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,117,1.00,
REL-IS_FMC-0000117,STD-01090,IS 302 (Part 1),FMCS-03094,,BSH Hausgerate GmbH,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 302 (Part 1) : 2024,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,118,1.00,
REL-IS_FMC-0000118,STD-01090,IS 302 (Part 1),FMCS-03119,,Philips Consumer Lifestyle B.V.,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 302 (Part 1) : 2024,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,119,1.00,
REL-IS_FMC-0000119,STD-01090,IS 302 (Part 1),FMCS-03115,,Providence Enterprise (Vietnam) Company Limited,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 302 (Part 1) : 2024,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,120,1.00,
REL-IS_FMC-0000120,STD-01090,IS 302 (Part 1),FMCS-03125,,DE' LONGHI ROMANIA SRL,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 302 (Part 1) : 2024,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,121,1.00,
REL-IS_FMC-0000121,STD-01090,IS 302 (Part 1),FMCS-03126,,DE' LONGHI ROMANIA SRL,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 302 (Part 1) : 2024,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,122,1.00,
REL-IS_FMC-0000122,STD-01090,IS 302 (Part 1),FMCS-03122,,PT Infinite Tech Batam,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 302 (Part 1) : 2024,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,123,1.00,
REL-IS_FMC-0000123,STD-01090,IS 302 (Part 1),FMCS-03111,,Flextronics Shah Alam Sdn. Bhd.,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 302 (Part 1) : 2024,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,124,1.00,
REL-IS_FMC-0000124,STD-01090,IS 302 (Part 1),FMCS-03112,,IFI SpA,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 302 (Part 1) : 2024,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,125,1.00,
REL-IS_FMC-0000125,STD-01090,IS 302 (Part 1),FMCS-02997,,Winterhalter Schweiz GmbH,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 302 (Part 1) : 2024,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,126,1.00,
REL-IS_FMC-0000126,STD-01094,IS 303,FMCS-02588,,Namaste Plywood Industries Pvt. Ltd.,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 303 : 1989,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,127,1.00,
REL-IS_FMC-0000127,STD-01094,IS 303,FMCS-02592,,Surya Tea Chest Industries,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 303 : 1989,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,128,1.00,
REL-IS_FMC-0000128,STD-01094,IS 303,FMCS-02593,,Siddhartha Plywood Industries Pvt. Ltd.,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 303 : 1989,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,129,1.00,
REL-IS_FMC-0000129,STD-01094,IS 303,FMCS-02558,,Om Wood Products Pvt. Ltd,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 303 : 1989,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,130,1.00,
REL-IS_FMC-0000130,STD-01090,IS 302 (Part 1),FMCS-02998,,Winterhalter Gastronom GmbH,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 302 (Part 1) : 2024,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,131,1.00,
REL-IS_FMC-0000131,STD-01090,IS 302 (Part 1),FMCS-03000,,"Kohler Novita., Ltd",,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 302 (Part 1) : 2024,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,132,1.00,
REL-IS_FMC-0000132,STD-01090,IS 302 (Part 1),FMCS-02430,,ROLLER GRILL INTERNATIONAL,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 302 (Part 1) : 2024,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,133,1.00,
REL-IS_FMC-0000133,STD-01090,IS 302 (Part 1),FMCS-03007,,Electrolux Italia S.P.A.,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 302 (Part 1) : 2024,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,134,1.00,
REL-IS_FMC-0000134,STD-01090,IS 302 (Part 1),FMCS-03008,,HOUNO A/S,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 302 (Part 1) : 2024,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,135,1.00,
REL-IS_FMC-0000135,STD-01090,IS 302 (Part 1),FMCS-03030,,Kohler Company,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 302 (Part 1) : 2024,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,136,1.00,
REL-IS_FMC-0000136,STD-01090,IS 302 (Part 1),FMCS-03032,,DE' LONGHI APPLIANCES SRL,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 302 (Part 1) : 2024,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,137,1.00,
REL-IS_FMC-0000137,STD-01090,IS 302 (Part 1),FMCS-03042,,Moretti Forni S.P.A.,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 302 (Part 1) : 2024,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,138,1.00,
REL-IS_FMC-0000138,STD-01090,IS 302 (Part 1),FMCS-03043,,Marmon Foodservice Manufacturing s.r.o.,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 302 (Part 1) : 2024,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,139,1.00,
REL-IS_FMC-0000139,STD-01090,IS 302 (Part 1),FMCS-03044,,Electrolux Rothenburg GmbH Factory and Development,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 302 (Part 1) : 2024,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,140,1.00,
REL-IS_FMC-0000140,STD-01094,IS 303,FMCS-02527,,Kankai Plywood Industries,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 303 : 1989,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,141,1.00,
REL-IS_FMC-0000141,STD-01090,IS 302 (Part 1),FMCS-02439,,"CERAGEM CO., LTD.",,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 302 (Part 1) : 2024,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,142,1.00,
REL-IS_FMC-0000142,STD-01090,IS 302 (Part 1),FMCS-02237,,LG Electronics Inc.,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 302 (Part 1) : 2024,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,143,1.00,
REL-IS_FMC-0000143,STD-01091,IS 302 (Part 2),FMCS-01735,,De'Longhi Romania SRL,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 302 (Part 2,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,144,1.00,
REL-IS_FMC-0000144,STD-01094,IS 303,FMCS-02571,,Shiv Shakti Wood Panel Industries Pvt. Ltd.,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 303 : 1989,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,145,1.00,
REL-IS_FMC-0000145,STD-01094,IS 303,FMCS-02830,,Pathivara Veneer and Plywood Industries,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 303 : 1989,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,146,1.00,
REL-IS_FMC-0000146,STD-01094,IS 303,FMCS-02799,,VYATSKY PLYWOOD MILL LIMITED LIABILITY COMPANY,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 303 : 1989,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,147,1.00,
REL-IS_FMC-0000147,STD-01094,IS 303,FMCS-02803,,Pashupati Plyboard Udhyog Pvt. Ltd.,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 303 : 1989,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,148,1.00,
REL-IS_FMC-0000148,STD-01091,IS 302 (Part 2),FMCS-01587,,LG Electronics Inc,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 302 (Part 2,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,149,1.00,
REL-IS_FMC-0000149,STD-01091,IS 302 (Part 2),FMCS-03124,,Eversys SA,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 302 (Part 2,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,150,1.00,
REL-IS_FMC-0000150,STD-01091,IS 302 (Part 2),FMCS-03054,,Thai Samsung Electronics Co. Ltd.,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 302 (Part 2,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,151,1.00,
REL-IS_FMC-0000151,STD-01091,IS 302 (Part 2),FMCS-03092,,Syarikat Sin Kwang Plastic Industries Sdn. Bhd,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 302 (Part 2,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,152,1.00,
REL-IS_FMC-0000152,STD-01091,IS 302 (Part 2),FMCS-03082,,Flextronics Shah Alam Sdn Bhd.,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 302 (Part 2,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,153,1.00,
REL-IS_FMC-0000153,STD-01091,IS 302 (Part 2),FMCS-03083,,Hi-P Philippines Technology Corporation,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 302 (Part 2,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,154,1.00,
REL-IS_FMC-0000154,STD-01091,IS 302 (Part 2),FMCS-03065,,Meiban Technologies (Malaysia) Sdn Bhd,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 302 (Part 2,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,155,1.00,
REL-IS_FMC-0000155,STD-01091,IS 302 (Part 2),FMCS-03077,,Kinpo Electronics (Philippines) Inc.,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 302 (Part 2,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,156,1.00,
REL-IS_FMC-0000156,STD-01091,IS 302 (Part 2),FMCS-02203,,V.S.Industry Berhad,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 302 (Part 2,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,157,1.00,
REL-IS_FMC-0000157,STD-01091,IS 302 (Part 2),FMCS-02118,,Electrolux Thailand Co. Ltd.,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 302 (Part 2,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,158,1.00,
REL-IS_FMC-0000158,STD-01091,IS 302 (Part 2),FMCS-02928,,SIMONELLI GROUP SPA,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 302 (Part 2,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,159,1.00,
REL-IS_FMC-0000159,STD-01091,IS 302 (Part 2),FMCS-02068,,LG Electronics Vietnam Hai Phong Co. Ltd.,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 302 (Part 2,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,160,1.00,
REL-IS_FMC-0000160,STD-01091,IS 302 (Part 2),FMCS-01966,,SAMSUNG ELECTRONICS CO. LTD.,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 302 (Part 2,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,161,1.00,
REL-IS_FMC-0000161,STD-01094,IS 303,FMCS-02756,,OM SHIVA SAWMILL THATHA VENEER UDYOG,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 303 : 1989,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,162,1.00,
REL-IS_FMC-0000162,STD-01094,IS 303,FMCS-02757,,Sinora Sdn Bhd,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 303 : 1989,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,163,1.00,
REL-IS_FMC-0000163,STD-01094,IS 303,FMCS-02762,,Sunsari Veneers Pvt. Ltd.,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 303 : 1989,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,164,1.00,
REL-IS_FMC-0000164,STD-01091,IS 302 (Part 2),FMCS-01751,,Toshiba Consumer Products (Thailand) Co. Ltd.,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 302 (Part 2,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,165,1.00,
REL-IS_FMC-0000165,STD-01091,IS 302 (Part 2),FMCS-03106,,Miele & Cie. KG,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 302 (Part 2,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,166,1.00,
REL-IS_FMC-0000166,STD-01091,IS 302 (Part 2),FMCS-03053,,LG Electronics (Thailand) Co. Ltd.,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 302 (Part 2,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,167,1.00,
REL-IS_FMC-0000167,STD-01091,IS 302 (Part 2),FMCS-02996,,BSH EV ALETLERI SANAYI VE TICARET ANONIM STREET CERKEZKOY SUBESI,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 302 (Part 2,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,168,1.00,
REL-IS_FMC-0000168,STD-01091,IS 302 (Part 2),FMCS-02765,,AQUA ELECTRICAL APPLIANCES VIETNAM CO. LTD,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 302 (Part 2,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,169,1.00,
REL-IS_FMC-0000169,STD-01091,IS 302 (Part 2),FMCS-03063,,SILVERLINE ENDUSTRI VE TICARET A.S,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 302 (Part 2,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,170,1.00,
REL-IS_FMC-0000170,STD-01091,IS 302 (Part 2),FMCS-02977,,NEEF GmbH,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 302 (Part 2,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,171,1.00,
REL-IS_FMC-0000171,STD-01091,IS 302 (Part 2),FMCS-02979,,WMF GmbH,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 302 (Part 2,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,172,1.00,
REL-IS_FMC-0000172,STD-01091,IS 302 (Part 2),FMCS-02934,,MILANO DISPENSERS SPA,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 302 (Part 2,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,173,1.00,
REL-IS_FMC-0000173,STD-01091,IS 302 (Part 2),FMCS-02939,,La Marzocco S.r.l,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 302 (Part 2,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,174,1.00,
REL-IS_FMC-0000174,STD-01091,IS 302 (Part 2),FMCS-02913,,FIORENZATO M.C. SRL,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 302 (Part 2,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,175,1.00,
REL-IS_FMC-0000175,STD-01091,IS 302 (Part 2),FMCS-02894,,Ateliers De Constructions Mecaniques Et Electriques,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 302 (Part 2,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,176,1.00,
REL-IS_FMC-0000176,STD-01091,IS 302 (Part 2),FMCS-03073,,Rancilio Group S.p.A,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 302 (Part 2,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,177,1.00,
REL-IS_FMC-0000177,STD-01091,IS 302 (Part 2),FMCS-03009,,VEA Group S.P.A,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 302 (Part 2,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,178,1.00,
REL-IS_FMC-0000178,STD-01091,IS 302 (Part 2),FMCS-03045,,Marmon Foodservice Manufacturing s.r.o.,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 302 (Part 2,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,179,1.00,
REL-IS_FMC-0000179,STD-01091,IS 302 (Part 2),FMCS-02703,,FUJI ELECTRIC COMPANY LIMITED,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 302 (Part 2,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,180,1.00,
REL-IS_FMC-0000180,STD-01091,IS 302 (Part 2),FMCS-02733,,"Taylor Commercial Foodservice, LIC",,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 302 (Part 2,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,181,1.00,
REL-IS_FMC-0000181,STD-01091,IS 302 (Part 2),FMCS-02824,,EVOCA S.p.A,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 302 (Part 2,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,182,1.00,
REL-IS_FMC-0000182,STD-01317,IS 513,FMCS-00303,,Nippon Steel & Sumitomo Metal Corporation,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 513,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,183,1.00,
REL-IS_FMC-0000183,STD-01091,IS 302 (Part 2),FMCS-02433,,Thermoplan AG,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 302 (Part 2,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,184,1.00,
REL-IS_FMC-0000184,STD-01091,IS 302 (Part 2),FMCS-02462,,EVOCA S.p.A,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 302 (Part 2,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,185,1.00,
REL-IS_FMC-0000185,STD-01091,IS 302 (Part 2),FMCS-02681,,MIDEA CONSUMER ELECTRIC (VIETNAM) CO. LTD.,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 302 (Part 2,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,186,1.00,
REL-IS_FMC-0000186,STD-00407,IS 14625,FMCS-00260,,"Kasem International Co., Ltd.",,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 14625 : 2015,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,187,1.00,
REL-IS_FMC-0000187,STD-00407,IS 14625,FMCS-00114,,Artsana SPA,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 14625 : 2015,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,188,1.00,
REL-IS_FMC-0000188,STD-00407,IS 14625,FMCS-00016,,Zenith Infant Products Co. Ltd.,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 14625 : 2015,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,189,1.00,
REL-IS_FMC-0000189,STD-00407,IS 14625,FMCS-00019,,Royal Industries (Thailand) Public Company Ltd.,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 14625 : 2015,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,190,1.00,
REL-IS_FMC-0000190,STD-01091,IS 302 (Part 2),FMCS-03064,,MEIBAN TECHNOLOGIES MALAYSIA SDN BHD,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 302 (Part 2,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,191,1.00,
REL-IS_FMC-0000191,STD-01094,IS 303,FMCS-02598,,Jaya Maa Kamakhya Industries Pvt Ltd.,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 303 : 1989,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,192,1.00,
REL-IS_FMC-0000192,STD-01094,IS 303,FMCS-02554,,Mata Pathivara Plywood Industry Pvt Ltd.,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 303 : 1989,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,193,1.00,
REL-IS_FMC-0000193,STD-01094,IS 303,FMCS-02825,,Benchmark Industries Company Limited,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 303 : 1989,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,194,1.00,
REL-IS_FMC-0000194,STD-01094,IS 303,FMCS-02807,,PT ARTHA KAYU INDONESIA,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 303 : 1989,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,195,1.00,
REL-IS_FMC-0000195,STD-01094,IS 303,FMCS-02522,,Venkatesh Wood Panel Industries Pvt. Ltd.,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 303 : 1989,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,196,1.00,
REL-IS_FMC-0000196,STD-01507,IS 733,FMCS-03101,,PMB Aluminium SDN. BHD.,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 733:2025,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,197,1.00,
REL-IS_FMC-0000197,STD-01507,IS 733,FMCS-02769,,Sammok S-Form Co. Ltd.,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 733:2025,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,198,1.00,
REL-IS_FMC-0000198,STD-01507,IS 733,FMCS-02244,,GARTNER EXTRUSION GMBH,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 733:2025,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,199,1.00,
REL-IS_FMC-0000199,STD-01507,IS 733,FMCS-02161,,Wheel Corporation,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 733:2025,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,200,1.00,
REL-IS_FMC-0000200,STD-01507,IS 733,FMCS-01862,,Gulf Extrusions LLC,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 733:2025,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,201,1.00,
REL-IS_FMC-0000201,STD-01507,IS 733,FMCS-01954,,ALUMIL ALUMINIUM INDUSTRY SA,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 733:2025,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,202,1.00,
REL-IS_FMC-0000202,STD-01507,IS 733,FMCS-01772,,Metra Spa,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 733:2025,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,203,1.00,
REL-IS_FMC-0000203,STD-00407,IS 14625,FMCS-00022,,"Thai Pigeon Co, Ltd.",,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 14625 : 2015,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,204,1.00,
REL-IS_FMC-0000204,STD-00407,IS 14625,FMCS-02119,,ZENITH BAY CARE CO. LTD,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 14625 : 2015,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,205,1.00,
REL-IS_FMC-0000205,STD-00426,IS 14756,FMCS-02975,,Maa Vaishno Steel Industries,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 14756 : 2024,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,206,1.00,
REL-IS_FMC-0000206,STD-00726,IS 17043 (Part 2),FMCS-01716,,Yves Saint Laurent Manifatture S.R.L,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17043 (Part 2) : 2024,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,207,1.00,
REL-IS_FMC-0000207,STD-01094,IS 303,FMCS-02342,,Tirupati Wood Panel Industries Pvt. Ltd.,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 303 : 1989,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,208,1.00,
REL-IS_FMC-0000208,STD-01094,IS 303,FMCS-02341,,Sanjibani Plywood Udhyog Pvt. Ltd.,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 303 : 2024,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,209,1.00,
REL-IS_FMC-0000209,STD-01094,IS 303,FMCS-02357,,Bhawani Tea Chest Industries (Pvt.) Ltd,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 303 : 2024,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,210,1.00,
REL-IS_FMC-0000210,STD-01094,IS 303,FMCS-02358,,Bhagwati Laminates Pvt. Ltd.,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 303 : 2024,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,211,1.00,
REL-IS_FMC-0000211,STD-01094,IS 303,FMCS-02378,,SHAKAMBHARI PLYWOOD INDUSTRIES PVT. LTD,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 303 : 2024,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,212,1.00,
REL-IS_FMC-0000212,STD-01094,IS 303,FMCS-02444,,Puja Plywood Industries Pvt. Ltd.,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 303 : 2024,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,213,1.00,
REL-IS_FMC-0000213,STD-01094,IS 303,FMCS-02447,,Sriram Panel Product Pvt. Ltd.,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 303 : 2024,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,214,1.00,
