conflict_id,pair_id,record_key_column,record_key_value,conflicting_column,file_a,sheet_a,source_row_a,value_a,file_b,sheet_b,source_row_b,value_b,value_similarity,value_relationship,conflict_type,resolution_status,phase4_action
CF-00055,DC-0025,is_number,is 15844 (part 1):2023,product,BIS_Laboratory_Scopes.xlsx,BIS_Laboratory_Scopes,34,sports footwear - general purpose,BIS_Product_Manuals_Master.xlsx,BIS_Product_Manuals,34,sports footwear — general purpose,0.99,LIKELY_DUPLICATE,VALUE_FORMAT_VARIANT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-00056,DC-0025,is_number,is 15844 (part 1):2023,source_url,BIS_Laboratory_Scopes.xlsx,BIS_Laboratory_Scopes,34,https://lims.bis.gov.in/home/search_is_number/?is_number__doc_no=15844,BIS_Product_Manuals_Master.xlsx,BIS_Product_Manuals,34,bis product manuals,0.0769,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-00057,DC-0025,is_number,is 15844 (part 2):2023,product,BIS_Laboratory_Scopes.xlsx,BIS_Laboratory_Scopes,35,sports footwear - performance sports footwear,BIS_Product_Manuals_Master.xlsx,BIS_Product_Manuals,35,sports footwear — performance sports footwear,0.99,LIKELY_DUPLICATE,VALUE_FORMAT_VARIANT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-00058,DC-0025,is_number,is 15844 (part 2):2023,source_url,BIS_Laboratory_Scopes.xlsx,BIS_Laboratory_Scopes,35,https://lims.bis.gov.in/home/search_is_number/?is_number__doc_no=15844,BIS_Product_Manuals_Master.xlsx,BIS_Product_Manuals,35,bis product manuals,0.0769,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-00059,DC-0025,is_number,is 15844 (part 3):2024,product,BIS_Laboratory_Scopes.xlsx,BIS_Laboratory_Scopes,36,sports footwear - professional sports footwear,BIS_Product_Manuals_Master.xlsx,BIS_Product_Manuals,36,sports footwear — professional sports footwear,0.99,LIKELY_DUPLICATE,VALUE_FORMAT_VARIANT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-00060,DC-0025,is_number,is 15844 (part 3):2024,source_url,BIS_Laboratory_Scopes.xlsx,BIS_Laboratory_Scopes,36,https://lims.bis.gov.in/home/search_is_number/?is_number__doc_no=15844,BIS_Product_Manuals_Master.xlsx,BIS_Product_Manuals,36,bis product manuals,0.0769,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-00061,DC-0025,is_number,is 17012:2018,source_url,BIS_Laboratory_Scopes.xlsx,BIS_Laboratory_Scopes,37,https://lims.bis.gov.in/home/search_is_number/?is_number__doc_no=17012,BIS_Product_Manuals_Master.xlsx,BIS_Product_Manuals,37,bis product manuals,0.0769,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-00062,DC-0025,is_number,is 17037:2018,source_url,BIS_Laboratory_Scopes.xlsx,BIS_Laboratory_Scopes,38,https://lims.bis.gov.in/home/search_is_number/?is_number__doc_no=17037,BIS_Product_Manuals_Master.xlsx,BIS_Product_Manuals,38,bis product manuals,0.0769,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-00063,DC-0025,is_number,is 17043 (part 1):2024,source_url,BIS_Laboratory_Scopes.xlsx,BIS_Laboratory_Scopes,39,https://lims.bis.gov.in/home/search_is_number/?is_number__doc_no=17043,BIS_Product_Manuals_Master.xlsx,BIS_Product_Manuals,39,bis product manuals,0.0769,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-00064,DC-0025,is_number,is 17043 (part 2):2024,source_url,BIS_Laboratory_Scopes.xlsx,BIS_Laboratory_Scopes,40,https://lims.bis.gov.in/home/search_is_number/?is_number__doc_no=17043,BIS_Product_Manuals_Master.xlsx,BIS_Product_Manuals,40,bis product manuals,0.0769,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-00065,DC-0029,product,sulphate resisting portland cement,source_url,BIS_Laboratory_Scopes.xlsx,BIS_Laboratory_Scopes,9,https://lims.bis.gov.in/home/search_is_number/?is_number__doc_no=12330,BIS_QCO-schema_2.xlsx,BIS_QCO-schema_2,9,bis cement mandatory standards,0.0714,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-00066,DC-0029,product,low heat portland cement,source_url,BIS_Laboratory_Scopes.xlsx,BIS_Laboratory_Scopes,10,https://lims.bis.gov.in/home/search_is_number/?is_number__doc_no=12600,BIS_QCO-schema_2.xlsx,BIS_QCO-schema_2,10,bis cement mandatory standards,0.0714,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-00067,DC-0029,product,hydrophobic portland cement,source_url,BIS_Laboratory_Scopes.xlsx,BIS_Laboratory_Scopes,17,https://lims.bis.gov.in/home/search_is_number/?is_number__doc_no=8043,BIS_QCO-schema_2.xlsx,BIS_QCO-schema_2,17,bis cement mandatory standards,0.0714,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-00068,DC-0029,product,safety of electric toys,source_url,BIS_Laboratory_Scopes.xlsx,BIS_Laboratory_Scopes,23,https://lims.bis.gov.in/home/search_is_number/?is_number__doc_no=15644,BIS_QCO-schema_2.xlsx,BIS_QCO-schema_2,23,bis scheme-i page,0.0714,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-00069,DC-0029,product,flat transparent sheet glass,source_url,BIS_Laboratory_Scopes.xlsx,BIS_Laboratory_Scopes,24,https://lims.bis.gov.in/home/search_is_number/?is_number__doc_no=2835,BIS_QCO-schema_2.xlsx,BIS_QCO-schema_2,24,bis scheme-i page,0.0714,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-00070,DC-0029,product,aluminium and aluminium alloy bare foil for food packaging,source_url,BIS_Laboratory_Scopes.xlsx,BIS_Laboratory_Scopes,29,https://lims.bis.gov.in/home/search_is_number/?is_number__doc_no=15392,BIS_QCO-schema_2.xlsx,BIS_QCO-schema_2,29,bis scheme-i page,0.0714,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-00071,DC-0029,product,stainless steel seamless pipes and tubes for general service,source_url,BIS_Laboratory_Scopes.xlsx,BIS_Laboratory_Scopes,30,https://lims.bis.gov.in/home/search_is_number/?is_number__doc_no=17875,BIS_QCO-schema_2.xlsx,BIS_QCO-schema_2,30,bis scheme-i page,0.0714,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-00072,DC-0029,product,stainless steel welded pipes and tubes for general service,source_url,BIS_Laboratory_Scopes.xlsx,BIS_Laboratory_Scopes,31,https://lims.bis.gov.in/home/search_is_number/?is_number__doc_no=17876,BIS_QCO-schema_2.xlsx,BIS_QCO-schema_2,31,bis scheme-i page,0.0714,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-00073,DC-0029,product,high ankle tactical boots with pu-rubber sole,source_url,BIS_Laboratory_Scopes.xlsx,BIS_Laboratory_Scopes,37,https://lims.bis.gov.in/home/search_is_number/?is_number__doc_no=17012,BIS_QCO-schema_2.xlsx,BIS_QCO-schema_2,37,bis scheme-i page,0.0714,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-00074,DC-0029,product,shoes for services,source_url,BIS_Laboratory_Scopes.xlsx,BIS_Laboratory_Scopes,39,https://lims.bis.gov.in/home/search_is_number/?is_number__doc_no=17043,BIS_QCO-schema_2.xlsx,BIS_QCO-schema_2,39,bis scheme-i page,0.0714,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-00075,DC-0029,product,shoes for general purpose,source_url,BIS_Laboratory_Scopes.xlsx,BIS_Laboratory_Scopes,40,https://lims.bis.gov.in/home/search_is_number/?is_number__doc_no=17043,BIS_QCO-schema_2.xlsx,BIS_QCO-schema_2,40,bis scheme-i page,0.0714,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-00076,DC-0030,product,safety of electric toys,source_url,BIS_Laboratory_Scopes.xlsx,BIS_Laboratory_Scopes,23,https://lims.bis.gov.in/home/search_is_number/?is_number__doc_no=15644,BIS_QCO_Master_Records (1).xlsx,QCO_Master_Records,6,bis portal,0.0833,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-00077,DC-0030,product,flat transparent sheet glass,source_url,BIS_Laboratory_Scopes.xlsx,BIS_Laboratory_Scopes,24,https://lims.bis.gov.in/home/search_is_number/?is_number__doc_no=2835,BIS_QCO_Master_Records (1).xlsx,QCO_Master_Records,7,bis portal,0.0833,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-00078,DC-0031,is_number,is 17631:2022,product,BIS_Laboratory_Scopes.xlsx,BIS_Laboratory_Scopes,2,work chairs - specification,BIS_QCO_Master_Scheme_1.xlsx,BIS_QCO_Master_Scheme_1,2,work chairs,0.6667,LIKELY_DUPLICATE,VALUE_FORMAT_VARIANT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-00079,DC-0031,is_number,is 17632:2022,product,BIS_Laboratory_Scopes.xlsx,BIS_Laboratory_Scopes,3,general purpose chairs and stools - specification,BIS_QCO_Master_Scheme_1.xlsx,BIS_QCO_Master_Scheme_1,3,general purpose chairs and stools,0.75,LIKELY_DUPLICATE,VALUE_FORMAT_VARIANT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-00080,DC-0031,is_number,is 17633:2022,product,BIS_Laboratory_Scopes.xlsx,BIS_Laboratory_Scopes,4,tables and desks - specification,BIS_QCO_Master_Scheme_1.xlsx,BIS_QCO_Master_Scheme_1,4,tables and desks,0.6667,LIKELY_DUPLICATE,VALUE_FORMAT_VARIANT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-00081,DC-0031,is_number,is 17634:2022,product,BIS_Laboratory_Scopes.xlsx,BIS_Laboratory_Scopes,5,storage units - specification,BIS_QCO_Master_Scheme_1.xlsx,BIS_QCO_Master_Scheme_1,5,storage units,0.6667,LIKELY_DUPLICATE,VALUE_FORMAT_VARIANT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-00082,DC-0031,is_number,is 17635:2022,product,BIS_Laboratory_Scopes.xlsx,BIS_Laboratory_Scopes,6,beds - specification,BIS_QCO_Master_Scheme_1.xlsx,BIS_QCO_Master_Scheme_1,6,beds,0.5,LIKELY_DUPLICATE,VALUE_FORMAT_VARIANT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-00083,DC-0031,is_number,is 17636:2022,product,BIS_Laboratory_Scopes.xlsx,BIS_Laboratory_Scopes,7,bunk beds - specification,BIS_QCO_Master_Scheme_1.xlsx,BIS_QCO_Master_Scheme_1,7,bunk beds,0.6667,LIKELY_DUPLICATE,VALUE_FORMAT_VARIANT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-00084,DC-0031,is_number,is 2347:2023,product,BIS_Laboratory_Scopes.xlsx,BIS_Laboratory_Scopes,8,domestic pressure cooker - specification,BIS_QCO_Master_Scheme_1.xlsx,BIS_QCO_Master_Scheme_1,8,domestic pressure cooker,0.75,LIKELY_DUPLICATE,VALUE_FORMAT_VARIANT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-00085,DC-0031,is_number,is 1489 (part 1):2015,product,BIS_Laboratory_Scopes.xlsx,BIS_Laboratory_Scopes,11,portland pozzolana cement - fly ash based,BIS_QCO_Master_Scheme_1.xlsx,BIS_QCO_Master_Scheme_1,11,portland pozzolana cement (fly-ash based),0.99,LIKELY_DUPLICATE,VALUE_FORMAT_VARIANT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-00086,DC-0031,is_number,is 1489 (part 2):2015,product,BIS_Laboratory_Scopes.xlsx,BIS_Laboratory_Scopes,12,portland pozzolana cement - calcined clay based,BIS_QCO_Master_Scheme_1.xlsx,BIS_QCO_Master_Scheme_1,12,portland pozzolana cement (calcined clay based),0.99,LIKELY_DUPLICATE,VALUE_FORMAT_VARIANT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-00087,DC-0031,is_number,is 269:2015,product,BIS_Laboratory_Scopes.xlsx,BIS_Laboratory_Scopes,13,ordinary portland cement - specification,BIS_QCO_Master_Scheme_1.xlsx,BIS_QCO_Master_Scheme_1,13,ordinary portland cement,0.75,LIKELY_DUPLICATE,VALUE_FORMAT_VARIANT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-00088,DC-0031,is_number,is 455:2015,product,BIS_Laboratory_Scopes.xlsx,BIS_Laboratory_Scopes,14,portland slag cement - specification,BIS_QCO_Master_Scheme_1.xlsx,BIS_QCO_Master_Scheme_1,14,portland slag cement,0.75,LIKELY_DUPLICATE,VALUE_FORMAT_VARIANT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-00089,DC-0031,is_number,is 8041:1990,product,BIS_Laboratory_Scopes.xlsx,BIS_Laboratory_Scopes,15,rapid hardening portland cement - specification,BIS_QCO_Master_Scheme_1.xlsx,BIS_QCO_Master_Scheme_1,15,rapid hardening portland cement,0.8,LIKELY_DUPLICATE,VALUE_FORMAT_VARIANT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-00090,DC-0031,is_number,is 8042:2015,product,BIS_Laboratory_Scopes.xlsx,BIS_Laboratory_Scopes,16,white portland cement - specification,BIS_QCO_Master_Scheme_1.xlsx,BIS_QCO_Master_Scheme_1,16,white portland cement,0.75,LIKELY_DUPLICATE,VALUE_FORMAT_VARIANT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-00091,DC-0031,is_number,is 16415:2015,product,BIS_Laboratory_Scopes.xlsx,BIS_Laboratory_Scopes,18,composite cement - specification,BIS_QCO_Master_Scheme_1.xlsx,BIS_QCO_Master_Scheme_1,18,composite cement,0.6667,LIKELY_DUPLICATE,VALUE_FORMAT_VARIANT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-00092,DC-0031,is_number,is 9873 (part 2):2017,product,BIS_Laboratory_Scopes.xlsx,BIS_Laboratory_Scopes,20,safety of toys - flammability,BIS_QCO_Master_Scheme_1.xlsx,BIS_QCO_Master_Scheme_1,20,safety of toys: flammability,0.99,LIKELY_DUPLICATE,VALUE_FORMAT_VARIANT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-00093,DC-0031,is_number,is 9873 (part 3):2017,product,BIS_Laboratory_Scopes.xlsx,BIS_Laboratory_Scopes,21,safety of toys - migration of certain elements,BIS_QCO_Master_Scheme_1.xlsx,BIS_QCO_Master_Scheme_1,21,safety of toys: migration of certain elements,0.99,LIKELY_DUPLICATE,VALUE_FORMAT_VARIANT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-00094,DC-0031,is_number,is 9873 (part 4):2017,product,BIS_Laboratory_Scopes.xlsx,BIS_Laboratory_Scopes,22,"swings, slides and similar activity toys",BIS_QCO_Master_Scheme_1.xlsx,BIS_QCO_Master_Scheme_1,22,"safety of toys: swings, slides and similar activity toys",0.8333,LIKELY_DUPLICATE,VALUE_FORMAT_VARIANT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-00095,DC-0031,is_number,is 2553 (part 1):2018,product,BIS_Laboratory_Scopes.xlsx,BIS_Laboratory_Scopes,25,"safety glass - architectural, building and general uses",BIS_QCO_Master_Scheme_1.xlsx,BIS_QCO_Master_Scheme_1,25,"safety glass: architectural, building and general uses",0.99,LIKELY_DUPLICATE,VALUE_FORMAT_VARIANT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
